@relation 'spambase-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.7 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.EM -I 100 -N 2 -X 10 -max -1 -ll-cv 1.0E-6 -ll-iter 1.0E-6 -M 1.0E-6 -K 10 -num-slots 1 -S 100'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute 0.272word_freq_your+0.252capital_run_length_longest+0.248word_freq_000+0.236char_freq_$+0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute '0.534word_freq_meeting+0.332word_freq_will+0.31 word_freq_lab+0.27 word_freq_our-0.256word_freq_font...' numeric
@attribute 0.303word_freq_font+0.299word_freq_business+0.299char_freq_;-0.29word_freq_addresses+0.274word_freq_credit... numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute '0.368word_freq_edu+0.35 word_freq_cs-0.291word_freq_make+0.28 word_freq_our+0.258word_freq_remove...' numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute -0.326word_freq_email-0.262word_freq_will-0.258word_freq_all+0.248word_freq_george-0.23word_freq_hpl... numeric
@attribute 0.355word_freq_money+0.305word_freq_free+0.262word_freq_make-0.257word_freq_re-0.24char_freq_!... numeric
@attribute 0.334word_freq_parts-0.314word_freq_address-0.27word_freq_mail+0.259word_freq_hp-0.254word_freq_will... numeric
@attribute -0.529word_freq_data-0.345char_freq_[+0.246word_freq_people+0.219word_freq_hp+0.198word_freq_hpl... numeric
@attribute 0.399word_freq_table-0.361word_freq_project+0.272word_freq_re+0.223word_freq_order-0.22word_freq_will... numeric
@attribute -0.428word_freq_address+0.373word_freq_george-0.307word_freq_mail-0.297word_freq_report+0.255word_freq_conference... numeric
@attribute -0.504word_freq_table+0.359char_freq_[-0.277word_freq_report-0.261word_freq_project+0.246char_freq_!... numeric
@attribute -0.453word_freq_3d-0.403word_freq_project-0.332word_freq_parts-0.243word_freq_re+0.225word_freq_free... numeric
@attribute 0.686word_freq_3d-0.428word_freq_parts+0.187word_freq_lab-0.167word_freq_people-0.167word_freq_address... numeric
@attribute -0.602word_freq_conference+0.532word_freq_project+0.258char_freq_#-0.17word_freq_3d+0.168word_freq_make... numeric
@attribute 0.447word_freq_address-0.388char_freq_#-0.295word_freq_conference-0.284word_freq_re-0.275word_freq_mail... numeric
@attribute '-0.43char_freq_#-0.327word_freq_address-0.256word_freq_over-0.247word_freq_conference+0.24 capital_run_length_average...' numeric
@attribute 0.407word_freq_conference+0.407char_freq_!+0.387word_freq_project+0.339word_freq_table+0.284word_freq_free... numeric
@attribute '0.326word_freq_mail+0.321char_freq_(+0.31 word_freq_internet-0.261char_freq_[+0.26 word_freq_free...' numeric
@attribute 0.404word_freq_people+0.357word_freq_money+0.298word_freq_email-0.294word_freq_report-0.253word_freq_000... numeric
@attribute -0.45word_freq_table-0.386word_freq_make+0.315word_freq_all+0.283word_freq_report-0.227word_freq_000... numeric
@attribute -0.335word_freq_email+0.323word_freq_over+0.269word_freq_mail-0.255word_freq_re-0.249word_freq_data... numeric
@attribute -0.412char_freq_#+0.306word_freq_free-0.261word_freq_data-0.254word_freq_pm-0.218word_freq_all... numeric
@attribute class {0,1}
@attribute cluster {cluster1,cluster2}

@data
0.861388,0.467977,0.129582,0.244921,-0.982396,-2.065884,-1.338067,0.38032,0.363156,0.261672,1.089108,-0.650976,-0.144494,-0.024963,-0.46625,0.352015,0.383602,0.167167,0.287678,0.23121,-0.528788,0.395972,-0.089616,0.289012,-1.462789,-1.381415,0.070266,-0.157702,1,cluster1
0.804913,-0.147682,-1.676712,-3.17297,-3.211456,1.617833,-4.818703,0.287561,-0.131924,0.147975,0.746884,-0.151155,-0.389306,-0.354562,0.124141,0.175863,-0.051967,0.192252,0.307168,0.467395,-1.289838,-0.255472,-0.149578,-0.699842,-0.82345,-0.857993,-0.002805,-0.969804,1,cluster2
0.893973,0.331307,1.400606,-0.361974,0.558452,0.912769,0.141142,0.154829,0.568075,-0.433759,-0.552365,0.498753,-0.280296,0.231597,-0.560046,-0.606217,-0.256302,0.589871,-0.447931,-0.324329,-0.441316,0.625177,-0.194734,0.177358,-0.846286,0.085671,-0.071581,0.35127,1,cluster1
0.871908,0.076033,1.329825,0.267451,-0.197773,0.294976,-0.133668,-0.827311,-0.824142,-0.103351,-0.803428,-0.600419,-1.381318,-0.364284,0.162878,-1.01325,0.523355,-0.019583,0.054549,-0.263131,-1.076594,0.926751,-0.270833,0.338009,0.415462,0.5698,1.038393,-0.252776,1,cluster1
1.312801,2.857343,0.057692,0.754509,0.484365,0.238146,-0.037015,0.944608,-0.592054,1.12878,0.486995,0.204935,0.769002,-0.703526,1.591953,-0.942904,0.01742,-0.414974,-0.085151,-0.312338,-0.49439,-0.054166,0.477213,-0.717949,0.288622,1.486392,-0.115452,0.799296,1,cluster1
0.822273,0.519984,1.085277,0.191625,-0.007214,1.561842,0.776103,1.377865,0.715418,0.587618,1.147566,-1.21077,-0.133639,0.132,0.32891,-0.322608,0.108443,-0.620385,0.398057,-0.309915,0.180033,0.247176,-0.113584,1.587568,1.032601,0.11891,1.613171,-0.011983,1,cluster1
1.02976,1.635013,0.532863,0.643527,-0.489952,-0.788129,-0.224966,-0.985373,-1.601104,0.724945,-0.109192,0.982486,0.102778,0.382396,-0.587423,0.051634,0.33679,-0.162875,-0.430453,0.111898,0.16123,0.036702,-0.546559,0.011999,0.975799,-0.789981,-0.491943,-0.353509,1,cluster1
0.498477,0.399762,0.246234,-0.390243,-0.217547,-0.116725,0.018165,1.017978,1.284233,-0.167371,0.572362,-0.392519,0.29643,0.208498,-1.056657,-0.139665,-0.479148,0.625109,1.041552,-0.411915,0.58989,-0.764054,-0.318249,-0.497593,0.2715,-0.6388,0.167608,0.819825,1,cluster1
0.380823,-1.125107,-0.274824,-0.754723,-0.243872,-0.54721,0.713402,-0.011146,-0.583144,0.604574,0.577549,0.018887,0.475139,0.195629,0.473072,-0.773245,-0.735993,0.082559,-0.019129,-0.20106,-0.518684,-0.208663,-0.227127,-0.086407,-0.643018,0.685696,-0.161539,0.613485,1,cluster1
1.570983,3.517655,0.396167,0.577423,-0.722493,-1.24863,-1.248977,0.115663,0.515412,0.138513,1.197256,-1.346982,0.752034,-0.771586,-0.688489,1.595373,-0.229442,1.147317,-0.003256,0.363407,0.670497,-0.979986,-0.566953,-0.805818,-2.576648,-0.938262,0.736376,-0.742488,1,cluster2
1.315082,2.06913,1.546388,0.596113,0.063947,1.198395,-0.355388,0.68431,0.702081,-0.338984,-0.391615,-0.119391,-1.039348,0.10316,-0.557289,-0.525527,0.37589,0.9987,0.091894,-0.116181,-1.255071,0.402307,0.102777,0.942748,-0.753849,0.360917,0.827241,0.764566,1,cluster1
1.311343,2.887676,-0.558395,0.665585,0.237314,0.013942,-0.093089,1.097461,-0.07416,0.24801,-0.39724,0.653554,0.464721,-1.371405,1.461192,-0.075318,1.28496,0.042452,-0.183667,0.064456,0.196221,0.300296,1.087001,-1.254205,0.206308,0.826472,-0.458688,0.05759,1,cluster1
0.755771,-0.485031,1.28738,-0.023082,-0.744648,-0.027312,0.201975,-0.748768,-0.387872,-0.297965,-0.093878,-0.211905,-0.308273,-0.557797,0.40186,-0.283872,0.013575,-0.209305,-0.014398,-0.198816,-0.430161,0.384028,-0.594622,-0.452692,0.36201,0.018148,0.452343,0.07429,1,cluster1
1.530689,3.618496,-1.435038,-0.042809,0.052825,-0.587584,0.48722,-1.032825,-2.631492,1.857181,1.093454,0.541865,1.036617,1.127632,0.415082,-1.495106,-0.160305,-0.010931,-0.633747,-0.15384,-0.840407,-0.055156,0.251135,-0.025276,-0.406482,0.676152,-0.731409,0.187332,1,cluster2
0.87937,0.097705,1.350164,0.281537,-0.196762,0.304919,-0.142351,-0.845842,-0.837127,-0.10839,-0.815776,-0.609438,-1.398904,-0.370603,0.165157,-1.027907,0.530231,-0.019899,0.054952,-0.267725,-1.094201,0.938734,-0.273436,0.343513,0.421958,0.577844,1.052835,-0.255432,1,cluster1
0.781057,0.716654,-0.6465,-0.261129,-0.067271,-0.732511,-0.045512,0.763811,0.718862,-0.329164,-0.966666,0.476219,-0.251769,0.144155,0.462804,-0.254467,-0.43264,-0.033167,-0.248758,-0.235513,-0.105189,0.009435,-0.058112,-0.11536,0.397079,0.739714,-0.758761,0.065369,1,cluster1
0.706866,-0.012224,0.488232,-0.277665,-0.174894,-0.565956,-0.008572,-0.134181,0.442172,-0.897501,-1.155272,0.113225,-0.093568,-0.187796,0.491488,0.070464,-0.263563,-0.026654,0.033923,-0.186081,0.657915,-0.359402,0.353881,-0.065672,0.091332,0.788744,-0.757507,0.168319,1,cluster1
1.538473,3.469879,1.156258,0.628287,0.422496,2.183646,0.799339,0.842191,-0.457877,1.572528,0.941364,-1.217835,0.1821,-1.27419,0.410332,2.311165,0.443753,-0.414574,0.275113,0.939567,1.514729,-1.716663,-0.127394,-0.478233,-0.38418,0.080038,0.881478,-0.674333,1,cluster2
0.813824,0.359801,0.515869,-0.13245,-0.037611,-0.638013,-0.027773,-0.434415,0.437674,-1.171178,-1.529699,-0.015342,-0.123874,-0.466521,0.811225,0.162006,-0.554528,-0.021489,-0.131145,-0.296182,0.529233,-0.19367,0.01557,-0.214494,-0.021809,1.062243,-0.533145,-0.002995,1,cluster1
1.333029,2.928335,-0.159675,-0.053725,0.637431,1.254559,0.900397,0.20947,-0.868818,1.415051,0.270045,0.012796,0.085376,-0.843127,0.701772,1.198443,0.155952,-0.29717,-0.761694,0.542784,0.280965,-0.884225,-0.178784,-1.285673,-0.027153,1.02462,-0.579818,-0.593129,1,cluster1
1.634654,3.003042,1.899492,0.310242,-0.450913,2.476157,0.844324,1.061407,1.283477,0.181179,1.384993,-2.066508,0.485625,-1.859407,0.483481,1.667063,-0.535946,0.156717,0.606046,0.251339,1.263078,-2.001747,-0.693813,-2.760929,-0.387412,0.426157,0.93944,-0.153109,1,cluster2
1.471695,2.875817,0.270129,0.657793,-1.178553,-2.456868,-2.618108,0.320256,0.926963,-0.008171,1.035958,-0.802432,0.512056,-0.864373,-0.998907,1.592446,-0.304488,0.592631,0.264082,0.426726,0.575021,-0.483248,-1.012944,-0.667781,-2.604847,-2.18511,0.998436,0.067339,1,cluster2
1.102075,1.31845,1.073061,0.493258,-0.418897,-0.781434,-0.148295,-1.818658,-1.404795,-0.50599,-1.206237,1.06296,0.271348,-0.126463,0.200992,0.996991,0.408615,-0.165824,-0.312367,0.572329,0.715523,-0.156399,-0.060431,0.22982,-0.473342,-0.860908,-0.555388,-0.596595,1,cluster1
2.248056,7.218733,0.435151,0.472093,1.436751,7.63298,4.298171,4.46312,2.410471,1.180152,1.160852,-0.34348,-0.702521,0.928812,-0.155583,-0.763234,0.355787,0.784681,0.232329,-0.619663,-0.380415,1.250881,0.575096,-0.999903,1.219798,-1.97903,-2.767734,-0.678457,1,cluster2
0.682984,0.334816,0.550072,-0.166623,-0.287728,0.147149,-0.16683,-0.225214,0.173804,-0.833602,-0.568154,-0.186084,-0.109062,0.415245,-0.066967,-1.099437,0.154122,-0.159022,0.12476,-0.276725,-0.373708,0.417619,-0.319728,-0.389927,0.539545,-0.445033,-0.282314,0.243279,1,cluster1
1.403238,1.863184,2.410714,0.669864,0.205211,1.820964,0.273149,-1.296394,-0.619635,-0.902584,-1.25474,0.385036,-0.639117,-0.118642,-1.090102,-0.257513,0.091162,1.245503,0.123656,-0.390515,-0.892126,0.61558,-0.490813,-0.619328,-1.247172,-1.581316,-2.272282,0.279355,1,cluster2
1.128631,0.967328,2.010687,-0.395691,-1.026523,1.563214,0.634811,0.478104,1.59837,-1.827058,-0.47801,2.652345,1.115333,1.202381,-1.846209,-1.351779,-0.196321,0.787461,1.612293,-0.582674,0.059779,-0.132143,0.201916,-2.327435,2.247382,-1.416642,-0.852705,1.689699,1,cluster2
1.912379,5.90197,-0.259736,1.955206,1.40168,7.152215,3.254531,4.120531,1.88056,0.921768,0.972815,0.500418,-0.799851,1.249004,-0.246067,-0.553361,0.026699,0.967354,0.075235,-0.73648,-0.641005,0.661285,0.429739,-0.889657,0.66078,-1.268786,-2.549758,0.011569,1,cluster2
0.998957,0.2664,1.639143,-0.718211,-1.055167,0.736327,0.812445,-0.723833,0.774159,-2.047164,0.248289,2.089233,1.29754,1.153869,-0.175346,1.132961,0.594357,1.721519,0.153585,0.734681,-0.265637,-0.509969,2.391306,1.900917,-1.32246,1.398867,0.443838,2.356914,1,cluster2
0.767185,0.509986,-0.751094,-0.424644,-0.068409,-0.619618,0.133111,0.435195,0.29414,-0.117279,-0.735718,0.406485,-0.188846,0.11084,0.334381,-0.145259,-0.234775,-0.042276,-0.179559,-0.132403,-0.06907,-0.011724,-0.029827,-0.127507,0.181437,0.496341,-0.72431,0.111225,1,cluster1
0.611976,3.191832,2.970175,0.140697,-0.839008,3.718,1.817499,0.816733,1.385165,-1.07234,1.794803,1.451743,1.912565,1.276394,-1.55149,-0.036171,0.227948,0.340989,1.279638,-0.082516,1.198308,-0.620533,1.521795,-0.192145,2.341818,-1.174473,-0.447499,1.000274,1,cluster2
0.684761,0.377469,-0.649313,0.007211,0.58831,0.442677,0.242828,1.382035,0.279409,0.585101,-0.371904,0.283277,-0.881957,0.184859,0.085852,-0.651486,0.316897,0.080241,0.000484,-0.139203,-0.080321,0.369465,0.536439,-0.212095,0.125674,0.311457,-0.674299,-0.057137,1,cluster1
1.141648,1.507911,0.872366,0.569872,-0.663203,-1.581273,-0.77003,-1.098901,-0.734995,-0.136548,0.102325,-0.451555,0.393473,0.717357,-0.605175,-0.809033,-0.343279,0.141798,-0.63369,-0.736534,0.923088,0.570384,-0.120984,-0.828172,1.687253,0.61757,-0.348238,-1.049611,1,cluster1
0.78253,0.250007,0.520754,-0.144763,-0.085747,-0.572159,0.006424,-0.337289,0.404456,-1.046051,-1.388919,0.086621,-0.175406,-0.390408,0.714572,0.047275,-0.495268,-0.095976,-0.067158,-0.281139,0.433427,-0.228062,-0.040883,-0.207123,0.131033,0.862968,-0.565111,0.130651,1,cluster1
0.705312,-0.100032,0.714207,-0.48629,0.201953,0.262346,0.332378,-0.633312,-0.004241,-0.427626,-0.078339,-0.444002,-0.162203,-0.370451,-0.113959,-0.058691,0.079287,-0.052767,0.023115,-0.098428,0.221672,0.279771,-0.018033,0.002062,-0.26186,0.026394,0.106607,0.052868,1,cluster1
1.004287,1.306956,0.303505,0.232841,0.049387,0.36437,-0.291481,-0.261085,-0.225217,-0.47131,0.611052,-0.249271,0.25285,0.465259,-1.467253,0.063558,-0.212728,0.86236,0.531481,0.010924,0.285886,-0.271087,0.303056,0.341533,-0.603993,-1.022815,-0.649912,-0.992314,1,cluster1
1.303636,2.070989,0.858657,0.360729,-0.209484,-0.502758,-0.599789,-1.241343,-0.914731,-0.408194,-0.437804,-0.235238,-0.191421,1.030538,-1.084948,-1.127532,1.068795,0.569152,0.226407,-0.307705,0.197697,1.009748,0.997479,0.599797,0.637031,0.159493,0.672934,-0.950938,1,cluster1
1.27032,2.49292,1.156444,0.241225,-0.231963,0.97846,0.451416,0.016125,0.311644,-0.338406,-0.082006,0.987033,0.874095,0.088487,-1.153201,0.559442,-0.128467,-0.070669,0.746943,0.232921,0.888657,-0.645562,-0.335351,-0.619971,0.996895,-1.589839,-0.213365,0.282905,1,cluster1
1.0009,1.668614,0.906152,0.028379,0.409724,1.017938,0.471032,0.861155,1.115236,-0.337626,-0.04464,-0.09927,0.313436,-0.590655,0.305118,0.250583,-0.653616,-0.21168,-0.329962,-0.17036,0.568127,-0.723581,-0.534678,-0.715936,-0.116648,0.013611,-0.82426,0.121165,1,cluster1
0.663322,0.398522,-0.652935,-0.480445,-0.051873,-0.528848,0.236533,0.466487,0.418735,-0.287334,-0.732543,0.305957,0.007524,-0.019775,0.32688,-0.252983,-0.259669,0.091139,-0.255454,-0.275094,0.063292,-0.013611,0.033893,-0.04851,0.174191,0.740999,-0.622737,-0.090186,1,cluster1
1.187392,1.440912,1.171108,0.730523,-0.498423,-1.247512,-0.417828,-1.686449,-1.421096,0.240798,0.304369,-0.716554,1.053987,0.879417,-0.669376,-0.093552,-0.179161,0.094089,-0.962737,-0.441055,1.585043,0.713866,-0.029916,-0.71741,2.251367,1.352376,0.77233,-1.981311,1,cluster2
0.843231,0.610465,1.105033,-0.266179,-0.120396,1.341548,0.604202,-0.06771,0.398676,-0.497425,0.075185,-0.521751,-0.031604,-0.104915,-0.952488,-0.558238,-0.329674,0.502113,0.628243,-0.596172,0.291633,0.16497,-0.197969,-0.319071,0.501406,-0.65668,-0.413718,0.08819,1,cluster1
0.568189,-1.042312,0.767503,-0.292657,-0.653187,-0.33431,0.211511,-0.365145,-0.176569,-0.160242,0.00404,-0.198055,-0.223506,-0.290942,0.203691,-0.221751,0.065174,-0.134136,0.029794,-0.109066,-0.248329,0.237948,-0.358083,-0.332223,0.271054,0.073345,0.266156,0.057439,1,cluster1
0.650429,0.482991,-0.413623,-0.452804,-0.144021,-0.457949,0.18536,0.27276,0.418051,-0.391662,-0.695076,0.153954,-0.06478,0.028267,0.457872,-0.132256,-0.267092,0.104383,-0.271261,-0.2086,0.109114,0.028644,0.136214,-0.169347,0.023479,0.803048,-0.523708,-0.138504,1,cluster1
1.761641,4.568696,-2.05198,0.200786,-0.15192,-1.615489,-0.354529,-0.979644,-2.718128,2.252305,1.831527,-0.139642,1.43616,1.333752,-0.066312,-1.557741,-0.447017,0.276096,-0.574291,-0.397736,-0.905201,-0.036605,0.094653,0.005917,-0.912771,0.54426,-0.538731,0.13699,1,cluster2
1.248721,2.180744,0.956444,0.356565,-0.24318,0.271267,0.336577,-0.362331,-0.631131,0.483715,0.39157,0.901277,0.847732,0.075052,-0.516861,0.181798,0.142846,-0.482649,-0.2354,0.247105,0.805554,-0.033767,-0.502952,-1.312403,1.684479,-0.681501,0.308155,-0.462518,1,cluster1
1.483581,2.915686,0.662445,0.440147,0.043636,-0.373232,-0.864463,0.850809,1.562368,-0.0712,1.321588,-1.736911,0.577011,-0.848682,-0.127838,1.161994,-0.171974,0.001829,0.197652,0.29865,0.587222,-0.449636,-0.41015,-0.535613,-1.572844,-0.592188,1.312942,-0.284904,1,cluster1
0.197157,-0.522031,0.22394,-0.467247,-0.075024,-0.18048,0.452371,0.123784,0.555068,-0.291059,0.126704,-0.401691,0.128962,-0.291799,0.166092,0.272851,-0.374392,0.044161,-0.03197,-0.213782,0.378751,-0.004266,-0.210767,0.609152,-0.092357,0.580806,0.832544,0.008064,1,cluster1
0.820877,0.399959,0.541592,-0.126617,-0.089841,-0.579155,-0.023673,-0.443829,0.452959,-1.230323,-1.443619,-0.001837,-0.131205,-0.389873,0.775131,0.102795,-0.420932,-0.07528,-0.044181,-0.266442,0.567165,-0.298106,0.177505,-0.160346,0.05672,0.959618,-0.732749,0.13014,1,cluster1
1.183672,1.665932,1.188239,0.179227,0.254372,0.570184,0.284036,-1.018838,-0.760637,0.208581,0.342333,-0.062037,0.481125,0.000007,-0.614299,-0.172882,-0.095265,-0.359065,-0.480292,-0.126431,0.355923,0.523625,-0.631877,-0.5298,0.845485,-0.488194,0.161812,-0.545515,1,cluster1
0.993808,0.56392,-1.346646,-2.812236,-2.320828,2.148423,-3.280238,-0.3829,-0.474887,-0.147522,-0.020853,0.352434,-0.287103,-0.300775,0.547519,-0.372416,-0.290792,-0.164943,-0.137191,0.075044,-0.942538,-0.117631,-0.308839,-1.188035,0.557771,0.380548,0.173848,-0.617354,1,cluster2
1.215683,2.646521,-0.404517,-0.049217,-1.671118,-2.303697,-2.682026,0.114234,1.501337,-1.063525,1.233853,-0.789517,0.870593,-0.753793,-0.881607,2.221972,-0.124711,1.696937,0.703684,1.004046,-0.043885,-1.687024,0.025812,0.629378,-3.54483,-0.742106,2.049696,0.549906,1,cluster2
1.082144,1.324703,0.041692,-0.119617,0.018237,-1.086552,-0.588858,-0.948519,-0.593547,0.141565,0.238009,-0.887491,0.007051,0.173766,-0.830506,-0.316758,0.126384,0.287157,-0.18971,-0.282397,0.718182,0.293733,-0.072867,-0.099349,-0.311474,-0.116412,0.47565,-0.606721,1,cluster1
1.538331,5.939577,-9.590152,-4.721936,3.872544,2.114781,7.781448,-3.278728,2.680267,-4.347787,-3.165459,-0.800528,-2.257556,0.873466,2.641543,1.314957,2.143222,-0.903502,-1.553446,2.116828,0.64602,5.273884,1.876362,-5.596411,-0.133418,-0.506031,0.533741,-3.618584,1,cluster2
0.798112,0.463139,1.116538,-0.262922,-0.196519,0.877505,0.42303,0.851175,1.273992,-0.862,-0.284805,0.572675,0.035752,0.517558,-0.381218,-1.047903,-0.272049,0.143245,0.136362,-0.440361,0.132759,0.126198,0.137882,0.131912,0.572106,-0.245834,-0.247088,0.383517,1,cluster1
0.903874,-0.056166,1.731731,-0.608125,0.452223,0.140241,-0.38511,-1.130006,1.133282,-1.365233,0.348876,-0.471364,0.513105,-0.331077,-0.303819,-0.889223,-0.183194,-0.716628,-0.58115,-0.299656,-0.400251,1.109686,-0.436816,-0.728554,-0.033138,-0.064949,0.681322,0.226869,1,cluster1
0.98966,2.494183,-6.005731,-2.271942,0.360656,-1.006739,1.250278,-0.321985,-1.773362,1.8027,0.543989,0.528403,1.299397,0.013494,0.20725,-0.791433,-0.687207,-0.18714,-0.265387,-0.950739,-0.508754,-0.650569,-0.661174,-0.790225,-0.123097,1.293115,-0.877274,1.744996,1,cluster2
0.877963,0.661587,0.834329,-0.084153,0.073794,0.25901,0.188704,-0.407115,-0.392542,-0.022498,-0.1674,0.257914,-0.092835,0.219971,-1.379415,0.409621,0.132948,0.022668,0.104197,-0.808048,-0.304522,-0.073192,0.183311,-0.3201,-0.527659,-2.006969,-0.342321,-0.020954,1,cluster1
0.773882,0.003775,0.580682,-0.062512,-0.824877,-1.02185,-0.399013,-0.336666,0.431718,-0.648466,0.446369,-0.394742,0.100969,-0.257037,-0.018514,-0.001334,0.133884,-0.103564,0.177905,0.052033,0.066701,-0.388462,-0.236048,-0.292534,-0.292132,-0.381951,0.28299,0.481875,1,cluster1
1.280337,2.792242,-0.583741,0.655065,0.242357,-0.030397,-0.093987,1.077807,-0.079385,0.170034,-0.496504,0.746725,0.480025,-1.26467,1.453289,-0.169225,1.314709,0.04511,-0.173545,0.016588,0.189838,0.392784,1.209569,-1.133724,0.299678,0.836031,-0.649373,0.066188,1,cluster1
0.989994,2.495277,-6.006221,-2.271987,0.360101,-1.00691,1.249889,-0.323025,-1.773897,1.802148,0.544767,0.52739,1.300225,0.013489,0.207406,-0.791276,-0.686296,-0.186941,-0.265019,-0.950791,-0.508081,-0.651511,-0.659397,-0.789494,-0.12379,1.293877,-0.878643,1.745543,1,cluster2
1.74656,4.259767,-1.366453,0.002385,0.191644,-0.514278,0.312752,-1.614957,-3.953721,2.723839,0.969309,0.828938,1.831396,0.89132,0.618633,-1.40707,-1.265012,0.266282,-0.688119,-0.162846,-1.079394,-0.798987,-0.087234,-0.775241,-0.717163,1.202002,-0.979956,0.672351,1,cluster2
-0.133159,-0.378073,0.642082,-0.224231,0.012443,-0.169298,0.223072,-0.199797,-0.696825,0.33357,-0.746523,0.299448,-0.50684,-0.320255,-0.341383,0.228997,-0.203323,-0.024453,0.102105,-0.025914,0.116678,-0.110365,-0.424983,0.162094,-0.127961,-0.214859,-0.301193,-0.100422,1,cluster1
1.003339,1.097108,0.59673,0.211198,0.262102,-0.241317,-0.311721,0.341769,-0.204901,0.659261,-0.335522,-1.186489,-0.969812,-0.992343,-0.089051,0.395684,0.002233,0.199399,0.363185,0.11477,0.7576,-0.837869,-0.563826,-0.40861,-0.541612,0.458935,1.569401,-0.130798,1,cluster1
1.258348,2.517506,-1.076827,-0.898072,1.499354,0.466267,1.806806,-3.127403,-1.760038,-0.786948,-2.051954,2.151566,-0.325447,0.410412,-0.918105,2.409883,1.141656,-1.107346,-1.018441,0.093454,-0.461249,0.376516,0.631621,-1.11308,-0.968195,-3.007566,0.682134,-0.56283,1,cluster2
0.956839,0.825121,-1.644091,-1.940707,-1.389765,0.490115,-2.022504,-0.212401,-0.809906,0.553509,0.094736,0.373301,0.008155,-0.421217,0.366829,0.567031,0.12288,-0.277541,0.03497,0.290595,0.069595,-0.353889,-0.041114,-0.715297,-0.07025,0.197757,0.194857,-0.096759,1,cluster1
1.161699,1.512183,0.574586,0.120043,-0.352149,-0.720269,-0.467153,-0.54174,-0.087716,-0.191569,0.432594,-0.468195,0.557136,0.305349,-0.439778,-0.020276,0.052718,0.133312,-0.19438,-0.160794,0.496921,0.204371,0.196063,-0.241665,0.405663,0.418194,0.328371,-0.277927,1,cluster1
1.53645,3.66853,-1.524061,-0.068834,0.064904,-0.603696,0.51292,-1.058802,-2.627165,1.84241,1.100733,0.537693,1.042526,1.144023,0.399138,-1.501345,-0.1573,-0.008884,-0.627574,-0.154171,-0.840246,-0.060449,0.250954,-0.024516,-0.394419,0.662558,-0.735028,0.193543,1,cluster2
1.378882,2.931248,-0.526125,0.564301,-0.166877,-0.387041,0.015382,0.124746,-1.091486,1.220777,0.806324,0.306793,0.602435,0.286266,0.47199,-0.216371,0.333341,-0.422212,-0.02831,-0.035204,0.059243,-0.165554,0.210868,0.128461,1.16672,0.734587,0.535835,0.503976,1,cluster1
-1.121396,1.346125,1.048647,-0.588115,-0.548198,-0.207057,0.179169,0.17683,1.967307,-1.588242,-0.099903,0.200319,0.400151,0.083791,-0.80866,-0.349383,-1.152752,1.441978,-0.03034,-1.121088,0.901432,0.836631,0.642053,-1.204682,-0.832791,0.111278,-0.740695,-0.76276,1,cluster2
0.719036,2.99561,1.701448,1.109035,0.61758,-0.077184,-1.315568,1.256664,1.413541,-0.119024,-0.912984,0.503552,-0.620081,0.201511,-0.711098,-0.883616,-1.169624,-0.297112,-0.347778,-0.953067,-0.588076,0.666839,-0.668371,-0.186902,1.671859,0.117536,-1.750357,0.36299,1,cluster2
1.043992,1.351571,1.779092,0.591789,-0.445788,0.87666,0.129721,0.128735,0.067235,-0.588029,-1.25468,0.89182,-0.548336,-0.220392,0.694446,-0.15488,-0.404041,0.101327,0.048887,-0.393758,-0.242252,-0.316327,-0.251514,0.981448,0.589518,0.65334,0.004984,0.956916,1,cluster1
0.601386,-0.889874,0.51389,-0.470522,-0.502761,0.147695,0.648104,0.650988,0.41553,-0.301217,0.625859,0.578869,0.617073,-0.188025,-0.087086,0.199143,0.431382,0.453263,0.343026,0.008994,-0.005189,-0.437681,0.8308,1.376615,0.056455,0.651345,0.332312,0.637818,1,cluster1
1.215683,2.646521,-0.404517,-0.049217,-1.671118,-2.303697,-2.682026,0.114234,1.501337,-1.063525,1.233853,-0.789517,0.870593,-0.753793,-0.881607,2.221972,-0.124711,1.696937,0.703684,1.004046,-0.043885,-1.687024,0.025812,0.629378,-3.54483,-0.742106,2.049696,0.549906,1,cluster2
