@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S20

@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_credit numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0.46,0.93,0,0,0,0.46,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1
0,0.56,1.12,1.12,0,0.56,0,0,2.25,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,0,0,0,0,0,0.66,0,2.64,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.069,164,1
0,0,0,0,0,0,0,0,1.61,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,101,1
0,0,0.14,0,0,0.14,0.14,0,0.14,0,0.72,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.046,979,1
0,0.08,0.08,0.42,0.08,0,0.17,0.17,0,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,574,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.147,63,1
0,0,1.08,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.252,181,1
0,0.08,0.08,0.42,0.08,0,0.17,0.17,0,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,574,1
0,0,1.07,0,0,0,0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0.253,180,1
0,0,0.51,0,0,0,0,0,2.07,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0,1.09,0,0,0,0.54,0,0.54,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,212,1
0,0,0,0,0,0,0,0,0.38,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0.184,255,1
0,0,0,0,0,0,0,0,0.39,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.186,256,1
0,0,0.86,0,0,0,0,0,0,0.86,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,144,1
0,0.45,0,0.45,0,0.22,1.6,0,0,0.91,1.83,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.112,363,1
0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,137,1
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,121,1
0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.068,165,1
0,0,0.61,0,0,0,0,0,0,1.23,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0.22,0.44,0.44,0.22,0,0.22,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.15,1733,1
0,0.42,0.08,0.25,0.08,0.34,0.94,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.223,537,1
0,0,1.04,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,233,1
0,0,1.08,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0.253,180,1
0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0,0,0,0,0,0,0,0.9,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.165,94,1
0,0.2,0,0.02,0.15,0,0.25,0.07,0.05,0.22,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0.011,0.022,965,1
0,0.2,0,0.02,0.15,0,0.25,0.07,0.05,0.22,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0,0.011,0.022,965,1
0,0.62,0.53,0.17,0.62,0.26,0.17,0,0.62,0.08,1.43,0.17,0,0,0,0,0,0,0,0,0.08,0,0,0.08,0,0,0,0.185,1329,1
0,0,0,0,0.48,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.267,242,1
0,0,0,0.46,0,0,0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.816,102,1
0,0,0.68,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.061,91,1
0,0,0,0,0.54,0.36,0,0.36,0.72,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.063,841,1
0,0,0.39,0.13,0,0,0.26,0,1.57,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,476,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.157,143,1
0,0.64,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.159,143,1
0,0,0,0.59,0,0,0,0,0.59,0.39,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,305,1
0,0.46,0,0.46,0,0.23,1.61,0,0,0.92,1.84,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.112,354,1
0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,95,1
0,0,2.98,0,0,0,0,0,1.49,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,156,1
0,0,0.16,0,0.5,0.16,0,0,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,1087,1
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,145,1
0,0,0.16,0,0,0.16,0.16,0,0.16,0,0.81,0.16,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.08,955,1
0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.053,0,88,1
0,0,1.69,0,0.84,0,0,0,10.16,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,519,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0.08,0.08,0.43,0.08,0,0.17,0.17,0,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,1140,1
0,0.54,2.18,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,377,1
0,0,0,0,0,0,0,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,294,1
0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,75,1
0,0.22,0,0,0.67,0.22,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.193,617,1
0,0.55,2.23,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,385,1
0,1.12,0,2.24,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.158,139,1
0,0,0,0.71,0,0,0,0,0,2.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1
0,0.55,2.23,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,385,1
0,0,1.07,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.437,62,1
0,0,0,0,0.47,0,0,0,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.263,255,1
0,0,0.15,0,0.63,0.15,0,0,1.11,0,1.27,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.707,1128,1
0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0.39,0.39,0,0,0,0,130,1
0,2.3,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,157,1
0,0.16,0.08,0,0.24,0,0,0.08,0.48,0.08,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.097,1561,1
0,0.2,0,0.27,0.27,0.41,0.13,0,1.11,0.69,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0.13,0,0,0,0.305,966,1
0,0.2,0,0.27,0.27,0.41,0.13,0,1.11,0.69,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0.13,0,0,0,0.305,966,1
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0,0.71,0,0,0,0,0,2.85,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1
0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,125,1
0,0.99,0.33,0.33,0,0,0.33,0,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.162,202,1
0,0.29,0.07,0,0.07,0.07,0.14,0,0,0.14,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.159,802,1
0,0.99,0.33,0.33,0,0,0.33,0,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.161,202,1
0,0,0.15,0,0.63,0.15,0,0,1.11,0,1.27,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.707,1128,1
0,0.62,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1
0,0,0.17,0,0,0.17,0.17,0,0.17,0,0.86,0.17,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.083,963,1
0,0,0,0,0,0,0,0,0.79,0.79,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0.135,114,1
0,0,0,0,1.17,0.14,0,0,0.14,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,400,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0.25,0,0.25,0,0,0.25,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,129,1
0,0,1.16,0,0,0.58,0,0.58,0.58,0,0.58,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,75,1
0,0,0,0,1.17,0.14,0,0,0.14,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,400,1
0,0,0,0,1.17,0.14,0,0,0.14,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,400,1
0,0,0.58,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1
0,0,0,0,0.25,0,0,1.26,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.124,210,1
0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0.57,2.28,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,373,1
0,0,0.17,0.52,0,0.35,0,0,0,0.17,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.057,417,1
0,0,0,0,0.47,0,0,0,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.267,256,1
0,0.57,2.28,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,373,1
0,0,0.17,0,0,0.17,0.17,0,0.17,0,0.86,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,1
0,0.57,2.28,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,373,1
0,0,3.27,0,0,0,0,0,1.63,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,163,1
0,0,0.14,0,0.58,0.29,0,0,0.87,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,1200,1
0,0,0.19,0,0,0.19,0.19,0,0.19,0,0.95,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.03,869,1
0,0.6,0.2,0.6,0.2,0.2,0,0,0.4,1.61,0.4,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,513,1
0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,0,0.15,0,0.61,0.3,0,0,0.92,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,1128,1
0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1
0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,117,1
0,0.36,0.06,0.06,0.06,0.06,0.3,0.06,0,0.72,0.06,0.24,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0.01,0.167,442,1
0,0.1,0.2,0.62,0.1,0.31,0,0,0.1,1.14,0.31,0.93,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0.065,817,1
0,0,5.4,0,0,0,0,0,5.4,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,347,1
0,0.17,0.17,0.89,0.17,0.35,0,0,0,1.79,0,1.61,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.057,599,1
0,0.17,0.08,0,0.25,0,0,0.08,0.51,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,1456,1
0,0,0.23,0.23,0,0,0.23,0,0,0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,285,1
0,0,0,0.06,0.06,0.13,0.13,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0,0.032,240,1
0,0,0,1.05,0,0.52,0.52,0,1.05,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,266,1
0,0.64,0.32,0.64,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.157,139,1
0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,129,1
0,0,0,0,1.63,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,36,1
0,0.94,0,0.18,0.37,0,0,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,244,1
0,0.7,0.35,1.41,0,0.35,0,0,0.7,1.06,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,213,1
0,0,2.41,0.34,0,2.06,0.68,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0.94,0,0.37,0.37,0,0,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,239,1
0,0,0.64,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,119,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.159,139,1
0,0,0.64,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,119,1
0,0.18,0,0,0,0,0.75,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,191,1
0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,0.43,0.43,0,0,0,0.43,0,0.43,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1
0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,114,1
0,0,0,0,0,0,0,0,0.34,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1
0,0,0.16,0,0.65,0.16,0,0,1.64,0,0.65,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.663,1116,1
0,0.36,0.06,0.06,0.06,0.06,0.3,0.06,0,0.72,0.06,0.24,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0.01,0.167,442,1
0,0.34,0.11,0,0.34,0.23,0.46,0,0.46,0.23,0.34,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.075,0.094,389,1
0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,53,1
0,0.93,0,0.18,0.37,0,0,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,251,1
0,0.94,0,0.18,0.37,0,0,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,244,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.157,139,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,217,1
0,0,0,0,0,0,0,0,0.31,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.52,0,0.17,0,0.69,0.17,0,0,1.74,0,0.69,0,0,0,0,0,0,0.17,0,0,0.17,0,0,0,0,0,0,0.681,967,1
0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,33,1
0,0,0,0,0,0,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0.175,107,1
0.16,0,0.16,0,0.65,0.16,0,0,2.13,0,0.65,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.67,1030,1
0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,127,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.23,72,1
0,0,0.94,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,77,1
0,0.51,0,0,0.25,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,211,1
0,0,0,0,0,0,0,0,0.36,0.73,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.181,356,1
0,0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,122,1
0,0,0,1.29,0,0,0,0,0.43,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,65,1
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.23,72,1
0,0.6,0.6,0,0,0.6,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.159,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,55,1
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.23,72,1
0,0,0.63,0,0,0,0,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,118,1
0,0,0,0,0,0,0,0,1.3,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,122,1
0.19,0,0,0,0.58,0,0,0,0,0,0,0.38,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,1.121,2043,1
0,0,0,1.29,0,0,0,0,0.43,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,65,1
0,0,0,0,0,0,0,0,0.08,0.23,0,0.16,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.038,1254,1
0,0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,122,1
0,0,0,1.29,0,0,0,0,0.43,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,65,1
0,0,0,0,0,0,0,0,0.36,0.73,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.181,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0.23,72,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.158,139,1
0,0.36,0.06,0.06,0.06,0.06,0.3,0.06,0,0.72,0.06,0.24,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0.01,0.167,441,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
0,0,0.45,0.91,0.45,0,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,161,1
0,0,1.16,0,0,0,0,0,4.65,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,1.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.05,0,0,0,0,0.05,0.1,0.38,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,81,1
0,0,0,0,0.23,0.23,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,543,1
0,0.65,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.158,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0.23,0.23,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,543,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1
0,0.17,0.05,0,0,0.65,0,0,0.76,0.11,0.11,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.259,660,1
0,0.64,0.32,0.32,0,0,0.32,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.157,139,1
0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.11,132,1
0,0,0,0.05,0,0,0,0,0.05,0.1,0.38,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,3271,1
0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.114,139,1
0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,2205,1
0,0,0,0,0,0,0,0,0.61,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0.103,178,1
0,0.74,1.48,0,0,0.74,0.74,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1
0,0.03,0,0.35,0.58,0.31,0.62,1.28,0.23,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.005,0.479,2218,1
0,0,0.35,0.35,0,0.7,0,0,0.7,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1
0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,53,1
0,0,0,0,0.24,0.72,0.6,0,0.6,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.202,479,1
0,0.44,0,0.44,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.078,0,37,1
