@relation 'spambase-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.05 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute class {0,1}

@data
0.786372,0
-1.517155,0
-0.873024,0
-0.506216,0
0.47848,0
0.214269,0
0.378126,0
0.844354,0
0.366796,0
-0.675534,0
0.414374,0
0.348016,0
-0.126451,0
0.345127,0
-0.129434,0
-0.566144,0
0.437567,0
0.39367,0
0.235559,0
-1.95801,0
-0.136844,0
0.294307,0
-0.200271,0
0.485938,0
-0.88245,0
-3.927199,0
-1.259414,0
-5.916194,0
-0.537338,0
-3.253015,0
-1.057393,0
-1.714187,0
0.284518,0
-32.700923,0
0.056881,0
0.334438,0
0.316644,0
0.219267,0
0.611341,0
-0.685275,0
-0.192437,0
0.312736,0
0.316802,0
0.57824,0
0.270584,0
-0.268489,0
0.145308,0
-0.245551,0
-2.50388,0
-0.096586,0
0.194779,0
-3.465181,0
-1.255518,0
0.606936,0
0.889029,0
0.452908,0
-1.759217,0
-3.70067,0
0.245869,0
0.289244,0
0.150171,0
-0.215808,0
-0.536896,0
0.283717,0
-0.926628,0
0.323637,0
-5.422063,0
0.667623,0
-0.151975,0
-0.373446,0
-0.052698,0
0.469547,0
0.345474,0
0.064368,0
-4.374085,0
-0.346233,0
-5.576472,0
0.328668,0
-3.892456,0
-4.121609,0
-0.761553,0
-1.919968,0
0.455979,0
0.211897,0
-0.940828,0
-0.010411,0
-0.92143,0
-4.95655,0
-0.146421,0
-0.327625,0
0.341694,0
0.345861,0
0.546694,0
0.539678,0
0.050274,0
-0.020061,0
0.569868,0
0.401852,0
-0.194367,0
-0.419256,0
0.152948,0
0.185327,0
-0.410598,0
-0.474312,0
-2.453594,0
-0.10413,0
-4.586033,0
-2.840073,0
0.633225,0
0.626327,0
-3.169773,0
0.452855,0
0.270072,0
-2.773152,0
-0.941066,0
-1.253856,0
0.106001,0
0.247808,0
-2.699419,0
0.050045,0
0.525142,0
-7.904629,0
-25.657126,0
0.835254,0
0.114461,0
-5.765801,0
-0.85935,0
-0.080537,0
-10.143495,0
0.124144,0
0.633225,0
-3.732868,0
0.113634,0
0.365987,0
-3.508843,0
-7.346826,0
0.098212,0
0.582264,0
0.462649,0
0.346,0
-0.359457,0
-1.78332,0
-5.957134,0
-0.636198,0
0.467246,0
-3.855325,0
0.711785,0
0.373337,0
0.27688,0
-0.416678,0
0.441557,0
-1.289751,0
0.182463,0
0.299266,0
0.683424,0
-1.454648,0
-4.130031,0
-1.056978,0
0.974675,0
0.046754,0
-0.414834,0
0.583208,0
0.162854,0
0.911508,0
-1.942115,0
0.505387,0
-0.168892,0
0.46184,0
0.299558,0
0.153157,0
0.036152,0
0.039669,0
-4.67875,0
0.452267,0
-1.832357,0
-1.47089,0
-1.47089,0
0.274013,0
0.536506,0
0.440171,0
0.114461,0
0.156688,0
0.456325,0
0.219999,0
0.299667,0
-0.031727,0
0.177258,0
0.250923,0
0.462652,0
-6.529693,0
-0.087502,0
0.879854,0
-0.770029,0
-1.181357,0
0.114741,0
0.310638,0
0.44498,0
-1.373109,0
-2.283776,0
0.138797,0
0.533343,0
0.07079,0
0.147621,0
-1.359189,0
-1.311428,0
0.317361,0
0.870787,0
0.374838,0
-1.050413,0
-0.851158,0
0.215108,0
0.233496,0
-2.395635,0
-3.608321,0
0.345184,0
0.3455,0
-0.662924,0
0.056881,0
0.304507,0
-13.09442,0
-1.256692,0
-1.045994,0
-5.355147,0
-0.147062,0
-2.081209,0
-1.189897,0
-4.090246,0
-1.72671,0
-0.06268,0
-2.951056,0
0.062866,0
0.235324,0
-0.552819,0
-0.340724,0
0.393346,0
0.250448,0
-2.758624,0
-1.891884,0
0.51392,0
0.083234,0
-5.053442,0
-3.104489,0
-2.911053,0
-1.349417,0
0.448273,0
0.157853,0
-0.147871,0
0.467941,0
-0.090654,0
0.545403,0
1.235805,0
0.136086,0
-0.783494,0
0.345192,0
0.399568,0
0.082407,0
-0.039,0
-0.442451,0
-0.420262,0
0.344206,0
0.346422,0
-0.531751,0
0.345328,0
-1.350489,0
-1.214811,0
0.347018,0
0.314202,0
-2.662915,0
-5.125076,0
-3.963759,0
-5.193064,0
0.500311,0
0.242275,0
-3.779173,0
-1.578691,0
-0.386839,0
0.34435,0
-1.869505,0
0.152948,0
0.056881,0
-2.530572,0
-4.187607,0
0.514373,0
0.382536,0
0.741295,0
0.26989,0
0.278471,0
-8.998461,0
0.330505,0
-1.172042,0
-4.976534,0
0.430141,0
-6.919486,0
-0.463762,0
0.093959,0
0.550341,0
-0.048732,0
0.739206,0
-3.952923,0
0.412211,0
-8.921744,0
-0.976697,0
-0.297551,0
-1.823166,0
0.494307,0
0.486977,0
0.245205,0
0.470755,0
-0.145701,0
-0.607498,0
0.297537,0
-0.586009,0
-4.383457,0
-0.172714,0
-0.553056,0
-2.361495,0
0.161743,0
0.735996,0
-9.530792,0
0.69928,0
-0.033096,0
-1.18504,0
-0.610504,0
0.344494,0
-0.303422,0
0.262572,0
0.490868,0
0.516883,0
0.964847,0
0.182597,0
0.304469,0
0.28545,0
-0.084921,0
-1.333038,0
-0.676666,0
0.499752,0
-0.281829,0
-0.758671,0
-0.118499,0
-29.945541,0
-0.609622,0
-0.607498,0
0.344422,0
-0.676666,0
0.217711,0
-0.147121,0
-6.567989,0
1.789963,0
0.236652,0
0.502167,0
-0.562551,0
0.347839,0
-1.89785,0
-7.402704,0
-1.127881,0
-1.203448,0
0.298541,0
0.018295,0
0.276343,0
-5.181038,0
-1.686576,0
-0.062866,0
0.921689,0
0.344123,0
-0.511011,0
0.057995,0
-0.304936,0
-0.359731,0
-4.163574,0
0.312926,0
0.402137,0
0.492462,0
0.272547,0
1.072763,0
1.072763,0
1.144023,0
0.605266,0
-1.225433,0
-0.246878,0
0.051314,0
-5.588394,0
0.687435,0
-0.264967,0
0.125184,0
-0.172238,0
0.363512,0
0.544553,0
0.369991,0
0.425091,0
0.038872,0
0.514271,0
-0.289619,0
-2.378825,0
0.48657,0
0.361613,0
0.306537,0
-16.790673,0
0.270673,0
0.283066,0
0.272498,0
0.130977,0
0.118125,0
-0.967811,0
-0.967811,0
0.303552,0
0.264636,0
-0.119868,0
0.419164,0
0.898124,0
0.568602,0
-0.152382,0
0.057731,0
-1.143417,0
-7.403624,0
0.322705,0
0.321651,0
0.502004,0
0.309722,0
-1.151805,0
-0.337766,0
-0.470324,0
-4.39339,0
-0.072134,0
0.230255,0
0.108561,0
0.154183,0
-0.498692,0
-2.07932,0
0.223537,0
0.318438,0
0.111038,0
-0.830952,0
-0.099703,0
0.593725,0
-0.045404,0
0.38309,0
0.346887,0
0.321039,0
-1.737975,0
1.288981,0
0.329844,0
-1.459134,0
-0.691717,0
0.296762,0
0.357604,0
-1.731096,0
0.326081,0
-1.137585,0
-0.641503,0
-1.040422,0
0.575316,0
-0.027715,0
0.718487,0
0.220606,0
0.456046,0
0.462371,0
0.259684,0
0.430364,0
0.370268,0
0.377695,0
-3.253335,0
-0.375288,0
-0.501048,0
-2.569866,0
0.580277,0
-0.231979,0
-0.835804,0
-2.18155,0
-2.041731,0
-4.596201,0
0.14342,0
0.492483,0
0.51309,0
-6.309356,0
-0.262864,0
-0.505791,0
-0.245741,0
0.372689,0
-6.51316,0
0.621329,0
0.714757,0
-0.170616,0
0.485566,0
0.02221,0
0.621356,0
-1.280322,0
0.679818,0
-4.063271,0
0.096914,0
-4.407079,0
0.520899,0
0.343418,0
0.047672,0
0.264376,0
-2.989051,0
-7.844058,0
-0.467192,0
0.487026,0
-0.48011,0
0.345241,0
0.347525,0
-0.279638,0
0.187928,0
0.218915,0
-1.252089,0
0.528942,0
0.423083,0
0.623617,0
0.503241,0
0.114461,0
-8.595937,0
-1.752424,0
0.414204,0
-0.512012,0
0.368855,0
0.158602,0
0.709905,0
-1.686902,0
-6.234808,0
-0.308846,0
-4.793322,0
0.061693,0
0.00007,0
0.235751,0
-0.987075,0
-2.125217,0
-1.396663,0
-2.223219,0
-0.153947,0
0.080786,0
0.907098,0
-1.95801,0
-0.899863,0
1.22218,0
-0.340489,0
0.066595,0
0.204864,0
0.46885,0
-0.323394,0
0.070926,0
0.667401,0
0.618255,0
1.234735,0
0.618255,0
-0.641749,0
0.618255,0
-3.221489,0
-0.064909,0
0.100648,0
0.539092,0
-1.230424,0
-4.088593,0
1.789963,0
-6.567989,0
1.789963,0
0.236652,0
0.502167,0
-0.562551,0
0.347839,0
0.921689,0
-3.732868,0
0.365987,0
-3.508843,0
-7.346826,0
0.582264,0
0.884673,0
-0.00638,0
-2.278154,0
-4.163629,0
0.710462,0
-0.046067,0
0.47334,0
-0.664594,0
0.317419,0
0.242967,0
0.462425,0
0.751037,0
0.221609,0
0.430626,0
1.130641,0
1.285227,0
0.405518,0
0.460356,0
0.194245,0
0.943998,0
-4.592279,0
-3.739221,0
-0.112541,0
-1.759826,0
-0.106937,0
0.153523,0
-0.796173,0
0.342108,0
-0.714846,0
0.923436,0
0.775949,0
0.114461,0
-0.313927,0
-2.020669,0
0.16071,0
0.615319,0
0.290598,0
-0.668829,0
-0.906705,0
-0.424391,0
-0.169725,0
0.376371,0
-0.131409,0
-0.023601,0
-0.058513,0
-1.663838,0
-1.336366,0
-4.059785,0
-0.09843,0
0.239719,0
0.54795,0
0.542056,0
0.45675,0
-0.428139,0
0.170733,0
-3.259934,0
0.182191,0
0.037519,0
-14.19575,0
0.499778,0
0.81617,0
0.057995,0
0.511632,0
0.615029,0
0.492363,0
-1.483797,0
-1.454736,0
-0.598372,0
0.500105,0
0.057099,0
0.746113,0
-2.412503,0
0.114461,0
0.19377,0
0.289674,0
-1.192888,0
-2.590497,0
0.094477,0
-34.317403,0
-0.029404,0
0.209571,0
0.535872,0
-0.137404,0
0.19777,0
1.789963,0
0.321745,0
0.086666,0
0.34699,0
0.027433,0
-1.997165,0
-0.355117,0
-1.10273,0
-6.747185,0
-1.055549,0
-2.233446,0
0.152876,0
0.114389,0
-0.088092,0
-0.038098,0
-0.007777,0
0.332831,0
-1.113784,0
-5.400016,0
0.240098,0
-0.15058,0
-1.469926,0
0.273744,0
-0.717872,0
0.687637,0
-0.083921,0
-2.234516,0
-2.821275,0
0.447058,0
-0.016513,0
0.352946,0
0.017832,0
-0.127414,0
0.791333,0
-3.89572,0
0.775641,0
-0.739346,0
0.109413,0
-0.648335,0
0.288511,0
0.321745,0
0.196942,0
0.546183,0
0.116798,0
0.306803,0
0.561778,0
0.437565,0
-0.113848,0
0.870007,0
-0.086857,0
-34.317403,0
-2.38798,0
-0.91349,0
-0.06729,0
-2.267878,0
-0.628995,0
0.058391,0
-1.854778,0
-0.063012,0
-0.839321,0
0.170996,0
0.171004,0
0.171004,0
0.98215,0
0.574109,0
0.360698,0
-1.060805,0
0.549561,0
-1.210752,0
-2.743721,0
0.04772,0
-0.824952,0
-0.16252,0
0.34553,0
-0.63862,0
-1.226683,0
0.730767,0
-5.139687,0
-4.120444,0
-0.883452,0
-7.271057,0
-0.756633,0
-1.935072,0
0.379076,0
0.126962,0
-2.024797,0
0.20516,0
0.146458,0
-0.356896,0
-0.367808,0
-1.124189,0
0.238647,0
-0.031406,0
-20.910119,0
-10.442366,0
0.257096,0
-0.263742,0
-0.757499,0
0.275192,0
0.57769,0
0.510136,0
-0.262189,0
0.634897,0
-2.516636,0
-0.989231,0
-0.591035,0
0.170935,0
-0.828868,0
0.803664,0
1.010981,0
-1.627158,0
0.511029,0
-0.88327,0
1.070185,0
0.512131,0
0.642932,0
-34.317403,0
-0.783402,0
0.673252,0
0.473693,0
-0.598994,0
0.129358,0
0.17423,0
0.515729,0
0.277579,0
0.559803,0
0.27298,0
0.576418,0
0.919436,0
-1.271128,0
0.260599,0
-0.08224,0
0.446958,0
0.166174,0
0.209301,0
-0.248562,0
0.508517,0
0.513229,0
-4.274296,0
0.222926,0
0.588079,0
-0.655251,0
-5.322321,0
-0.262268,0
-1.140517,0
0.362811,0
-0.741161,0
0.701814,0
0.701814,0
0.701814,0
0.701814,0
-1.011779,0
0.70312,0
-0.197542,0
-0.075281,0
0.298354,0
-2.664938,0
-2.035978,0
0.466621,0
0.429424,0
-0.759099,0
-0.039,0
0.473568,0
-0.429106,0
-1.90986,0
0.14011,0
0.427672,0
-0.987983,0
0.258786,0
0.26195,0
-3.776041,0
0.344494,0
0.264704,0
0.221609,0
-0.283651,0
0.916523,0
-1.948785,0
-3.939055,0
-1.003775,0
-1.369325,0
-4.574639,0
-3.405741,0
-3.181211,0
0.414446,0
0.259174,0
0.303563,0
0.345474,0
0.005931,0
0.468714,0
-2.796809,0
-0.96418,0
0.335521,0
0.461113,0
0.660935,0
-0.273831,0
0.133614,0
-5.2223,0
-0.287178,0
0.282822,0
0.193995,0
0.175047,0
0.346083,0
0.578834,0
-1.821274,0
-3.39819,0
0.344998,0
0.398412,0
0.163809,0
0.755743,0
-1.712496,0
0.629994,0
-2.035533,0
0.238115,0
0.460002,0
-4.677219,0
0.267198,0
0.248441,0
0.292552,0
0.76803,0
0.346184,0
0.346327,0
-4.290212,0
1.789963,0
0.250538,0
0.057995,0
-0.880612,0
-0.344313,0
0.315767,0
0.144052,0
0.47945,0
0.609967,0
0.440016,0
0.058391,0
0.058391,0
0.058391,0
-1.57391,0
-0.005409,0
-1.61216,0
-0.839787,0
0.213573,0
-0.151961,0
-6.819724,0
-0.029208,0
0.354329,0
0.431194,0
-0.862657,0
-0.764385,0
0.993036,0
-0.189673,0
0.875283,0
-0.219087,0
0.737238,0
-2.248921,0
-2.200832,0
-1.95801,0
0.37191,0
0.607074,0
-0.241984,0
0.938864,0
0.611881,0
0.517758,0
-0.180584,0
-0.056195,0
-0.252488,0
0.220885,0
-0.335945,0
-2.51816,0
0.283166,0
-31.26815,0
0.287623,0
-1.942014,0
0.34679,0
-0.452261,0
0.325178,0
0.068248,0
0.002325,0
0.954996,0
0.099695,0
0.216329,0
-0.55273,0
0.185901,0
-1.284373,0
-1.396104,0
0.546192,0
-2.862216,0
-7.304779,0
-1.381633,0
0.295113,0
-0.563303,0
0.198471,0
0.236542,0
0.089411,0
-0.200898,0
-0.061118,0
-0.660733,0
-0.265209,0
-0.00633,0
0.322325,0
-7.731827,0
0.75762,0
-1.305156,0
-2.774023,0
0.186874,0
0.527488,0
0.602508,0
-1.635404,0
-0.134217,0
-0.134289,0
-0.106821,0
-2.575103,0
-3.945615,0
-7.101153,0
-0.850829,0
0.392814,0
-3.852425,0
0.628639,0
-1.230461,0
0.15973,0
0.101527,0
-7.039675,0
-0.097643,0
0.150715,0
0.314824,0
-0.268219,0
1.171695,0
-1.28274,0
-1.455415,0
-1.278265,0
-1.256793,0
0.368166,0
0.620929,0
-0.109698,0
0.153321,0
-1.354974,0
0.344422,0
-22.273791,0
-1.127568,0
1.301609,0
1.491613,0
0.033067,0
0.291599,0
0.28517,0
0.368119,0
0.2372,0
-1.313776,0
0.345529,0
-1.588245,0
0.771735,0
-0.169297,0
0.076548,0
-2.036969,0
0.431258,0
0.556648,0
-0.357822,0
0.344206,0
0.294649,0
-0.636505,0
0.314011,0
0.207338,0
0.154162,0
0.166779,0
-2.554655,0
0.633837,0
0.568589,0
0.323815,0
0.529606,0
0.049707,0
0.297183,0
0.356608,0
-2.19034,0
0.287626,0
-4.133592,0
0.417664,0
-4.133592,0
-0.271442,0
-0.057428,0
0.303067,0
0.932315,0
-0.645104,0
-10.870788,0
0.058054,0
0.279577,0
-0.772316,0
0.582565,0
-2.220821,0
0.232059,0
-3.245865,0
0.710109,0
0.355931,0
-1.348569,0
-2.41574,0
-1.943351,0
-4.80374,0
-0.03229,0
-18.471773,0
-3.666105,0
0.156104,0
0.54921,0
-0.535295,0
0.350689,0
0.437808,0
-1.596165,0
-2.962541,0
0.128078,0
-0.358754,0
-4.264898,0
-0.265256,0
-1.019911,0
-0.117023,0
0.332121,0
-0.425876,0
-1.156855,0
-1.123856,0
-0.614277,0
-0.959439,0
-0.513107,0
-2.190233,0
-3.937394,0
0.331125,0
0.336734,0
0.38975,0
-0.134105,0
0.026311,0
0.430701,0
-0.246552,0
1.789963,0
0.34485,0
0.227323,0
-0.843203,0
0.258948,0
0.119777,0
0.261826,0
-0.117393,0
0.453452,0
-1.694175,0
-0.244437,0
-1.155037,0
-1.597768,0
0.949449,0
-12.150137,0
-12.150137,0
-0.061603,0
-3.931182,0
0.035913,0
1.092104,0
-0.393482,0
-2.083712,0
-5.679003,0
-0.815454,0
0.344278,0
-0.052429,0
-1.129043,0
1.362622,0
0.116786,0
-1.278265,0
0.324684,0
0.698776,0
0.735037,0
0.183134,0
0.303065,0
1.403311,0
0.863458,0
0.167133,0
-0.017378,0
0.399162,0
-1.433395,0
0.383367,0
0.143694,0
0.172118,0
0.344566,0
-0.170078,0
0.029066,0
0.281956,0
-0.859323,0
0.273286,0
0.78552,0
0.025182,0
-4.671268,0
0.445145,0
-4.609999,0
-0.013133,0
-4.536312,0
0.165008,0
0.064992,0
-1.95801,0
-0.6663,0
0.681311,0
-1.069815,0
0.596171,0
0.24698,0
-0.66534,0
-1.607622,0
0.349468,0
-1.676197,0
0.689573,0
-0.295954,0
-2.592149,0
0.322452,0
0.468714,0
0.468714,0
0.468714,0
-5.049174,0
0.468714,0
0.468714,0
-0.815525,0
-0.767848,0
-0.197708,0
-1.970978,0
-1.101093,0
-2.222926,0
-0.085866,0
0.598873,0
-2.418048,0
0.468714,0
-2.651222,0
-3.051982,0
-0.09053,0
-0.981319,0
0.087475,0
0.274407,0
0.468714,0
0.468714,0
-2.462313,0
0.468714,0
0.345832,0
1.071892,0
0.345832,0
0.468714,0
0.856232,0
-0.193756,0
0.393317,0
0.415532,0
0.393346,0
0.241727,0
-2.098969,0
-1.315797,0
0.067855,0
0.468714,0
-1.64449,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.345832,0
0.345832,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.058391,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.468714,0
0.344422,0
0.345723,0
0.346126,0
0.811348,0
0.056881,0
0.320703,0
0.25619,0
-1.902993,0
0.146727,0
-1.208287,0
0.230945,0
0.167049,0
-14.119929,0
-0.921868,0
-0.616386,0
-2.222632,0
-0.419472,0
-2.203154,0
-0.275167,0
0.550368,0
0.840898,0
-1.833288,0
0.152948,0
-0.732585,0
-2.183401,0
0.500319,0
0.379052,0
0.376638,0
-3.224535,0
0.376789,0
-0.732585,0
0.361976,0
-4.087689,0
-0.374913,0
0.572948,0
-1.908165,0
-1.831432,0
0.164834,0
0.280969,0
0.35062,0
0.504753,0
0.978944,0
-3.756464,0
-1.675662,0
-0.407632,0
-1.011269,0
0.344494,0
-0.917621,0
0.540233,0
-1.781077,0
0.32157,0
0.460234,0
0.271105,0
0.318101,0
0.344278,0
0.351662,0
0.351662,0
-0.073687,0
-9.080136,0
-0.656461,0
0.489393,0
-0.123193,0
-0.12762,0
-0.597083,0
0.313455,0
0.301399,0
-0.049474,0
0.138437,0
0.220287,0
-0.08125,0
0.605626,0
0.098469,0
0.24932,0
-0.205121,0
0.688983,0
0.096987,0
-0.782615,0
0.261443,0
-0.971122,0
0.429501,0
1.789963,0
-0.3481,0
-3.955521,0
0.114389,0
0.029144,0
0.057995,0
0.460077,0
-0.337149,0
0.168035,0
0.114461,0
0.347118,0
0.130762,0
0.449943,0
-0.339398,0
0.124508,0
-3.461564,0
0.476095,0
0.024184,0
0.274125,0
-0.121272,0
-34.317403,0
1.150036,0
-2.272941,0
-5.654696,0
0.408271,0
-10.153616,0
-4.603746,0
-0.006157,0
0.149831,0
-4.661995,0
-0.361009,0
-0.19759,0
0.393205,0
-1.958628,0
0.213703,0
0.502735,0
0.870846,0
-0.106173,0
-0.123263,0
-0.291743,0
-1.358792,0
-2.91957,0
-1.222341,0
-4.650625,0
0.265,0
0.668408,0
0.116271,0
-34.317403,0
-3.455117,0
-1.009747,0
0.596827,0
0.596827,0
0.727036,0
0.011954,0
-3.401051,0
-4.051669,0
-1.205568,0
0.114125,0
-0.705949,0
0.366023,0
-0.207904,0
-9.515419,0
0.12502,0
0.00011,0
0.29333,0
-0.12894,0
0.244962,0
0.248861,0
-0.350644,0
0.25766,0
-3.514527,0
0.236304,0
0.336824,0
0.34435,0
0.452722,0
0.220049,0
0.766515,0
0.391844,0
-21.770113,0
-0.334886,0
-1.734125,0
0.346422,0
0.787607,0
-3.133484,0
0.915735,0
0.66489,0
0.345147,0
1.931094,0
0.721519,0
0.142922,0
0.276307,0
-4.203226,0
0.085115,0
-2.259494,0
-8.339836,0
-0.378136,0
0.310751,0
0.445439,0
0.073543,0
0.219936,0
-1.358002,0
0.383111,0
-2.055473,0
-2.079494,0
0.240456,0
-0.629552,0
-1.224491,0
0.568166,0
-0.435149,0
0.34754,0
-1.083166,0
0.499008,0
0.346093,0
-1.012411,0
0.308456,0
-1.752664,0
-0.486703,0
-0.653296,0
0.347261,0
-0.724989,0
-0.499079,0
0.344422,0
0.347261,0
-0.051498,0
-0.119734,0
-0.119734,0
-0.159206,0
0.007021,0
0.737829,0
0.04254,0
0.360698,0
0.203781,0
0.423977,0
-1.83057,0
0.380933,0
0.347261,0
0.035689,0
0.189741,0
-34.317403,0
0.095066,0
-0.808335,0
0.265711,0
0.038237,0
0.48167,0
-6.827711,0
-0.012319,0
-0.118689,0
0.976577,0
0.296791,0
0.205561,0
0.239137,0
0.114461,0
0.764566,0
0.604482,0
0.824285,0
0.161479,0
0.202733,0
0.147877,0
0.006081,0
0.176879,0
0.558454,0
-2.120808,0
-7.826963,0
0.884848,0
0.674159,0
-4.309747,0
0.535179,0
-2.238704,0
-0.036919,0
-0.207799,0
-4.336012,0
-9.319763,0
0.367595,0
-0.456242,0
-0.009889,0
-1.966765,0
0.266531,0
0.572603,0
0.306193,0
0.344875,0
-0.469992,0
0.344875,0
0.607536,0
-4.129817,0
-2.753677,0
0.34435,0
0.45172,0
0.182235,0
-0.585617,0
0.344875,0
0.344875,0
0.321546,0
-0.13592,0
0.46129,0
0.550985,0
0.093494,0
-1.57367,0
0.448106,0
-18.401508,0
-0.140679,0
-1.765163,0
-0.218154,0
0.373963,0
0.414691,0
0.594851,0
0.375008,0
-0.042695,0
0.345859,0
-0.717251,0
-1.066494,0
0.809312,0
0.176633,0
1.789963,0
0.053102,0
-1.89642,0
0.517133,0
0.182573,0
0.553377,0
0.122776,0
-0.208484,0
-0.033769,0
0.481877,0
-0.265892,0
0.751898,0
0.120383,0
0.703201,0
0.268356,0
1.002038,0
0.112614,0
0.122616,0
0.782333,0
-0.864556,0
0.738847,0
-1.135726,0
1.472944,0
0.297648,0
0.610887,0
-9.645993,0
0.149269,0
-0.169124,0
0.348745,0
-0.907421,0
0.208036,0
-0.711038,0
0.547791,0
-0.973686,0
0.22147,0
-0.149183,0
0.452238,0
-1.469999,0
0.057233,0
-0.533669,0
0.232185,0
0.501891,0
0.286078,0
0.087462,0
0.097832,0
-6.280276,0
-3.247818,0
0.225434,0
0.348399,0
0.3204,0
0.615765,0
0.430538,0
-5.020701,0
-27.659086,0
0.115447,0
0.200795,0
-4.165821,0
0.472512,0
0.123045,0
0.305713,0
-4.951769,0
-0.137404,0
-0.634558,0
-0.634558,0
-8.476241,0
-3.219187,0
-0.332579,0
-0.104122,0
0.354051,0
-0.076018,0
-0.294522,0
-2.174407,0
-0.433224,0
-1.958628,0
-0.484318,0
0.365745,0
-0.866425,0
0.492605,0
0.221254,0
0.221254,0
-0.470316,0
-0.660097,0
0.34055,0
0.426907,0
-0.871557,0
0.114461,0
0.056881,0
-1.188287,0
0.640297,0
-0.139466,0
0.380184,0
0.098912,0
0.622229,0
-0.138828,0
-15.56249,0
0.163611,0
0.228727,0
0.117086,0
-10.394472,0
0.18954,0
-4.901832,0
0.344566,0
-4.705589,0
-0.226737,0
0.176736,0
0.594745,0
0.308891,0
0.301355,0
0.239218,0
-1.836287,0
0.527176,0
-1.611691,0
-0.226305,0
-0.094808,0
0.814458,0
-2.190372,0
0.700419,0
-1.988571,0
0.343465,0
-0.388016,0
0.438795,0
0.036232,0
0.842267,0
0.26071,0
-28.814023,0
-29.971567,0
-2.227873,0
-0.872385,0
0.418966,0
0.474592,0
1.789963,0
0.245818,0
-0.168407,0
-9.303177,0
-0.275904,0
-0.540135,0
0.013321,0
-0.866974,0
0.429382,0
0.241422,0
0.34435,0
0.114461,0
0.572118,0
0.180322,0
0.547036,0
0.114461,0
0.114461,0
0.114461,0
0.34435,0
0.114461,0
0.160634,0
0.114461,0
0.114461,0
0.180394,0
0.114461,0
0.114461,0
0.344494,0
0.344422,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.344422,0
0.073246,0
0.114533,0
0.114461,0
0.344422,0
0.34801,0
0.344566,0
0.34435,0
0.114461,0
0.114461,0
0.344494,0
0.115094,0
0.114461,0
-0.8049,0
0.345127,0
0.114461,0
-9.743613,0
0.346184,0
0.114461,0
0.344422,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.344494,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.345127,0
0.114461,0
0.033095,0
0.34435,0
-0.030166,0
0.152948,0
0.152876,0
0.344566,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114533,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
-1.061612,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
0.34435,0
0.344422,0
0.345474,0
0.114461,0
0.114461,0
0.114461,0
0.114461,0
-3.165161,0
-3.560505,0
-6.677277,0
0.114461,0
0.344934,0
-0.154034,0
0.34435,0
-1.186406,0
0.34435,0
0.34435,0
0.344422,0
0.34435,0
0.34435,0
0.344422,0
0.34435,0
0.34435,0
0.34435,0
0.345536,0
-2.66208,0
0.167414,0
-0.074373,0
-1.35435,0
0.481254,0
-0.861448,0
0.03165,0
0.213703,0
-5.329962,0
0.43317,0
-0.012606,0
-1.077506,0
-0.456618,0
0.426644,0
0.356102,0
0.412833,0
0.06349,0
0.193062,0
0.137893,0
-5.000339,0
0.402188,0
0.578765,0
-0.430186,0
0.36212,0
0.284541,0
-0.57803,0
-0.12782,0
-0.413988,0
0.277859,0
0.346753,0
0.344422,0
0.486649,0
-0.31458,0
0.573767,0
0.433523,0
0.162586,0
-0.072274,0
0.867222,0
-0.708325,0
0.326375,0
-0.573478,0
0.615387,0
-3.495831,0
-0.232081,0
0.224059,0
0.224059,0
-6.066412,0
-1.700697,0
0.511943,0
-7.27311,0
0.000973,0
-0.565766,0
0.356466,0
0.38904,0
0.366491,0
0.232183,0
0.415769,0
0.45025,0
0.057995,0
-2.929346,0
-2.013206,0
-2.082695,0
-0.485482,0
-1.283436,0
0.206631,0
0.344875,0
-0.19005,0
0.579612,0
0.675172,0
0.379204,0
1.330608,0
-0.136194,0
0.132618,0
0.487811,0
0.274602,0
1.789963,0
0.34435,0
0.274231,0
-3.987572,0
0.291809,0
0.439189,0
-1.716411,0
-0.3109,0
0.062215,0
0.905174,0
0.101767,0
0.303205,0
0.422063,0
0.455709,0
0.009206,0
-0.29173,0
-1.566296,0
0.497306,0
0.323564,0
-0.311852,0
-0.573577,0
0.823981,0
0.655571,0
0.611978,0
-0.991206,0
-0.123523,0
0.625909,0
