@relation 'spambase-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.4 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute 0.272word_freq_your+0.252capital_run_length_longest+0.248word_freq_000+0.236char_freq_$+0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute '0.534word_freq_meeting+0.332word_freq_will+0.31 word_freq_lab+0.27 word_freq_our-0.256word_freq_font...' numeric
@attribute 0.303word_freq_font+0.299word_freq_business+0.299char_freq_;-0.29word_freq_addresses+0.274word_freq_credit... numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute '0.368word_freq_edu+0.35 word_freq_cs-0.291word_freq_make+0.28 word_freq_our+0.258word_freq_remove...' numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute -0.326word_freq_email-0.262word_freq_will-0.258word_freq_all+0.248word_freq_george-0.23word_freq_hpl... numeric
@attribute class {0,1}

@data
0.943751,0.470486,1.291302,0.569397,0.705907,0.806654,-0.11245,-1.381174,-0.661573,-0.296667,-0.184899,1
1.268312,3.244076,1.385726,0.439454,0.677934,3.174466,1.363365,0.960859,0.031332,0.937372,0.548497,1
1.372217,1.970691,-0.331371,-0.725893,-1.157156,0.051899,-1.683345,-2.850095,-0.990826,-1.300984,0.831732,1
0.702666,-0.588045,0.745571,-0.890246,-0.93146,0.078114,0.624745,-0.528968,0.716651,-1.663801,0.498054,1
1.118269,1.368425,0.898145,0.046048,0.048178,-0.391865,-0.603815,-0.098183,0.264225,0.303261,0.911995,1
0.640381,0.369335,0.75506,0.09661,-0.486289,0.438594,0.286286,0.406353,0.551209,0.080166,0.485531,1
0.993741,0.628338,1.451172,0.446362,0.986862,0.895246,-0.235012,-1.457659,-0.311752,-0.53772,-0.089019,1
1.083195,1.400015,0.907563,-0.345619,-0.037172,0.629592,0.051844,0.161597,2.093967,-2.052983,-0.660239,1
1.08329,1.400575,0.906554,-0.346011,-0.036949,0.629675,0.052316,0.161374,2.093888,-2.053016,-0.660336,1
1.005657,0.932142,1.190676,0.120202,-0.382828,0.034524,-0.050384,-0.141097,0.222382,-0.127473,0.58705,1
1.298281,1.724052,1.679319,0.591123,-0.068296,-0.126152,-0.665544,-1.25214,-0.323277,-0.800084,-0.805933,1
0.738985,0.68365,-0.258732,0.877731,0.045554,2.623549,0.904797,1.581532,1.485504,-1.04397,0.500068,1
1.069066,1.343647,0.897419,-0.347246,-0.046323,0.606251,0.049106,0.171885,2.054698,-2.005507,-0.642072,1
0.710205,0.438859,0.702286,-0.341674,-0.210719,0.458393,0.455583,0.198808,0.417314,-0.453028,-0.1685,1
0.459164,1.100868,-0.59554,-0.30637,0.065789,-0.160317,0.102506,0.201236,-0.434102,0.576421,-0.179987,1
0.5856,0.83765,0.054899,-0.259634,0.241703,-0.313072,0.15862,0.236943,-0.081587,0.505019,-0.011899,1
0.998542,1.058033,0.399259,0.10036,0.265021,-0.258525,-0.397012,-0.504221,-0.318293,-0.083871,-0.818343,1
1.005865,0.933102,1.190263,0.120284,-0.383038,0.033763,-0.050687,-0.141522,0.222081,-0.127346,0.587919,1
1.005865,0.933102,1.190263,0.120284,-0.383038,0.033763,-0.050687,-0.141522,0.222081,-0.127346,0.587919,1
1.116919,1.414789,0.846754,0.142399,0.0799,-0.432496,-0.698272,-0.097338,0.281102,0.260594,0.968044,1
1.125685,2.264028,1.181771,0.48613,-0.498638,-0.737658,-0.949041,-0.55065,0.630269,-1.033555,0.008627,1
1.10737,1.357572,1.012098,0.477145,-0.435178,-0.838551,-0.159996,-1.825308,-1.406861,-0.486327,-1.105295,1
1.200564,2.016138,0.147567,0.730746,-0.596636,-0.917157,-0.708827,-0.239481,-0.96855,0.754608,0.480601,1
0.555797,-1.120144,-1.529746,-3.234741,-2.422368,2.233448,-3.007867,0.136668,-0.350456,0.220424,0.315454,1
0.885488,0.351984,1.270557,-0.114159,-0.568315,1.096239,0.450725,0.90199,0.83718,-0.69776,-0.502706,1
0.903311,0.868964,0.04728,-0.158966,0.05844,0.049338,0.282417,0.163932,-0.47145,0.714158,0.417186,1
0.903311,0.868964,0.04728,-0.158966,0.05844,0.049338,0.282417,0.163932,-0.47145,0.714158,0.417186,1
1.280347,1.904897,1.677165,0.595828,-0.331722,0.107933,-0.535622,-0.714414,-0.379656,-0.541801,-1.135528,1
1.317631,2.306922,1.410201,-0.005837,0.214101,2.903296,1.338015,0.842295,0.000386,0.851014,0.345346,1
0.72339,-0.59567,-1.479641,-3.698796,-2.704059,2.712022,-4.176104,0.307531,0.154338,-0.109932,0.20167,1
1.199374,1.933696,0.178642,-0.217409,0.07728,1.266636,1.404124,0.549807,-1.211032,1.856863,1.214675,1
1.287688,2.261998,0.124279,-0.355551,-0.53221,0.056688,0.668478,-0.588282,0.215882,-0.637669,0.974079,1
1.427473,5.899221,-3.214305,-0.064702,1.12689,-0.53768,0.186136,0.00982,1.564996,-1.133651,-0.961301,1
0.749193,0.128616,1.126279,0.255192,-0.564134,-0.537629,-0.216212,-0.412976,0.065443,-0.823877,-1.460587,1
0.197027,0.878998,0.527685,-0.287349,-0.086944,0.126552,0.430421,0.308677,0.021223,0.363288,0.323942,1
0.801444,0.220941,-0.395069,-2.097613,-0.901942,0.39424,0.360563,0.019517,-0.073464,-0.263151,0.419152,1
0.941309,0.744694,0.754201,-0.111078,0.029175,0.341695,0.088758,-0.272152,0.71114,-0.956271,0.607506,1
1.480821,3.582118,1.954371,1.615271,-1.168648,-0.739608,-0.916553,1.235287,1.2357,-0.98049,-0.949686,1
0.870352,0.979702,0.680712,-0.410479,0.523221,0.93315,0.026893,0.091801,0.521014,-0.351968,-0.112534,1
1.435923,2.364456,1.175348,0.427091,-0.418998,-0.689323,-0.914077,-0.738907,0.652695,-1.144744,0.482387,1
1.536022,5.866365,-2.635969,2.449991,-1.697793,-6.798198,-5.331948,2.361256,2.525654,0.189305,2.891997,1
1.1338,1.617161,0.468208,-0.041262,-0.330032,-0.267597,0.063395,-0.592432,0.434594,-0.819263,1.524865,1
0.719297,1.097431,1.517136,0.739408,0.370034,1.603532,0.06775,0.34908,0.128459,0.410312,-1.618296,1
0.599793,-0.944348,0.756606,-0.318251,-0.722004,-0.318866,0.222301,-0.557297,-0.137254,-0.402916,0.106914,1
0.866194,-0.16115,-2.446509,-4.566996,-3.191082,2.963018,-3.187557,-0.032869,-0.290604,-0.303709,0.543696,1
0.897537,0.786969,0.321208,0.080625,0.149795,-0.585924,-0.159266,-0.288593,-0.683028,0.419908,-0.511656,1
0.902177,0.161934,1.512631,-0.155657,-0.204001,0.563468,0.326941,-0.808476,-0.43369,-0.511066,-0.312997,1
1.342491,2.815469,-0.775846,0.37217,-0.161642,-0.363034,0.131257,0.102588,-1.123017,1.235399,0.812276,1
0.896806,0.783757,0.317035,0.078324,0.147401,-0.586598,-0.157304,-0.282825,-0.680087,0.421159,-0.509035,1
1.21493,1.567974,0.537935,-1.122337,-1.190752,0.850026,0.693003,0.176209,-0.838864,0.409421,0.850896,1
0.074687,1.119066,0.912623,0.04137,-0.242386,0.639696,0.537945,0.230157,0.90263,-0.517722,0.294908,1
0.932781,1.012657,0.784913,0.241983,-0.565809,-0.461982,-0.184201,-0.065692,0.107118,0.045734,0.567381,1
0.930387,1.002388,0.78302,0.237943,-0.562484,-0.457495,-0.178919,-0.065126,0.104399,0.045863,0.563244,1
1.348878,1.992852,2.215886,0.921005,-0.477193,0.586005,0.172521,-1.144052,-1.685825,0.567728,-0.332169,1
1.718199,4.744909,-3.045663,-0.352743,0.135994,-1.142076,0.266778,-0.931722,-2.430049,2.018982,1.327921,1
1.21493,1.567974,0.537935,-1.122337,-1.190752,0.850026,0.693003,0.176209,-0.838864,0.409421,0.850896,1
0.932712,1.012315,0.785464,0.242121,-0.565835,-0.46191,-0.184216,-0.065671,0.107366,0.045486,0.5673,1
0.932712,1.012315,0.785464,0.242121,-0.565835,-0.46191,-0.184216,-0.065671,0.107366,0.045486,0.5673,1
1.380835,2.66241,1.154703,0.677312,0.156928,0.277,-0.367781,-1.033002,-0.66254,-0.231832,0.05292,1
-0.322189,0.592229,0.163444,-0.129327,-0.521017,-1.346217,-0.435308,0.533416,0.906593,-0.01008,0.398377,1
0.920338,-0.134215,1.308735,-0.115193,-1.266128,-0.164018,0.1111,-2.058902,-0.186366,-1.76693,0.448566,1
0.540098,1.109342,0.300663,0.378997,0.039016,-0.13394,-0.274286,0.406635,0.032461,0.237533,0.308184,1
0.540098,1.109342,0.300663,0.378997,0.039016,-0.13394,-0.274286,0.406635,0.032461,0.237533,0.308184,1
1.18923,1.920061,0.173491,0.707791,-0.596189,-0.950458,-0.719143,-0.252869,-0.949743,0.758834,0.500382,1
0.716484,1.326296,1.01673,-0.096265,0.694641,0.799987,0.06127,0.26634,-0.124887,0.751429,0.235846,1
0.720423,1.336983,1.020766,-0.09601,0.686727,0.801852,0.060645,0.245256,-0.123025,0.728313,0.244237,1
1.317631,2.306922,1.410201,-0.005837,0.214101,2.903296,1.338015,0.842295,0.000386,0.851014,0.345346,1
0.764008,-0.230959,1.149798,0.159284,-0.945865,-0.600956,-0.174006,-0.553811,0.143036,-0.925123,-0.859539,1
1.094467,1.183593,1.298254,0.255493,-0.260266,0.775969,0.369269,0.265876,-0.198952,0.393594,0.501678,1
0.518752,0.696022,-0.896973,-0.301095,0.298038,-1.233704,-0.326775,-0.34355,0.163609,-0.145248,0.042469,1
0.863381,0.660743,0.397555,-0.059664,0.023753,0.076779,0.238238,0.182462,-0.353016,0.592973,0.379147,1
0.485054,1.402112,-0.660799,0.474038,0.571865,0.137744,0.656064,-1.024817,-0.544548,-1.117394,-1.084311,1
1.719947,4.477912,-2.140864,-0.006664,-0.015038,-1.328929,-0.125283,-0.872568,-2.671629,2.286496,1.736593,1
1.017424,1.604479,0.232931,-0.06747,0.25911,-0.210628,-0.097717,0.285609,0.686419,-0.372897,-0.338318,1
0.863381,0.660743,0.397555,-0.059664,0.023753,0.076779,0.238238,0.182462,-0.353016,0.592973,0.379147,1
1.629635,4.044056,2.138081,1.690127,-0.910789,-0.765629,-0.964279,0.756407,1.245387,-1.441182,-1.573848,1
0.632885,-0.593339,-0.024983,-0.565066,-0.494161,-0.148141,0.656528,-0.381682,0.161144,-0.611642,0.161725,1
1.562617,4.390719,-1.807284,-0.306831,1.66221,1.078442,1.362053,-1.383735,-1.035329,-0.173576,-1.4509,1
0.959104,0.817952,1.300037,0.665828,-0.584117,-0.62695,-0.429841,0.064669,-0.502604,0.261931,-0.738194,1
0.613233,-0.702878,0.701122,-0.336476,-0.490702,-0.014312,0.426998,-0.166385,-0.167582,-0.082871,0.020549,1
1.47711,2.381307,-0.437329,-0.701154,-1.291161,-0.192678,-1.799816,-3.179047,-1.02675,-1.500158,1.228134,1
0.974023,0.530591,1.444629,0.103974,-0.529543,0.706563,0.297227,0.080571,0.070873,0.002918,0.211385,1
1.321643,2.408899,0.23018,0.816844,-1.230499,-2.703391,-2.064675,0.226581,0.182953,0.487951,1.930232,1
1.236074,1.628776,1.269422,-0.363958,0.791378,0.212842,0.003949,-0.616516,1.42738,-1.419645,-0.337347,1
0.974023,0.530591,1.444629,0.103974,-0.529543,0.706563,0.297227,0.080571,0.070873,0.002918,0.211385,1
0.838988,0.390178,-0.026886,-0.297044,-0.188134,-0.869407,-0.330221,-0.021893,0.16778,-0.067271,-0.181208,1
1.359706,2.579979,1.371092,1.001124,0.417871,1.539368,0.308627,0.149609,-1.445737,0.838844,-1.811833,1
0.790455,1.591648,1.945731,0.193457,0.329819,1.819866,0.434557,0.88985,1.140625,0.015644,0.875379,1
2.193599,6.592228,-1.376214,0.536348,-1.503045,-3.939736,-1.30099,-3.743929,-2.639456,0.152632,3.981367,1
0.942746,1.306384,-0.966692,-0.478792,0.283906,-0.299601,0.268653,0.375431,-0.048443,0.609738,0.552242,1
2.193599,6.592228,-1.376214,0.536348,-1.503045,-3.939736,-1.30099,-3.743929,-2.639456,0.152632,3.981367,1
0.488733,-0.935897,0.150742,-0.536426,-0.550529,-0.43022,0.49367,-0.11762,-0.651538,0.344874,-0.106624,1
2.367318,7.165277,1.559575,0.661303,2.30394,7.833992,3.726248,3.806166,1.703856,1.89313,1.524612,1
1.216224,1.28104,1.869137,0.756227,0.092249,0.093319,-0.448538,-2.013128,-2.184977,0.336254,-0.918482,1
1.731863,4.521294,-2.106048,0.00971,-0.021108,-1.34002,-0.131703,-0.915774,-2.70196,2.290007,1.781515,1
0.958002,0.61061,0.583489,-0.666647,-0.343163,-0.346918,-0.423228,0.684133,2.293427,-1.165165,0.840532,1
1.447277,2.380713,1.20703,0.370311,-0.455127,-0.627122,-0.85075,-0.756324,0.717205,-1.267239,0.489271,1
1.10737,1.357572,1.012098,0.477145,-0.435178,-0.838551,-0.159996,-1.825308,-1.406861,-0.486327,-1.105295,1
1.311864,2.466197,1.628342,-0.261623,0.727992,1.693527,0.631608,-0.17916,1.3931,-0.852397,1.396925,1
1.31233,2.465819,1.629366,-0.261585,0.727896,1.693473,0.631048,-0.178306,1.392974,-0.851629,1.396714,1
1.5273,4.306444,-2.036324,0.020161,1.769911,1.261505,1.338706,-1.380873,-1.044605,-0.245583,-1.424445,1
1.404018,2.93428,0.926994,0.360278,0.28721,1.747775,0.821405,0.097347,-0.509792,0.78377,0.527249,1
0.931057,2.129445,-0.306939,0.958466,-0.231325,-1.944295,-1.145307,1.181039,1.298868,-0.725387,-1.976548,1
1.234102,1.771349,1.796754,0.133231,0.711139,1.39541,-0.090826,1.190906,1.814182,-0.495264,0.146832,1
1.724598,4.458497,-2.007324,0.018424,-0.03947,-1.298524,-0.154701,-0.889102,-2.667595,2.251253,1.737826,1
0.758405,0.242511,0.725117,-0.317411,-0.084459,-0.32811,-0.058612,0.114148,0.759049,-0.285504,0.45523,1
0.663296,-0.613565,0.763533,-0.755774,-0.721186,0.333746,0.524051,0.186727,1.111408,-1.311156,0.282565,1
0.663734,-0.612378,0.763981,-0.755746,-0.722066,0.333953,0.523981,0.184384,1.111615,-1.313725,0.283498,1
0.663844,-0.612081,0.764093,-0.755739,-0.722286,0.334004,0.523964,0.183798,1.111666,-1.314367,0.283731,1
0.634074,0.026254,0.053879,-0.302273,-0.284249,-0.606661,-0.104525,-0.079831,-0.276712,0.200423,0.116846,1
1.29669,1.713483,1.674958,0.586331,-0.089833,-0.133184,-0.663565,-1.273309,-0.317486,-0.829197,-0.778069,1
0.583402,-0.509538,-0.342396,0.727532,0.15267,0.420735,0.166014,-0.205336,-0.704899,0.206359,-0.126204,1
0.273417,-0.537179,-1.249711,0.75069,-0.379364,0.433695,0.380532,0.303739,0.047488,-0.043167,1.638132,1
0.927787,2.116178,-0.302745,0.951074,-0.232402,-1.931073,-1.133811,1.176417,1.290797,-0.721648,-1.969073,1
2.228781,6.52385,1.841516,0.824267,2.073972,7.382344,3.158509,4.115447,1.583067,2.242136,1.714287,1
1.500704,3.224258,1.041961,0.476029,0.208811,1.887952,0.726568,0.561666,-0.309097,1.115997,0.975978,1
0.683342,0.540564,0.363297,-0.18715,-0.373541,-0.590209,0.154403,-0.68662,0.230238,-0.845937,-0.20734,1
0.521627,1.276495,0.280208,1.387035,0.393524,2.306785,0.582914,1.065942,0.663845,0.110973,1.342231,1
-0.606578,0.583066,0.792398,-0.204158,-0.727826,-0.070605,0.363791,-1.327473,-0.537542,-0.627672,0.13433,1
1.778162,5.599132,-0.48122,2.098022,1.589538,7.131312,3.319081,4.474332,1.238316,2.103505,1.729455,1
0.370506,0.863698,0.10605,1.117267,0.53126,1.532006,0.181222,-0.010286,0.084006,-0.328723,0.365396,1
0.660317,0.233494,0.700883,0.098242,-0.775626,-0.564995,-0.125151,0.54366,0.901686,-0.732099,-0.826778,1
0.769684,-0.400065,0.988737,-0.189255,-0.817319,-0.091109,0.275053,-1.019378,-0.260381,-0.705564,0.105904,1
1.38003,2.766436,1.800792,-0.205174,0.831685,2.109399,0.78012,0.076353,1.530716,-0.721221,1.613774,1
1.414125,3.223372,-0.078421,-0.035234,0.82281,2.776405,1.682917,0.722802,-1.048997,2.089312,0.6251,1
0.786029,0.352919,0.782188,0.022601,-0.179915,-0.890849,-0.348815,-0.481386,0.339818,-0.437763,0.259882,1
0.984363,1.007283,0.881568,-0.196558,0.539391,0.270607,-0.002585,-0.291665,0.426295,-0.293214,0.48325,1
0.786029,0.352919,0.782188,0.022601,-0.179915,-0.890849,-0.348815,-0.481386,0.339818,-0.437763,0.259882,1
0.549317,1.185149,0.332041,0.436994,0.017465,-0.190197,-0.335874,0.471821,0.105318,0.170078,0.159859,1
1.110358,1.541268,0.801259,-0.844431,-0.197582,2.075565,-1.121802,0.206271,0.233305,-0.658651,-1.1863,1
0.820388,0.1282,0.5758,-0.137993,-0.472964,-0.106278,0.287798,-1.077933,-0.614836,-0.625508,-0.355939,1
0.756549,0.34053,0.362163,-0.282136,-0.107785,0.338387,0.55489,0.339803,0.268348,-0.183662,-0.677156,1
0.756549,0.34053,0.362163,-0.282136,-0.107785,0.338387,0.55489,0.339803,0.268348,-0.183662,-0.677156,1
1.613819,3.988496,-1.909927,-0.049009,-0.080307,-1.31199,-0.146888,-0.777268,-2.488609,2.131508,1.631542,1
0.734312,0.143052,0.634459,-0.773742,-0.341332,-0.385093,0.510249,-0.89386,1.123447,-2.429168,-0.916013,1
1.557824,4.969295,-2.982598,1.184851,0.536366,-2.793262,-1.671454,1.735206,2.138498,-0.318653,-0.781846,1
1.777759,5.596252,-0.475502,2.100872,1.587493,7.129893,3.314453,4.476418,1.237105,2.105837,1.731088,1
1.380443,2.759306,1.794817,-0.206349,0.813135,2.094993,0.777319,0.050462,1.522635,-0.745487,1.613233,1
0.70149,-0.588239,1.209561,-0.627751,0.312466,-0.042737,-0.147841,-0.451071,0.817789,-0.660955,0.184962,1
0.782185,0.336714,0.773044,0.016221,-0.180877,-0.885704,-0.342447,-0.463972,0.34037,-0.427362,0.259048,1
0.294152,-0.948384,0.064351,-0.846248,-0.549562,-0.063392,0.828166,-0.103353,0.580024,-0.942623,0.278922,1
1.739064,4.523955,-2.002566,0.056536,-0.053878,-1.409163,-0.217926,-0.885111,-2.648842,2.254176,1.780631,1
0.54773,-0.712488,0.372187,-0.489716,-0.649826,-0.218505,0.508483,-0.665226,0.024471,-0.668975,0.104913,1
0.969787,1.517515,-0.461416,0.204828,-0.575077,-1.812763,-0.678933,-0.679894,-0.808405,0.437442,0.921373,1
1.252675,2.08426,-0.635503,-0.234162,-1.692518,-1.237765,-1.393916,1.061401,0.450819,-0.292274,0.288613,1
0.780431,0.315604,0.734335,-0.018363,-0.138715,-0.83452,-0.400016,-0.468553,0.281169,-0.370254,0.200789,1
0.728816,0.752698,0.282431,-0.101914,-0.522879,0.303317,0.721513,-0.531986,-0.017559,-0.505209,0.153055,1
1.073163,1.334248,0.881688,-0.079824,0.416538,0.002274,-0.274918,-0.178453,0.621598,-0.246404,0.671713,1
0.990214,1.035107,0.904928,-0.18455,0.566355,0.282702,-0.013638,-0.277501,0.435612,-0.278142,0.480616,1
1.012404,1.101977,0.936472,-0.174282,0.548789,0.294022,-0.026787,-0.359332,0.449877,-0.368512,0.514015,1
1.31146,1.963206,2.249448,0.153378,0.134879,3.022945,1.327179,0.665074,0.085515,0.449818,0.278583,1
1.62557,4.044902,-1.932341,-0.039017,-0.091443,-1.344058,-0.174725,-0.791062,-2.511761,2.149977,1.661966,1
0.872516,0.176629,1.273113,0.290082,-0.018815,0.665481,0.45835,-1.044208,-1.276653,0.237007,0.108981,1
0.98147,2.182615,0.802922,-0.377373,0.817859,4.461006,2.624128,1.665123,0.014426,2.065436,1.619812,1
0.98147,2.182615,0.802922,-0.377373,0.817859,4.461006,2.624128,1.665123,0.014426,2.065436,1.619812,1
0.98147,2.182615,0.802922,-0.377373,0.817859,4.461006,2.624128,1.665123,0.014426,2.065436,1.619812,1
0.386767,-1.075842,-1.157341,-0.11294,-0.374537,0.125205,-0.872395,0.480824,0.003609,0.037162,-0.278968,1
1.297707,2.222824,0.705333,-0.055961,-0.350809,0.722887,-1.109973,-0.908005,-0.631689,-0.250069,-0.040575,1
0.736361,-0.36662,1.154629,-0.962538,0.963764,0.126202,-0.196439,-0.368709,1.45612,-0.906631,0.271716,1
1.734266,4.51132,-2.013066,0.044094,-0.037231,-1.37415,-0.199383,-0.862391,-2.632653,2.255866,1.780293,1
0.785185,0.343888,0.774003,0.016176,-0.184672,-0.884945,-0.34312,-0.474212,0.339425,-0.436412,0.262453,1
-0.407758,4.042542,0.188857,1.191772,-0.374644,-2.59305,-2.008293,1.550881,2.396326,-0.873994,-1.144866,1
1.477039,3.079369,2.070977,-0.175364,0.801464,2.451167,0.830836,0.218508,1.8503,-0.988037,1.545688,1
0.785185,0.343888,0.774003,0.016176,-0.184672,-0.884945,-0.34312,-0.474212,0.339425,-0.436412,0.262453,1
0.700562,-0.366949,0.894358,-0.450528,-0.078424,0.202292,0.334559,-0.200287,0.191716,-0.262091,0.078015,1
0.875107,0.219085,0.077171,-0.760786,-1.176596,1.370622,-1.389619,-0.91281,-1.010068,0.369384,0.416242,1
0.235053,-0.786972,-0.489351,-0.582014,-0.534996,-0.200387,-0.111099,-0.494303,-0.216413,0.194933,0.15001,1
0.537237,-0.345346,0.357358,0.398302,0.111204,1.860421,1.037814,1.33126,0.656721,0.324583,1.220965,1
0.622707,-0.507882,0.455469,-0.39527,-0.337083,-0.277027,0.194555,-0.072954,0.000489,-0.00969,0.190577,1
1.318615,2.875574,0.055122,0.770515,0.480097,0.235765,-0.047783,0.932963,-0.60332,1.120044,0.497732,1
1.103155,1.340298,0.127484,-1.570652,1.860843,2.927552,1.840875,0.7882,0.326311,2.160983,3.138254,1
1.267232,2.478719,1.139814,0.234702,-0.228053,0.965217,0.44995,0.019353,0.30964,-0.331706,-0.085258,1
0.309957,-0.859405,-0.264232,-0.885369,-0.669986,0.098114,0.329696,0.444426,0.06968,0.128536,0.387575,1
1.128223,1.461548,0.907315,0.170571,0.50487,1.164191,0.842391,0.034989,-1.397767,1.471429,0.992194,1
0.949935,0.997911,0.480113,0.180366,-0.404851,-1.049048,-0.52767,-0.31244,-0.027457,-0.322077,-0.350872,1
0.949935,0.997911,0.480113,0.180366,-0.404851,-1.049048,-0.52767,-0.31244,-0.027457,-0.322077,-0.350872,1
0.117797,1.112304,0.112819,0.076029,-0.278048,0.167666,0.092855,0.632551,0.677889,-0.573173,-0.258673,1
0.786622,0.187971,0.231466,-0.350786,-0.656491,-0.655305,-0.012568,0.438049,0.39695,0.116247,0.780407,1
1.05957,0.940712,1.405309,-0.174319,-0.501962,1.613724,0.456508,1.457873,1.243705,-1.022889,-0.295505,1
-0.041519,-0.376313,0.46569,-0.167206,0.261088,-0.037578,0.028916,0.059462,0.046401,-0.172492,-0.739554,1
1.463033,2.044747,2.865048,0.033035,0.848983,2.241249,0.221838,-0.375386,0.728099,-0.933506,0.199571,1
1.420259,2.94042,1.898604,-0.168459,0.871069,2.427517,0.912946,0.293394,1.611795,-0.604612,1.795094,1
0.752019,0.587614,0.437916,-0.294691,-0.300798,-0.459125,0.23426,-0.906558,0.082317,-0.755375,0.167975,1
0.889823,1.1567,0.366299,-0.266552,-0.260859,-0.425963,0.317582,-1.319321,0.103019,-1.057568,0.09105,1
0.752019,0.587614,0.437916,-0.294691,-0.300798,-0.459125,0.23426,-0.906558,0.082317,-0.755375,0.167975,1
1.3524,4.041427,-0.952342,1.059207,-1.065981,-3.137732,-1.787446,-0.313092,1.025483,-1.189658,1.767499,1
1.332467,2.933308,-0.164397,-0.053512,0.636878,1.251677,0.900863,0.205206,-0.869641,1.413256,0.274156,1
1.118805,0.847075,2.109535,-1.036074,1.096207,0.630762,-0.319199,-1.347316,1.416334,-1.809518,0.370335,1
1.362611,2.060389,2.380447,0.510568,0.633179,1.843095,0.392555,-0.547328,-0.808612,0.490924,0.476531,1
0.80716,0.077713,0.898272,-0.238905,0.030605,0.773535,0.110616,0.331621,0.545318,-0.639167,-0.824371,1
0.949119,0.696797,1.171163,-0.080022,0.041403,1.129597,0.545259,0.212369,0.194483,-0.279996,0.210985,1
1.808428,4.623531,1.203801,1.267733,1.409344,2.638409,0.63669,2.45531,-0.420697,1.81028,-1.577096,1
0.779596,0.443726,1.056008,-0.410536,0.095519,1.28101,0.512095,0.105025,0.631032,-0.485391,0.16026,1
1.423291,2.727125,0.112935,0.666186,-1.167343,-2.666867,-2.661206,0.176717,0.631384,0.206025,1.07876,1
0.781812,0.681117,0.493237,-0.267816,-0.285828,-0.342685,0.283658,-0.891021,0.032078,-0.711478,0.138627,1
1.423291,2.727125,0.112935,0.666186,-1.167343,-2.666867,-2.661206,0.176717,0.631384,0.206025,1.07876,1
1.423291,2.727125,0.112935,0.666186,-1.167343,-2.666867,-2.661206,0.176717,0.631384,0.206025,1.07876,1
1.423454,2.728018,0.111394,0.665666,-1.167101,-2.666861,-2.660737,0.176481,0.63105,0.20625,1.07875,1
0.404457,-1.041671,0.128489,-0.599057,-0.266789,-0.353851,0.393093,-0.129342,-0.046196,-0.122097,0.062698,1
1.557824,4.969295,-2.982598,1.184851,0.536366,-2.793262,-1.671454,1.735206,2.138498,-0.318653,-0.781846,1
1.040819,1.158201,1.32091,-0.99982,0.825194,0.840662,0.329373,-0.887068,2.171957,-2.976532,-1.078348,1
1.557824,4.969295,-2.982598,1.184851,0.536366,-2.793262,-1.671454,1.735206,2.138498,-0.318653,-0.781846,1
0.701821,0.698435,-0.245054,-0.39302,-0.169326,-0.078068,0.542185,-0.331204,-0.29843,0.179266,0.852805,1
1.210651,1.27847,0.780125,0.358186,-0.670474,-2.39597,-1.483971,-1.038722,0.088133,-0.085042,1.008443,1
1.746607,3.57722,2.144784,0.40183,0.69641,0.644211,-1.025396,0.248351,1.921992,-1.590615,0.194491,1
1.118324,1.371568,0.893343,0.044679,0.047911,-0.392751,-0.602937,-0.100582,0.263937,0.301385,0.914569,1
0.694136,0.630804,-0.056194,-0.32285,-0.198199,-0.015534,0.538796,-0.285696,-0.205579,0.118839,0.894797,1
0.642204,-0.62994,0.834764,-0.271588,-0.519271,0.033036,0.396908,-0.216748,-0.210459,-0.092322,0.013424,1
1.417678,4.664319,-2.846646,1.375321,0.291665,-1.955849,-1.111278,2.194183,1.747481,0.017311,-0.97417,1
1.099394,1.474906,0.698489,0.031082,0.287885,1.187239,0.710106,0.880592,0.745153,0.566044,1.027403,1
0.917377,2.120767,-0.324343,0.950251,-0.228294,-1.930501,-1.122435,1.165175,1.292802,-0.730583,-1.967174,1
0.919921,2.133321,-0.328338,0.958004,-0.227055,-1.943656,-1.133617,1.169672,1.301357,-0.7348,-1.974742,1
1.513203,4.60538,-2.796239,0.683408,-0.110172,-2.289655,-0.769776,1.048933,0.663578,0.345319,-0.62474,1
1.577884,4.84534,-2.676699,0.874696,-0.128658,-2.375554,-0.943494,1.202086,0.75069,0.359702,-0.72288,1
-1.652735,0.045537,0.492087,-0.515818,-0.367632,0.09914,0.175535,0.559886,0.430352,0.053301,-0.930679,1
