@relation 'spambase-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.3 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute 0.272word_freq_your+0.252capital_run_length_longest+0.248word_freq_000+0.236char_freq_$+0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute '0.534word_freq_meeting+0.332word_freq_will+0.31 word_freq_lab+0.27 word_freq_our-0.256word_freq_font...' numeric
@attribute 0.303word_freq_font+0.299word_freq_business+0.299char_freq_;-0.29word_freq_addresses+0.274word_freq_credit... numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute class {0,1}

@data
1.346414,2.872369,1.005211,-0.496138,1.59822,3.035394,1.106343,1
0.762311,-0.02314,0.752617,-0.301549,-0.033587,0.365348,0.310891,1
1.355004,2.677078,0.272779,0.321373,0.212512,-0.053305,0.168026,1
0.894302,0.332197,1.400942,-0.361952,0.557792,0.912925,0.14109,1
0.470116,1.777764,1.653269,0.052329,-0.917295,0.634109,0.516573,1
-0.014172,-0.316212,-0.257236,-1.119211,-0.635213,0.077959,-0.728165,1
1.118468,1.372313,0.892116,0.044334,0.048018,-0.392852,-0.602781,1
0.628174,-1.045943,-1.671808,-3.605448,-2.92823,2.653202,-3.517732,1
0.910561,1.020997,1.297576,0.021879,0.037195,0.948101,0.296707,1
1.267659,1.859227,1.811028,0.473914,0.709605,1.573615,0.33258,1
0.24747,-1.624917,-0.535059,0.493155,-0.102682,-0.041837,0.354697,1
0.931966,0.340202,0.742246,0.149414,-1.106142,-0.738453,-0.353429,1
1.769769,4.78468,0.584268,0.68261,0.095433,-1.881525,-2.391924,1
0.800982,0.626117,0.832753,-0.750701,1.1534,0.584901,-0.139999,1
0.496927,0.432783,-0.1608,0.634253,0.046979,0.439601,0.146754,1
1.502185,4.848586,-3.020746,1.120195,0.551482,-2.72491,-1.614064,1
0.668834,-0.323315,-0.137199,-1.73455,-1.435794,1.687137,-1.306829,1
1.116518,1.365831,0.880539,0.039957,0.064777,-0.400091,-0.602907,1
0.932003,-0.027895,1.966586,0.194353,1.431314,0.225466,-0.734144,1
0.892753,0.591957,0.406074,-0.12043,0.049568,-0.076805,0.152986,1
0.607063,-0.041493,-0.312733,-0.317316,-0.200249,-1.153748,-0.247321,1
0.370381,0.900254,1.159685,-0.112565,-0.447924,0.295475,0.290647,1
0.108067,0.005139,0.04041,-0.592364,-0.374256,-0.003077,0.622882,1
0.596779,-0.101103,-0.316194,-0.332788,-0.248592,-1.15,-0.218023,1
0.886843,0.572076,0.375262,-0.13183,0.014373,-0.097227,0.163489,1
0.886843,0.572076,0.375262,-0.13183,0.014373,-0.097227,0.163489,1
1.01441,0.668515,1.760476,0.074474,-0.522533,1.273617,0.434472,1
1.177512,1.502287,1.252799,0.15489,0.107852,-0.086356,-0.541916,1
1.497226,3.520333,-0.139655,0.57964,-0.222365,-0.395955,0.216848,1
0.03465,0.286013,-0.202759,-0.535436,-0.888168,0.32882,0.330099,1
1.351177,2.972522,-0.925207,-0.139665,-0.467249,-0.394234,0.441999,1
0.915412,1.518673,0.117245,0.165525,0.697384,0.174832,0.189642,1
0.085869,0.637067,0.362903,-0.226764,-0.012668,-0.010139,-0.088961,1
0.890798,0.585557,0.397524,-0.121911,0.016168,-0.082355,0.165238,1
1.02907,1.494733,0.502901,-0.254299,0.359732,-0.137444,-0.320012,1
0.885062,0.847003,1.158473,-0.343586,0.452055,0.44751,-0.012409,1
1.193599,1.632596,1.229203,0.735365,-0.282355,0.624532,0.052092,1
1.105747,1.867895,0.057318,-0.434079,0.282921,1.594788,1.02249,1
1.030364,1.574563,-0.067442,-0.059045,0.338077,0.221737,0.199885,1
1.528856,5.225095,-3.343567,1.451469,0.310301,-3.790581,-2.469315,1
0.80482,0.382758,0.016135,-0.166983,-0.231623,-0.046495,0.712379,1
0.890939,0.904121,-0.234409,-0.599237,-0.064442,0.707632,0.925043,1
0.758187,-0.00258,0.387809,-0.166283,-1.130028,0.165857,-0.214566,1
1.423997,4.995629,-7.608144,-3.61725,3.017599,1.445731,5.809201,1
0.262278,-0.813687,-0.702183,-0.438078,-0.47309,-0.900375,0.518812,1
0.96062,1.436602,-0.520518,-0.37976,-0.65361,-1.52173,-0.459076,1
1.355809,3.361772,-1.022399,-0.406938,1.320154,1.134581,1.346627,1
1.423753,4.993835,-7.604539,-3.615409,3.016254,1.444769,5.806145,1
0.890798,0.585557,0.397524,-0.121911,0.016168,-0.082355,0.165238,1
1.528856,5.225095,-3.343567,1.451469,0.310301,-3.790581,-2.469315,1
0.888002,0.273434,1.154327,-0.014766,-0.913031,0.044376,0.468296,1
0.908004,0.667492,0.200162,0.013595,-0.268824,0.057797,0.614252,1
0.585352,-0.141889,-0.252376,-0.146188,-0.613306,-1.54386,-0.510824,1
1.890342,5.340335,-2.42507,0.016146,-0.273206,-2.010379,-0.125617,1
1.180863,2.050153,-0.08877,0.265399,0.256482,-0.067516,0.346734,1
1.374162,2.487603,1.499274,0.041664,0.219748,2.909021,1.332842,1
1.362477,3.376922,-1.143509,-0.490865,1.35637,1.024644,1.466923,1
1.321023,3.219048,-1.08301,-0.45738,1.276227,1.075432,1.363577,1
0.893731,0.59717,0.398545,-0.119497,0.016794,-0.076927,0.161388,1
0.731499,-0.305037,0.805974,-0.042401,-0.294963,0.476154,0.349308,1
0.620012,-0.464085,-0.234475,-0.906872,-0.768037,0.52348,0.009171,1
0.734903,-0.294249,0.813016,-0.034495,-0.29305,0.485616,0.347511,1
1.66022,5.239793,-1.152157,1.609094,-0.505116,-1.004877,-1.494623,1
0.884322,1.319932,-2.004879,-5.275956,-4.63027,3.848298,-7.045682,1
0.493508,-0.446591,-0.046012,-0.828136,-0.873116,0.309389,0.046975,1
1.51099,3.446125,-1.11421,0.026503,-0.025243,-0.502991,0.358286,1
1.289341,1.775442,1.556062,0.379026,0.390267,-0.393948,-0.476371,1
2.225341,7.033039,1.135836,0.972077,2.297607,7.829887,3.510156,1
0.867728,0.605919,0.363032,-0.103138,0.048095,-0.002785,0.278783,1
0.85089,3.958595,-0.803798,2.199433,-0.014691,-3.227602,-3.019476,1
0.852997,3.917749,-0.803952,2.176095,-0.022805,-3.219913,-2.997977,1
0.77868,3.506788,-0.90726,2.143467,-0.12253,-3.476624,-3.012088,1
0.854573,2.179266,-0.690255,-0.825617,0.212461,0.213668,0.289501,1
1.337108,2.140127,2.307676,0.333982,0.214032,2.194245,0.677553,1
1.44406,3.53272,1.345969,0.531827,0.532995,2.720748,1.010238,1
0.872379,0.604132,1.553087,0.187907,-0.544715,0.140901,-0.085768,1
1.44406,3.53272,1.345969,0.531827,0.532995,2.720748,1.010238,1
1.024558,1.167176,1.233384,0.242927,-0.388963,0.099276,-0.024775,1
0.728158,0.027527,0.275959,-1.258846,-0.957925,1.26631,-1.554148,1
1.377011,3.203049,-1.172541,-0.887587,0.595604,2.487474,2.244195,1
0.607199,0.022065,-2.469395,-1.43145,0.026226,-0.50232,1.000265,1
0.612152,0.120763,-0.447348,0.158812,-0.706537,-1.043087,-0.142034,1
1.612943,3.426405,1.93588,0.541615,0.532202,4.461523,1.870024,1
0.883133,0.162823,1.565973,-0.798051,-0.567691,1.72803,0.693018,1
1.354329,3.704176,-1.519828,0.98385,-0.200646,-2.497799,-1.570389,1
1.085494,0.753744,1.834401,0.429257,0.273188,0.420432,-0.053548,1
1.925126,6.183163,-2.613697,0.666486,1.541124,-0.734816,-0.330544,1
1.856112,5.870532,-2.768868,0.632025,1.434801,-1.258126,-0.56716,1
1.719677,5.935664,-3.323329,1.737088,0.026625,-2.879961,-2.184265,1
0.693171,-0.864265,0.963507,0.205388,-0.981435,-0.227476,0.280375,1
0.275164,-0.780695,-0.693296,-0.440166,-0.494913,-0.891592,0.52119,1
1.382976,2.565841,1.578938,0.098826,0.280487,3.066419,1.373123,1
0.483809,-0.808998,0.340283,-0.754134,-0.490828,0.366647,0.868096,1
0.475837,-0.833855,0.322806,-0.750873,-0.484765,0.335415,0.853204,1
1.146848,1.614531,0.878279,0.052631,0.112335,0.684141,0.143004,1
0.45789,-1.208092,0.433753,-0.692374,0.083875,-0.17131,0.283578,1
1.324413,3.113118,-1.283295,-0.895753,0.589019,2.392773,2.222421,1
0.657515,-0.07126,-0.225497,-0.284979,-0.087149,-0.803864,-0.092265,1
0.463714,-0.046447,-0.261489,-0.376943,-0.164276,-0.802891,0.034252,1
1.452263,4.716271,-0.20555,1.930692,0.127981,-1.186356,-1.996901,1
1.505544,2.775536,1.881771,0.033912,0.476042,2.771319,1.082077,1
0.670941,-0.294582,-0.235578,-1.721101,-1.373617,1.583336,-1.157142,1
0.95885,1.417661,0.365432,-0.198735,0.001326,0.145476,0.2013,1
0.95885,1.417661,0.365432,-0.198735,0.001326,0.145476,0.2013,1
0.781206,-0.42071,0.833919,-0.374041,-1.094802,-0.230334,0.237264,1
0.570636,-0.537324,-0.054549,-0.439133,-0.171502,-0.59134,0.260653,1
1.126582,1.430458,0.712056,-0.070898,0.014958,-0.320605,-0.620009,1
0.045545,0.437562,-0.477982,0.057988,0.426994,0.172262,-0.764919,1
0.791171,2.992361,1.16647,0.194342,-0.286781,2.163919,1.127679,1
1.546546,3.418524,1.086072,0.495287,0.253282,1.936854,0.786084,1
0.780515,0.559504,-0.021906,-0.107092,-0.262051,-0.727999,0.032281,1
0.050884,-0.423151,-0.098961,-0.785686,0.100098,-0.493809,0.041633,1
0.979401,0.091227,1.125967,-0.304453,-1.483933,-0.138755,0.170289,1
0.568333,-1.041568,0.766276,-0.293002,-0.653081,-0.33441,0.211667,1
1.360989,1.938479,2.441754,0.911515,-0.194432,3.179468,1.129239,1
1.35893,3.351777,-0.991362,-0.385197,1.230794,1.057499,1.295115,1
1.330748,3.258622,-1.07573,-0.448512,1.291249,1.091337,1.366013,1
1.19638,1.440221,0.476664,-1.081111,-1.207824,0.701114,-1.343437,1
1.032863,1.587481,-0.070981,-0.050143,0.336205,0.212667,0.188947,1
1.128803,1.282036,1.579475,0.249797,0.122073,0.324204,0.232215,1
0.905247,0.475339,-0.166318,-0.856959,-0.181901,0.402386,0.357696,1
1.366236,3.391196,-1.143221,-0.488286,1.362143,1.032349,1.468549,1
1.330885,3.257354,-1.075043,-0.448496,1.291813,1.091127,1.365505,1
1.041275,0.893626,1.612553,-0.280928,0.400913,0.306308,-0.101307,1
1.038481,0.885021,1.604201,-0.281497,0.398081,0.300479,-0.100522,1
1.540848,5.960986,-9.634222,-4.742392,3.888508,2.124542,7.815806,1
0.579554,-0.0354,-0.404225,0.136852,-0.654217,-1.018841,-0.133701,1
0.677144,0.145999,0.011875,-0.208295,-0.211569,0.036395,0.69805,1
0.902177,0.161934,1.512631,-0.155657,-0.204001,0.563468,0.326941,1
0.785046,0.040757,0.742695,-0.128812,-0.448346,-0.906364,-0.166144,1
-1.151846,-0.56101,-0.258272,-0.382158,-0.548831,0.441972,0.192977,1
1.464222,3.306394,-1.280711,-0.037492,-0.011108,-0.647863,0.274205,1
0.679851,0.235488,1.13016,0.087617,-0.295971,0.35055,0.348709,1
1.149478,1.890022,0.334634,-0.622108,0.174944,-0.208635,-0.092983,1
0.185437,-1.091075,-0.098533,-0.690904,0.150535,-0.484269,0.176996,1
1.150996,1.944848,1.02362,0.314122,-0.716758,0.495194,-0.163017,1
1.064736,1.048497,1.404615,0.165995,0.114949,0.124679,0.175864,1
1.064736,1.048497,1.404615,0.165995,0.114949,0.124679,0.175864,1
1.244501,1.316452,2.165577,0.041821,-0.849095,1.287003,0.421475,1
1.173887,1.89997,1.272583,0.215828,0.249241,0.087614,-0.089002,1
1.041196,1.39489,2.163683,0.072006,1.042386,-0.263237,-1.334749,1
1.867507,5.735906,-10.409502,-5.565412,-2.612982,3.365805,-4.056701,1
0.876661,3.127709,0.248445,1.296309,-0.72563,-2.787647,-2.114242,1
0.624936,0.021465,0.352821,0.312749,-0.289899,1.478591,1.287048,1
0.727169,0.363409,-0.187917,-0.283886,0.004153,-0.255631,0.298841,1
0.958072,0.683615,0.270516,-0.693836,-0.157735,0.769001,0.847345,1
0.808392,0.070555,1.084667,-0.463236,-0.624364,0.561992,0.650967,1
1.604507,4.284805,-2.710124,-0.418564,0.27461,-0.740617,0.92014,1
1.144322,2.221298,-1.787737,0.488641,0.158025,-0.031074,0.586052,1
-0.361755,-0.550481,-0.602168,-0.747803,-0.318177,-1.008926,0.977663,1
1.064736,1.048497,1.404615,0.165995,0.114949,0.124679,0.175864,1
1.515588,2.733832,2.636572,0.54518,-0.224672,2.902352,0.779063,1
0.960985,3.878939,0.734461,0.383187,-0.330934,3.178488,1.757008,1
1.993178,5.202661,0.208291,1.282549,-0.066116,-0.927142,-1.076342,1
1.007133,0.959501,1.18535,0.138859,-0.34745,0.012915,-0.027127,1
0.645083,-0.43657,-2.54244,-3.513474,-2.729563,1.938914,-3.7437,1
0.77842,-0.073508,0.882418,-0.324091,-0.061268,0.53498,0.425827,1
1.027868,1.023521,1.22647,0.277745,-0.371793,0.172748,0.046775,1
1.027868,1.023521,1.22647,0.277745,-0.371793,0.172748,0.046775,1
1.199443,1.647613,1.17953,-0.013125,0.169121,-0.145376,-0.325874,1
0.72086,0.103157,-2.038905,-2.979553,-2.709549,1.699149,-3.66467,1
1.237133,1.738302,1.30021,-0.05361,0.121938,-0.05835,-0.287792,1
1.133225,2.619999,2.830668,0.737322,0.673396,1.791889,-0.112226,1
0.926857,0.702036,1.387432,-0.289985,0.233278,1.262362,0.385569,1
0.778576,-0.376322,-1.550673,-3.669235,-2.780289,2.972562,-4.124314,1
1.237133,1.738302,1.30021,-0.05361,0.121938,-0.05835,-0.287792,1
0.906352,0.77875,0.967032,-0.490356,0.69662,0.127658,-0.093083,1
1.460046,3.305146,-1.313202,-0.032048,-0.016909,-0.697134,0.298649,1
1.020692,2.044619,1.097256,0.377915,-0.29957,-0.679908,-0.799885,1
1.012674,0.531352,1.795934,0.237417,-0.609131,1.277839,0.826879,1
1.163896,0.982163,2.05824,-0.499989,0.764284,0.809091,-0.11988,1
0.729958,0.326537,0.162536,-0.139073,-0.20278,0.176031,0.723973,1
0.592513,-0.374093,-0.917759,-1.790956,-1.349577,-0.112229,0.539567,1
-0.402465,0.212616,0.622753,-0.170077,-0.166576,-0.596215,-0.348083,1
0.677802,0.144501,0.013642,-0.208237,-0.21121,0.036156,0.696974,1
0.710098,0.351877,-0.878553,-0.681283,0.181356,-0.402113,0.47882,1
0.704787,0.339888,-0.89281,-0.689194,0.188069,-0.404368,0.482818,1
0.777911,0.330708,1.249322,0.050711,-0.813936,0.025688,0.093351,1
0.794956,0.375305,1.267332,0.051822,-0.847339,0.033479,0.090161,1
1.210509,3.569198,-5.689965,-2.932873,2.340043,0.672193,4.186797,1
1.210345,3.568753,-5.690133,-2.932884,2.340373,0.672115,4.186823,1
1.362239,4.82396,-8.329524,-4.405459,3.480258,1.56559,6.816055,1
0.281416,-1.289656,-0.363943,-0.823233,-0.255212,-0.353236,0.442953,1
0.276482,-1.317181,-0.320158,-0.805376,-0.262486,-0.356066,0.438152,1
0.906156,0.437701,0.910897,0.126551,-0.243909,-0.222628,-0.451983,1
0.281416,-1.289656,-0.363943,-0.823233,-0.255212,-0.353236,0.442953,1
0.276482,-1.317181,-0.320158,-0.805376,-0.262486,-0.356066,0.438152,1
1.336246,2.399791,1.431028,0.014791,0.265174,2.994387,1.403847,1
1.000912,0.915867,1.190809,0.192718,-0.364815,0.022973,-0.009213,1
1.531616,5.237753,-3.338865,1.462913,0.305135,-3.802964,-2.48322,1
1.102784,1.200449,-0.204454,-0.910685,-0.504949,0.304933,0.414469,1
1.064624,0.863939,1.693434,-0.436661,0.965955,1.627415,0.169321,1
1.071379,0.885492,1.71196,-0.43347,0.978033,1.647218,0.165565,1
1.064624,0.863939,1.693434,-0.436661,0.965955,1.627415,0.169321,1
0.696289,0.101371,0.778445,0.271121,1.215182,0.262273,-0.648937,1
1.005345,0.503998,1.358714,0.149369,-0.575787,-0.217454,-0.353412,1
1.002351,1.004045,1.563314,-0.33509,0.823145,0.581343,0.098574,1
0.773358,-0.315496,-2.331889,-4.02835,-3.009074,4.308114,-4.153967,1
1.623174,3.503349,2.365148,0.941189,0.115572,3.507547,0.616332,1
1.05487,1.01459,1.381932,0.15246,0.109203,0.118029,0.18279,1
0.734726,0.75606,-2.961299,-1.411198,0.101266,-0.390359,1.161657,1
0.651593,-0.375588,0.427351,-0.301153,-0.033152,-0.751305,-0.040752,1
0.655445,-0.361527,0.434528,-0.29552,-0.027648,-0.754745,-0.047151,1
0.462238,-0.151175,0.337391,-0.275111,-0.307535,-0.14623,0.103087,1
0.670957,-0.837701,-1.891922,-3.86194,-3.181789,4.053,-4.370721,1
0.461718,-0.150946,0.336312,-0.275152,-0.30733,-0.146201,0.103656,1
1.246454,2.111762,0.213706,0.675663,-0.997565,-1.718278,-0.886195,1
0.916096,0.715321,0.487528,-0.19906,0.480633,0.335403,0.283592,1
1.064656,0.974354,1.352321,0.227079,-0.350467,0.531997,0.346766,1
0.916096,0.715321,0.487528,-0.19906,0.480633,0.335403,0.283592,1
1.123648,1.945318,-0.539693,-0.865298,0.320603,2.178053,1.932062,1
1.887884,4.541805,2.860735,1.29022,0.229147,4.331745,0.6734,1
1.623133,3.503146,2.365457,0.941474,0.11602,3.507383,0.617235,1
1.132846,2.326469,-1.616522,-1.133607,-1.316275,2.64321,-1.32522,1
0.758138,0.64128,-0.266163,-0.229299,-0.554039,-0.636097,0.263405,1
1.327674,2.655989,-2.235785,-1.79883,-2.172547,0.305851,-5.222737,1
1.169157,1.719186,1.333007,-0.02655,0.340509,0.344471,-0.143789,1
1.515588,2.733832,2.636572,0.54518,-0.224672,2.902352,0.779063,1
0.99925,0.915993,1.107665,0.183017,0.248828,0.720284,0.042081,1
0.973039,0.961282,0.413054,0.116917,0.142665,-0.418354,-0.307015,1
0.90834,0.033136,-0.995693,-3.253336,-2.404005,2.702982,-3.545225,1
1.065455,1.052362,1.401134,0.164818,0.1155,0.123411,0.17772,1
0.87913,-0.388678,-1.877707,-4.49705,-4.369217,3.455983,-6.095924,1
1.554352,2.715664,1.63382,0.87977,0.564035,-0.891622,-1.375996,1
1.021683,1.088745,0.193299,-0.137399,-0.041786,1.284743,0.716197,1
1.289369,2.339187,1.382249,0.146286,0.127885,2.479325,1.108131,1
1.072065,1.526197,0.229151,0.060266,-0.20149,-0.720209,-0.360375,1
0.633827,0.046429,0.882238,-0.046493,-0.474226,0.890346,0.975657,1
1.557358,4.969673,-2.983622,1.184813,0.536461,-2.793207,-1.670894,1
0.820214,0.069231,0.323611,-1.195446,-0.493441,1.006605,-0.513951,1
0.976231,1.002837,0.593911,0.24131,0.046768,0.406435,0.561789,1
0.238712,-0.061249,0.388013,0.142812,-0.633267,-0.112628,0.247542,1
1.03169,1.425673,0.938612,-0.683604,0.235625,1.198443,0.703974,1
1.03169,1.425673,0.938612,-0.683604,0.235625,1.198443,0.703974,1
1.03169,1.425673,0.938612,-0.683604,0.235625,1.198443,0.703974,1
0.855506,-0.06679,1.354108,0.060145,-0.701281,0.473663,0.587118,1
1.343253,3.367176,-1.340469,-0.573374,1.341255,1.145281,1.585361,1
1.331292,3.332315,-1.407297,-0.578651,1.303612,0.996556,1.500176,1
1.364316,3.459942,-1.476118,-0.617268,1.367801,0.937844,1.599892,1
1.9302,4.837611,2.236941,0.998669,0.621212,4.880568,1.770591,1
1.474111,2.383486,-0.455365,-0.710294,-1.267973,-0.150774,-1.742998,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,1
0.919793,0.766748,0.363322,0.077719,0.134851,-0.590479,-0.183275,1
1.062335,2.091182,0.964882,0.237891,-0.228501,-0.649642,-0.758539,1
1.157972,2.991371,-1.825955,1.048488,0.733383,0.602242,0.702039,1
1.935626,3.839784,2.637729,0.888713,-2.150379,-0.178943,0.06837,1
1.935647,3.839507,2.638649,0.889566,-2.151199,-0.17977,0.066388,1
0.891005,0.675472,1.156073,0.026175,-0.348008,0.154606,0.000506,1
0.880314,0.634474,1.13214,0.0122,-0.347827,0.143164,0.00936,1
1.194155,3.113692,-1.776255,1.136005,0.733329,0.64604,0.679546,1
1.473247,2.380546,-0.454155,-0.709705,-1.265832,-0.150686,-1.740653,1
1.157972,2.991371,-1.825955,1.048488,0.733383,0.602242,0.702039,1
0.575862,0.852495,0.057021,-0.251163,0.226185,-0.291017,0.159195,1
0.560018,-0.407282,0.363096,-0.383771,-0.183315,-0.504341,-0.044963,1
1.072712,1.678564,0.123474,0.047153,0.366704,0.327366,0.167634,1
0.466376,-0.884735,0.040998,-0.36429,-0.620572,-1.046013,0.133427,1
0.707676,0.346428,-0.885095,-0.685341,0.183819,-0.403078,0.480726,1
0.423774,0.009896,0.954996,0.325988,-0.46858,0.668745,0.351369,1
1.12464,1.533294,0.563223,-0.121104,-0.175192,-0.218769,0.010672,1
0.787252,0.51236,0.908181,-0.195207,0.35517,0.542667,0.391263,1
1.547533,3.048098,-2.413978,-3.444675,-2.56904,5.33774,-4.230355,1
1.557824,4.969295,-2.982598,1.184851,0.536366,-2.793262,-1.671454,1
0.724156,0.199411,1.126562,-0.210907,0.451628,0.900128,0.51418,1
1.545129,2.971716,0.871247,0.718841,-0.031461,-0.066499,0.411097,1
0.904705,0.283652,1.280249,-0.347022,0.333479,0.493456,0.157403,1
1.408592,2.502096,0.911297,0.749167,-0.581769,-0.003662,-0.448834,1
1.004144,0.926183,1.19593,0.197005,-0.36463,0.020524,-0.016019,1
1.004144,0.926183,1.19593,0.197005,-0.36463,0.020524,-0.016019,1
1.533744,5.23849,-3.339121,1.45209,0.301259,-3.788412,-2.470107,1
1.117635,1.415344,0.84949,0.15515,0.075092,-0.439116,-0.704449,1
0.909715,0.323475,0.686357,0.078869,-0.067609,-0.169448,-0.323987,1
1.255179,2.157417,0.104307,0.148152,0.30409,-0.375245,0.154264,1
0.745928,0.602703,1.310034,-0.702959,0.347716,0.800979,0.504386,1
1.276854,2.507444,-0.194708,0.737001,-1.140454,-3.010767,-2.233457,1
0.813092,0.382223,0.923943,0.342075,0.691235,1.402387,0.208894,1
0.677911,0.144798,0.013754,-0.20823,-0.21143,0.036208,0.696956,1
1.315589,1.78507,1.707487,0.618685,-0.064259,-0.127504,-0.690469,1
1.397739,2.04554,2.325054,0.955494,0.367323,1.802811,-0.265499,1
0.969763,1.391231,-2.090246,-1.694769,-0.061226,1.680108,1.123118,1
0.763606,0.287748,0.012103,-0.056233,0.010022,-0.03202,-0.067383,1
0.664513,-0.138273,0.672263,-0.421023,-0.385514,0.220794,0.594251,1
0.124517,-0.782141,-0.710852,-0.684623,-0.495098,1.927983,-1.296278,1
1.140312,1.424752,1.042647,-0.327179,-0.05495,0.649767,-0.013308,1
1.313767,2.923717,-0.574742,0.691067,0.231258,-0.019223,-0.123256,1
1.267098,1.859524,1.245725,0.006173,0.101205,-0.125289,-0.356265,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,1
0.613132,0.329634,-0.271828,0.55715,-0.00917,2.249903,1.109754,1
0.705528,0.342305,-0.893704,-0.68946,0.186963,-0.404391,0.482581,1
0.535025,-0.397339,-0.096085,-0.98647,-0.416701,0.636273,-0.214951,1
0.983386,0.943494,1.117968,-0.077763,0.351115,0.782378,0.174782,1
1.150432,1.545196,0.91198,0.208296,0.1033,-0.377958,-0.729701,1
-0.103712,-0.587655,-2.836768,0.579499,0.332425,0.497093,0.038789,1
1.107425,1.35772,1.012154,0.477149,-0.435288,-0.838525,-0.160005,1
0.977311,1.364022,-2.487325,-1.251008,-0.568138,-0.247508,-0.01796,1
1.309815,2.891372,-0.587643,0.669267,0.23569,0.003708,-0.096475,1
1.115433,1.142346,-3.129201,-4.434465,-4.081314,3.914659,-6.619377,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,1
0.280723,-0.535231,-1.107328,-0.086984,-0.519341,-0.445812,-0.352992,1
0.972952,0.533953,1.450143,0.167852,-0.51811,0.762249,0.338717,1
0.642022,-0.356346,0.528991,-0.439204,-0.480547,0.686192,0.342822,1
0.892202,0.941335,-0.290312,-0.1678,0.319223,0.014878,0.232085,1
0.801806,0.537247,0.601806,-0.79469,-0.362316,1.423259,1.175679,1
0.953103,2.414699,-0.590497,0.388739,-1.275439,-2.483158,-1.010713,1
0.943751,0.470486,1.291302,0.569397,0.705907,0.806654,-0.11245,1
1.268312,3.244076,1.385726,0.439454,0.677934,3.174466,1.363365,1
1.372217,1.970691,-0.331371,-0.725893,-1.157156,0.051899,-1.683345,1
0.702666,-0.588045,0.745571,-0.890246,-0.93146,0.078114,0.624745,1
1.118269,1.368425,0.898145,0.046048,0.048178,-0.391865,-0.603815,1
0.640381,0.369335,0.75506,0.09661,-0.486289,0.438594,0.286286,1
0.993741,0.628338,1.451172,0.446362,0.986862,0.895246,-0.235012,1
1.083195,1.400015,0.907563,-0.345619,-0.037172,0.629592,0.051844,1
1.08329,1.400575,0.906554,-0.346011,-0.036949,0.629675,0.052316,1
1.005657,0.932142,1.190676,0.120202,-0.382828,0.034524,-0.050384,1
1.298281,1.724052,1.679319,0.591123,-0.068296,-0.126152,-0.665544,1
0.738985,0.68365,-0.258732,0.877731,0.045554,2.623549,0.904797,1
1.069066,1.343647,0.897419,-0.347246,-0.046323,0.606251,0.049106,1
0.710205,0.438859,0.702286,-0.341674,-0.210719,0.458393,0.455583,1
0.459164,1.100868,-0.59554,-0.30637,0.065789,-0.160317,0.102506,1
0.5856,0.83765,0.054899,-0.259634,0.241703,-0.313072,0.15862,1
0.998542,1.058033,0.399259,0.10036,0.265021,-0.258525,-0.397012,1
1.005865,0.933102,1.190263,0.120284,-0.383038,0.033763,-0.050687,1
1.005865,0.933102,1.190263,0.120284,-0.383038,0.033763,-0.050687,1
1.116919,1.414789,0.846754,0.142399,0.0799,-0.432496,-0.698272,1
1.125685,2.264028,1.181771,0.48613,-0.498638,-0.737658,-0.949041,1
1.10737,1.357572,1.012098,0.477145,-0.435178,-0.838551,-0.159996,1
1.200564,2.016138,0.147567,0.730746,-0.596636,-0.917157,-0.708827,1
0.555797,-1.120144,-1.529746,-3.234741,-2.422368,2.233448,-3.007867,1
0.885488,0.351984,1.270557,-0.114159,-0.568315,1.096239,0.450725,1
0.903311,0.868964,0.04728,-0.158966,0.05844,0.049338,0.282417,1
0.903311,0.868964,0.04728,-0.158966,0.05844,0.049338,0.282417,1
1.280347,1.904897,1.677165,0.595828,-0.331722,0.107933,-0.535622,1
1.317631,2.306922,1.410201,-0.005837,0.214101,2.903296,1.338015,1
0.72339,-0.59567,-1.479641,-3.698796,-2.704059,2.712022,-4.176104,1
1.199374,1.933696,0.178642,-0.217409,0.07728,1.266636,1.404124,1
1.287688,2.261998,0.124279,-0.355551,-0.53221,0.056688,0.668478,1
1.427473,5.899221,-3.214305,-0.064702,1.12689,-0.53768,0.186136,1
0.749193,0.128616,1.126279,0.255192,-0.564134,-0.537629,-0.216212,1
0.197027,0.878998,0.527685,-0.287349,-0.086944,0.126552,0.430421,1
0.801444,0.220941,-0.395069,-2.097613,-0.901942,0.39424,0.360563,1
0.941309,0.744694,0.754201,-0.111078,0.029175,0.341695,0.088758,1
