@relation 'spambase-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.5 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute 0.272word_freq_your+0.252capital_run_length_longest+0.248word_freq_000+0.236char_freq_$+0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute '0.534word_freq_meeting+0.332word_freq_will+0.31 word_freq_lab+0.27 word_freq_our-0.256word_freq_font...' numeric
@attribute 0.303word_freq_font+0.299word_freq_business+0.299char_freq_;-0.29word_freq_addresses+0.274word_freq_credit... numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute '0.368word_freq_edu+0.35 word_freq_cs-0.291word_freq_make+0.28 word_freq_our+0.258word_freq_remove...' numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute -0.326word_freq_email-0.262word_freq_will-0.258word_freq_all+0.248word_freq_george-0.23word_freq_hpl... numeric
@attribute 0.355word_freq_money+0.305word_freq_free+0.262word_freq_make-0.257word_freq_re-0.24char_freq_!... numeric
@attribute 0.334word_freq_parts-0.314word_freq_address-0.27word_freq_mail+0.259word_freq_hp-0.254word_freq_will... numeric
@attribute -0.529word_freq_data-0.345char_freq_[+0.246word_freq_people+0.219word_freq_hp+0.198word_freq_hpl... numeric
@attribute 0.399word_freq_table-0.361word_freq_project+0.272word_freq_re+0.223word_freq_order-0.22word_freq_will... numeric
@attribute -0.428word_freq_address+0.373word_freq_george-0.307word_freq_mail-0.297word_freq_report+0.255word_freq_conference... numeric
@attribute class {0,1}

@data
0.281416,-1.289656,-0.363943,-0.823233,-0.255212,-0.353236,0.442953,0.283392,0.119817,0.140842,0.165913,0.050304,-0.018162,-0.048411,-0.150213,-0.0299,1
0.276482,-1.317181,-0.320158,-0.805376,-0.262486,-0.356066,0.438152,0.28971,0.128047,0.133401,0.16323,0.045758,-0.027096,-0.049847,-0.151561,-0.022536,1
1.336246,2.399791,1.431028,0.014791,0.265174,2.994387,1.403847,0.906179,0.011153,0.909139,0.370671,0.099115,0.141618,-0.87857,0.550721,1.390956,1
1.000912,0.915867,1.190809,0.192718,-0.364815,0.022973,-0.009213,-0.161434,0.233503,-0.188728,0.688023,-0.432083,0.454033,-0.365162,-0.278681,0.093817,1
1.531616,5.237753,-3.338865,1.462913,0.305135,-3.802964,-2.48322,2.336984,2.800789,-0.209187,-0.364774,-0.124965,-1.652458,-1.102386,0.790446,1.307763,1
1.102784,1.200449,-0.204454,-0.910685,-0.504949,0.304933,0.414469,-1.165263,0.836991,-2.361539,-0.876911,0.146987,0.56011,0.442572,0.439035,0.578256,1
1.064624,0.863939,1.693434,-0.436661,0.965955,1.627415,0.169321,0.535388,2.124943,-1.444742,0.51183,0.086559,0.334878,0.872533,-0.786247,-1.263399,1
1.071379,0.885492,1.71196,-0.43347,0.978033,1.647218,0.165565,0.537035,2.144486,-1.460378,0.516147,0.087101,0.33937,0.880446,-0.794152,-1.275922,1
1.064624,0.863939,1.693434,-0.436661,0.965955,1.627415,0.169321,0.535388,2.124943,-1.444742,0.51183,0.086559,0.334878,0.872533,-0.786247,-1.263399,1
0.696289,0.101371,0.778445,0.271121,1.215182,0.262273,-0.648937,-0.173283,1.439759,-1.606262,-1.022243,0.77161,0.469783,0.395602,-0.654674,-0.147274,1
1.005345,0.503998,1.358714,0.149369,-0.575787,-0.217454,-0.353412,-0.468418,-0.059066,-0.511305,0.041576,0.140418,0.023584,1.484833,-1.529488,-1.911766,1
1.002351,1.004045,1.563314,-0.33509,0.823145,0.581343,0.098574,-0.695518,0.980686,-1.326464,-0.090498,0.357395,0.984667,-0.075913,0.079442,0.4715,1
0.773358,-0.315496,-2.331889,-4.02835,-3.009074,4.308114,-4.153967,0.339517,-0.826021,0.876743,0.743485,0.241449,-0.589775,-1.377204,0.902615,0.720723,1
1.623174,3.503349,2.365148,0.941189,0.115572,3.507547,0.616332,1.45355,0.01284,1.050164,0.926718,-0.454839,-0.140471,0.96375,-1.88056,-0.672267,1
1.05487,1.01459,1.381932,0.15246,0.109203,0.118029,0.18279,-1.087697,-1.234586,0.03806,-1.167611,0.584401,-0.05992,-0.663826,0.578368,0.859122,1
0.734726,0.75606,-2.961299,-1.411198,0.101266,-0.390359,1.161657,0.177684,-0.294,0.486677,-0.039596,0.243102,0.168111,0.168215,0.254579,-0.349288,1
0.651593,-0.375588,0.427351,-0.301153,-0.033152,-0.751305,-0.040752,-0.179015,0.567024,-0.900777,-0.674035,-0.365479,0.308308,-0.32375,0.620736,0.281897,1
0.655445,-0.361527,0.434528,-0.29552,-0.027648,-0.754745,-0.047151,-0.186216,0.575059,-0.916925,-0.687917,-0.369693,0.312664,-0.330655,0.630955,0.285717,1
0.462238,-0.151175,0.337391,-0.275111,-0.307535,-0.14623,0.103087,0.898063,1.431628,-1.060095,-0.990417,0.872608,0.103792,0.254339,-0.501372,-0.865167,1
0.670957,-0.837701,-1.891922,-3.86194,-3.181789,4.053,-4.370721,0.307223,-0.602379,0.50281,0.816117,0.059283,-0.57336,-1.341818,1.014257,0.658525,1
0.461718,-0.150946,0.336312,-0.275152,-0.30733,-0.146201,0.103656,0.897501,1.431728,-1.060542,-0.990322,0.872608,0.103827,0.253942,-0.502075,-0.865148,1
1.246454,2.111762,0.213706,0.675663,-0.997565,-1.718278,-0.886195,-1.427501,-2.184099,1.136866,0.769414,1.131976,0.655379,0.967727,-1.207801,0.440794,1
0.916096,0.715321,0.487528,-0.19906,0.480633,0.335403,0.283592,-0.815031,-0.61372,-0.101771,-0.796507,-0.706126,-0.65787,-0.607209,0.101572,0.188079,1
1.064656,0.974354,1.352321,0.227079,-0.350467,0.531997,0.346766,-0.890075,-1.117622,0.301961,-0.279976,0.847964,0.064965,-0.345766,-0.199938,0.573052,1
0.916096,0.715321,0.487528,-0.19906,0.480633,0.335403,0.283592,-0.815031,-0.61372,-0.101771,-0.796507,-0.706126,-0.65787,-0.607209,0.101572,0.188079,1
1.123648,1.945318,-0.539693,-0.865298,0.320603,2.178053,1.932062,0.590467,0.678818,0.202091,1.171072,-1.461112,0.598542,-0.363538,0.665037,1.185369,1
1.887884,4.541805,2.860735,1.29022,0.229147,4.331745,0.6734,1.67717,-0.00475,1.239248,1.082391,-0.527287,-0.172265,1.141992,-2.273807,-0.806299,1
1.623133,3.503146,2.365457,0.941474,0.11602,3.507383,0.617235,1.453322,0.013195,1.049882,0.926688,-0.454928,-0.141065,0.963563,-1.880411,-0.671741,1
1.132846,2.326469,-1.616522,-1.133607,-1.316275,2.64321,-1.32522,1.254217,-0.551895,1.329912,0.75964,1.14411,-0.103373,-0.597936,1.319459,1.290294,1
0.758138,0.64128,-0.266163,-0.229299,-0.554039,-0.636097,0.263405,-0.288368,-0.363485,0.005771,0.444253,0.465581,0.479464,0.642276,-0.2939,0.390613,1
1.327674,2.655989,-2.235785,-1.79883,-2.172547,0.305851,-5.222737,1.347663,1.211859,-0.152577,0.312514,-0.54724,-1.112581,-0.294001,0.453148,-0.058042,1
1.169157,1.719186,1.333007,-0.02655,0.340509,0.344471,-0.143789,-0.37826,0.33268,-0.400049,0.191129,0.235125,0.60604,0.142504,-1.101035,0.28627,1
1.515588,2.733832,2.636572,0.54518,-0.224672,2.902352,0.779063,1.474832,1.33516,-0.117062,0.583467,-0.311829,0.536173,0.110649,-1.640104,-0.585606,1
0.99925,0.915993,1.107665,0.183017,0.248828,0.720284,0.042081,-0.514421,-1.063138,0.437601,-0.773523,-0.428905,-1.154241,-0.798416,0.377216,-0.185485,1
0.973039,0.961282,0.413054,0.116917,0.142665,-0.418354,-0.307015,0.264154,-0.238697,0.541693,-0.367237,-1.004608,-1.101656,-0.755468,0.03926,0.085316,1
0.90834,0.033136,-0.995693,-3.253336,-2.404005,2.702982,-3.545225,-0.582706,-0.1523,-0.615017,-0.262711,-0.34219,-0.061971,-0.871243,0.933952,0.259791,1
1.065455,1.052362,1.401134,0.164818,0.1155,0.123411,0.17772,-1.111327,-1.25502,0.035607,-1.185257,0.592122,-0.057717,-0.672467,0.585026,0.871485,1
0.87913,-0.388678,-1.877707,-4.49705,-4.369217,3.455983,-6.095924,-0.248619,-0.311407,-0.244836,0.52278,-0.367444,-0.457905,-1.308775,0.559158,0.421269,1
1.554352,2.715664,1.63382,0.87977,0.564035,-0.891622,-1.375996,-2.130312,-1.801322,0.025893,-0.545237,-0.155922,-0.32655,0.589253,-2.108939,0.826974,1
1.021683,1.088745,0.193299,-0.137399,-0.041786,1.284743,0.716197,0.181641,0.760947,-1.298622,-0.901657,1.236645,-0.452644,0.962745,-0.448586,-0.955826,1
1.289369,2.339187,1.382249,0.146286,0.127885,2.479325,1.108131,1.033319,0.246873,0.599215,-0.162695,0.380046,0.166814,-0.818877,0.686778,1.261605,1
1.072065,1.526197,0.229151,0.060266,-0.20149,-0.720209,-0.360375,-0.26088,0.217761,-0.417474,0.553251,-0.553735,0.598804,-0.097462,-0.239508,0.428545,1
0.633827,0.046429,0.882238,-0.046493,-0.474226,0.890346,0.975657,-0.367896,0.144626,-0.682224,0.695984,-0.416739,0.219451,-0.229142,0.024583,-0.005012,1
1.557358,4.969673,-2.983622,1.184813,0.536461,-2.793207,-1.670894,1.734351,2.138624,-0.319421,-0.781634,0.23774,-1.214798,-0.781084,0.710485,0.892284,1
0.820214,0.069231,0.323611,-1.195446,-0.493441,1.006605,-0.513951,-0.223583,0.442354,-0.61735,-0.155012,-0.610408,0.28611,-0.286699,0.192008,-0.168222,1
0.976231,1.002837,0.593911,0.24131,0.046768,0.406435,0.561789,-1.73012,-1.654732,-0.185767,-0.373543,0.430703,-0.596713,-0.018285,-0.159353,0.473839,1
0.238712,-0.061249,0.388013,0.142812,-0.633267,-0.112628,0.247542,1.428889,0.86115,-0.090596,-0.214769,-0.033132,0.034074,0.283466,0.586269,0.100291,1
1.03169,1.425673,0.938612,-0.683604,0.235625,1.198443,0.703974,0.42781,2.760708,-2.402958,-0.102599,1.076716,1.092608,0.821635,-0.805609,-0.76774,1
1.03169,1.425673,0.938612,-0.683604,0.235625,1.198443,0.703974,0.42781,2.760708,-2.402958,-0.102599,1.076716,1.092608,0.821635,-0.805609,-0.76774,1
1.03169,1.425673,0.938612,-0.683604,0.235625,1.198443,0.703974,0.42781,2.760708,-2.402958,-0.102599,1.076716,1.092608,0.821635,-0.805609,-0.76774,1
0.855506,-0.06679,1.354108,0.060145,-0.701281,0.473663,0.587118,-0.83059,-0.219919,-0.893387,0.19656,0.091028,-0.069138,-0.331656,0.733476,0.010106,1
1.343253,3.367176,-1.340469,-0.573374,1.341255,1.145281,1.585361,-1.840173,-0.888181,-0.755776,-1.253433,-0.588457,-1.331975,0.164361,0.521497,-0.738089,1
1.331292,3.332315,-1.407297,-0.578651,1.303612,0.996556,1.500176,-1.838659,-0.903783,-0.718813,-1.150881,-0.629235,-1.252758,0.254702,0.414662,-0.766483,1
1.364316,3.459942,-1.476118,-0.617268,1.367801,0.937844,1.599892,-1.956058,-1.263785,-0.435703,-0.906324,-0.622127,-0.951887,0.391574,0.697142,-1.188151,1
1.9302,4.837611,2.236941,0.998669,0.621212,4.880568,1.770591,1.461195,-0.791761,1.572171,0.172731,1.692052,0.031189,0.700849,-0.151443,1.11925,1
1.474111,2.383486,-0.455365,-0.710294,-1.267973,-0.150774,-1.742998,-3.115378,-1.015505,-1.44849,1.236997,-2.520407,0.631448,0.554123,-0.648613,0.361932,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,-1.110902,-1.254719,0.03548,-1.186126,0.592395,-0.058389,-0.673241,0.585749,0.871661,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,-1.110902,-1.254719,0.03548,-1.186126,0.592395,-0.058389,-0.673241,0.585749,0.871661,1
0.919793,0.766748,0.363322,0.077719,0.134851,-0.590479,-0.183275,-0.249781,-0.68124,0.443625,-0.510273,-0.146682,-0.277394,-1.076143,0.21749,0.780064,1
1.062335,2.091182,0.964882,0.237891,-0.228501,-0.649642,-0.758539,-0.776694,0.716796,-1.067813,0.385018,-0.759744,0.511055,-0.032765,-0.900959,0.126515,1
1.157972,2.991371,-1.825955,1.048488,0.733383,0.602242,0.702039,-0.183813,-0.247584,-0.390965,-0.318741,-0.718564,-0.202292,0.123916,0.851205,0.197803,1
1.935626,3.839784,2.637729,0.888713,-2.150379,-0.178943,0.06837,-3.828112,-3.585283,-0.840813,0.023397,6.745355,2.748829,3.423715,-0.99933,1.67295,1
1.935647,3.839507,2.638649,0.889566,-2.151199,-0.17977,0.066388,-3.827257,-3.586526,-0.83908,0.024344,6.745608,2.749858,3.423274,-0.999799,1.672504,1
0.891005,0.675472,1.156073,0.026175,-0.348008,0.154606,0.000506,0.603212,1.171434,-0.651289,-0.27917,-0.334304,0.424423,-0.535682,-0.210566,0.053547,1
0.880314,0.634474,1.13214,0.0122,-0.347827,0.143164,0.00936,0.598894,1.14988,-0.634653,-0.271383,-0.327572,0.414599,-0.524733,-0.206575,0.052951,1
1.194155,3.113692,-1.776255,1.136005,0.733329,0.64604,0.679546,-0.237071,-0.278503,-0.418908,-0.341417,-0.745268,-0.222973,0.097394,0.896178,0.179811,1
1.473247,2.380546,-0.454155,-0.709705,-1.265832,-0.150686,-1.740653,-3.111848,-1.014873,-1.446264,1.234255,-2.517496,0.629627,0.552656,-0.647626,0.361089,1
1.157972,2.991371,-1.825955,1.048488,0.733383,0.602242,0.702039,-0.183813,-0.247584,-0.390965,-0.318741,-0.718564,-0.202292,0.123916,0.851205,0.197803,1
0.575862,0.852495,0.057021,-0.251163,0.226185,-0.291017,0.159195,0.276438,-0.102088,0.575565,0.066301,-0.156499,0.058192,-0.478551,0.338816,0.101835,1
0.560018,-0.407282,0.363096,-0.383771,-0.183315,-0.504341,-0.044963,-0.133601,0.114201,-0.260278,-0.519376,0.532469,0.178483,-0.074944,0.011646,-0.038244,1
1.072712,1.678564,0.123474,0.047153,0.366704,0.327366,0.167634,-0.174055,-0.63842,0.433179,-0.757316,0.075975,-0.65722,-0.619929,0.683335,-0.107413,1
0.466376,-0.884735,0.040998,-0.36429,-0.620572,-1.046013,0.133427,-0.298741,-0.316507,0.160794,0.662339,-0.307292,0.393535,0.672135,-0.586812,-0.528108,1
0.707676,0.346428,-0.885095,-0.685341,0.183819,-0.403078,0.480726,0.073919,-0.307873,0.480609,-0.00001,0.100748,0.052725,-0.199558,0.468345,0.042756,1
0.423774,0.009896,0.954996,0.325988,-0.46858,0.668745,0.351369,-0.20759,-0.498338,-0.808867,-0.460487,-0.326915,-0.09244,0.384954,0.806552,-0.427336,1
1.12464,1.533294,0.563223,-0.121104,-0.175192,-0.218769,0.010672,-0.621309,0.564178,-0.872736,1.455214,-0.570794,1.200306,0.679512,-0.759511,-0.367953,1
0.787252,0.51236,0.908181,-0.195207,0.35517,0.542667,0.391263,-0.668924,-0.089124,-0.381445,0.48285,-0.724575,0.119328,0.016491,-0.739714,-0.152395,1
1.547533,3.048098,-2.413978,-3.444675,-2.56904,5.33774,-4.230355,1.085731,-1.540666,2.122075,1.056447,0.590327,-0.268762,-1.364239,0.831083,0.970229,1
1.557824,4.969295,-2.982598,1.184851,0.536366,-2.793262,-1.671454,1.735206,2.138498,-0.318653,-0.781846,0.238034,-1.214921,-0.780704,0.711134,0.892161,1
0.724156,0.199411,1.126562,-0.210907,0.451628,0.900128,0.51418,-0.564062,0.037279,-0.497965,0.151392,-0.674481,-0.139198,-0.30189,-0.455079,-0.071993,1
1.545129,2.971716,0.871247,0.718841,-0.031461,-0.066499,0.411097,-1.066706,-1.694272,0.349962,-1.062347,1.462097,0.222853,-0.763317,1.448853,2.089706,1
0.904705,0.283652,1.280249,-0.347022,0.333479,0.493456,0.157403,-0.685846,0.01377,-0.368397,-0.378235,0.598711,-0.004602,-0.106954,-0.750574,-0.318486,1
1.408592,2.502096,0.911297,0.749167,-0.581769,-0.003662,-0.448834,0.417829,-0.45782,1.160579,1.675107,-0.554042,0.225307,0.59197,-0.50219,0.722743,1
1.004144,0.926183,1.19593,0.197005,-0.36463,0.020524,-0.016019,-0.163282,0.240095,-0.193216,0.694234,-0.438896,0.456198,-0.373823,-0.279122,0.096704,1
1.004144,0.926183,1.19593,0.197005,-0.36463,0.020524,-0.016019,-0.163282,0.240095,-0.193216,0.694234,-0.438896,0.456198,-0.373823,-0.279122,0.096704,1
1.533744,5.23849,-3.339121,1.45209,0.301259,-3.788412,-2.470107,2.30989,2.788639,-0.220686,-0.350125,-0.143516,-1.639032,-1.099116,0.787814,1.30949,1
1.117635,1.415344,0.84949,0.15515,0.075092,-0.439116,-0.704449,-0.104094,0.283015,0.247046,0.983314,-0.627138,0.44357,-0.15531,-0.774287,-0.162468,1
0.909715,0.323475,0.686357,0.078869,-0.067609,-0.169448,-0.323987,-1.150375,-0.976681,-0.129915,-0.137759,-0.67471,-0.443295,-0.221359,-0.448667,0.031918,1
1.255179,2.157417,0.104307,0.148152,0.30409,-0.375245,0.154264,-0.331852,-1.659062,1.128835,-0.778076,0.817612,-0.626115,-0.577589,1.203932,0.097908,1
0.745928,0.602703,1.310034,-0.702959,0.347716,0.800979,0.504386,-1.817493,1.237899,-2.789974,0.446412,0.647521,1.050817,0.422638,-0.889275,0.2574,1
1.276854,2.507444,-0.194708,0.737001,-1.140454,-3.010767,-2.233457,0.764635,0.415562,0.724584,2.216624,-0.895823,0.307074,0.460721,-1.122488,0.825191,1
0.813092,0.382223,0.923943,0.342075,0.691235,1.402387,0.208894,0.48576,0.562711,0.111942,0.624269,-0.178945,0.069026,0.446859,-0.602655,-0.601196,1
0.677911,0.144798,0.013754,-0.20823,-0.21143,0.036208,0.696956,0.50269,-0.22626,0.461116,0.05894,0.049057,-0.29738,-0.59187,0.918723,0.29865,1
1.315589,1.78507,1.707487,0.618685,-0.064259,-0.127504,-0.690469,-1.278451,-0.33049,-0.814495,-0.820528,0.880749,-0.341209,-0.137962,-0.343043,0.082256,1
1.397739,2.04554,2.325054,0.955494,0.367323,1.802811,-0.265499,-0.660667,0.525717,-1.802371,-1.819657,1.415388,-0.236679,0.591288,-1.457607,-0.997038,1
0.969763,1.391231,-2.090246,-1.694769,-0.061226,1.680108,1.123118,0.628803,0.624399,0.069888,0.521557,0.990265,0.46982,0.774141,-0.193316,-0.001788,1
0.763606,0.287748,0.012103,-0.056233,0.010022,-0.03202,-0.067383,0.374537,-0.08188,0.463448,0.508784,-0.191264,0.039322,0.054377,-0.298885,-0.061236,1
0.664513,-0.138273,0.672263,-0.421023,-0.385514,0.220794,0.594251,-0.280469,1.567134,-2.421484,-0.320694,-0.005699,0.771565,0.271315,-0.230651,0.033016,1
0.124517,-0.782141,-0.710852,-0.684623,-0.495098,1.927983,-1.296278,0.667416,0.850921,-1.163998,-0.234445,0.582743,1.281414,1.489547,-1.205927,-0.525456,1
1.140312,1.424752,1.042647,-0.327179,-0.05495,0.649767,-0.013308,0.211596,2.128351,-2.059285,-0.680956,0.078044,0.093607,0.020484,-0.946993,-1.34008,1
1.313767,2.923717,-0.574742,0.691067,0.231258,-0.019223,-0.123256,1.134643,-0.042177,0.21367,-0.434379,0.691596,0.503146,-1.378377,1.475005,-0.076987,1
1.267098,1.859524,1.245725,0.006173,0.101205,-0.125289,-0.356265,-0.832415,0.188285,-0.548843,0.634525,-0.125718,0.954348,0.180791,-0.688484,0.779781,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,-1.110902,-1.254719,0.03548,-1.186126,0.592395,-0.058389,-0.673241,0.585749,0.871661,1
0.613132,0.329634,-0.271828,0.55715,-0.00917,2.249903,1.109754,1.033615,1.493133,-1.227728,0.791599,0.815377,0.639931,1.619145,-1.591914,-0.686443,1
0.705528,0.342305,-0.893704,-0.68946,0.186963,-0.404391,0.482581,0.08246,-0.305899,0.485517,0.001375,0.103296,0.05458,-0.19615,0.466322,0.045051,1
0.535025,-0.397339,-0.096085,-0.98647,-0.416701,0.636273,-0.214951,0.317897,0.701131,-0.532013,0.141135,0.409778,0.117139,0.050745,-0.574824,-1.000746,1
0.983386,0.943494,1.117968,-0.077763,0.351115,0.782378,0.174782,0.067114,0.194927,-0.163616,-0.285155,-0.252192,-0.351839,0.299414,-0.628495,-0.961491,1
1.150432,1.545196,0.91198,0.208296,0.1033,-0.377958,-0.729701,-0.079339,0.296866,0.272774,1.017259,-0.641721,0.46753,-0.145497,-0.811352,-0.173564,1
-0.103712,-0.587655,-2.836768,0.579499,0.332425,0.497093,0.038789,0.470849,-0.872776,0.27455,0.079985,-0.069045,0.725388,0.721811,-0.013149,0.154684,1
1.107425,1.35772,1.012154,0.477149,-0.435288,-0.838525,-0.160005,-1.825601,-1.406835,-0.486649,-1.105179,1.013506,0.324209,-0.059693,0.134758,0.967738,1
0.977311,1.364022,-2.487325,-1.251008,-0.568138,-0.247508,-0.01796,-0.744978,-0.7216,0.160453,0.146757,0.783436,0.704662,0.438677,-0.065115,-0.016302,1
1.309815,2.891372,-0.587643,0.669267,0.23569,0.003708,-0.096475,1.106809,-0.077163,0.243289,-0.373371,0.654113,0.494772,-1.37818,1.456213,-0.076507,1
1.115433,1.142346,-3.129201,-4.434465,-4.081314,3.914659,-6.619377,0.514392,-0.30841,0.097715,0.332628,0.598413,-0.733273,-0.2075,0.186965,-0.284927,1
1.065246,1.051403,1.401547,0.164737,0.11571,0.124173,0.178023,-1.110902,-1.254719,0.03548,-1.186126,0.592395,-0.058389,-0.673241,0.585749,0.871661,1
0.280723,-0.535231,-1.107328,-0.086984,-0.519341,-0.445812,-0.352992,0.513615,0.178734,-0.191426,0.597027,0.318975,0.315054,-1.308963,-0.274859,-0.406759,1
0.972952,0.533953,1.450143,0.167852,-0.51811,0.762249,0.338717,0.06611,0.060034,-0.065815,0.291148,0.255705,-0.024864,-0.367314,0.081961,0.062103,1
0.642022,-0.356346,0.528991,-0.439204,-0.480547,0.686192,0.342822,1.108167,1.200096,-0.792887,-0.241883,0.267505,-0.44647,0.933331,-0.8185,-1.584399,1
0.892202,0.941335,-0.290312,-0.1678,0.319223,0.014878,0.232085,0.407536,-0.27321,0.664798,0.119547,-0.098734,-0.146476,-0.18198,0.178065,-0.024894,1
0.801806,0.537247,0.601806,-0.79469,-0.362316,1.423259,1.175679,1.080296,1.426011,-0.765603,0.529674,0.584324,0.51763,1.057368,-1.096904,-0.896145,1
0.953103,2.414699,-0.590497,0.388739,-1.275439,-2.483158,-1.010713,-1.523893,0.146586,-0.538783,2.232029,-2.406745,1.077655,-0.878296,-2.060889,1.062889,1
0.943751,0.470486,1.291302,0.569397,0.705907,0.806654,-0.11245,-1.381174,-0.661573,-0.296667,-0.184899,1.823698,0.48651,0.257036,-0.909957,0.608133,1
1.268312,3.244076,1.385726,0.439454,0.677934,3.174466,1.363365,0.960859,0.031332,0.937372,0.548497,-1.323221,-0.075922,-0.782383,0.292958,0.902717,1
1.372217,1.970691,-0.331371,-0.725893,-1.157156,0.051899,-1.683345,-2.850095,-0.990826,-1.300984,0.831732,-2.146879,0.359588,0.310197,-0.456334,0.354057,1
0.702666,-0.588045,0.745571,-0.890246,-0.93146,0.078114,0.624745,-0.528968,0.716651,-1.663801,0.498054,0.741778,0.99685,0.959142,-0.164577,0.945902,1
1.118269,1.368425,0.898145,0.046048,0.048178,-0.391865,-0.603815,-0.098183,0.264225,0.303261,0.911995,-0.651005,0.457659,-0.170807,-0.784239,-0.164953,1
0.640381,0.369335,0.75506,0.09661,-0.486289,0.438594,0.286286,0.406353,0.551209,0.080166,0.485531,-0.701678,-0.107382,-0.078399,0.32101,-0.18993,1
0.993741,0.628338,1.451172,0.446362,0.986862,0.895246,-0.235012,-1.457659,-0.311752,-0.53772,-0.089019,1.760316,0.667362,0.275911,-1.0406,0.464667,1
1.083195,1.400015,0.907563,-0.345619,-0.037172,0.629592,0.051844,0.161597,2.093967,-2.052983,-0.660239,0.075058,0.09122,-0.012384,-0.981365,-1.309957,1
1.08329,1.400575,0.906554,-0.346011,-0.036949,0.629675,0.052316,0.161374,2.093888,-2.053016,-0.660336,0.075104,0.091234,-0.012276,-0.981231,-1.310015,1
1.005657,0.932142,1.190676,0.120202,-0.382828,0.034524,-0.050384,-0.141097,0.222382,-0.127473,0.58705,-0.357683,0.460267,-0.358819,-0.343036,0.087783,1
1.298281,1.724052,1.679319,0.591123,-0.068296,-0.126152,-0.665544,-1.25214,-0.323277,-0.800084,-0.805933,0.861224,-0.333884,-0.132579,-0.339989,0.07707,1
0.738985,0.68365,-0.258732,0.877731,0.045554,2.623549,0.904797,1.581532,1.485504,-1.04397,0.500068,0.929428,-0.019195,2.120832,-1.478384,-1.532108,1
1.069066,1.343647,0.897419,-0.347246,-0.046323,0.606251,0.049106,0.171885,2.054698,-2.005507,-0.642072,0.075044,0.09146,-0.013318,-0.967018,-1.286435,1
0.710205,0.438859,0.702286,-0.341674,-0.210719,0.458393,0.455583,0.198808,0.417314,-0.453028,-0.1685,0.568864,0.220932,0.196626,-0.126612,0.297353,1
0.459164,1.100868,-0.59554,-0.30637,0.065789,-0.160317,0.102506,0.201236,-0.434102,0.576421,-0.179987,-0.001783,-0.41867,-0.445372,0.11474,0.263691,1
0.5856,0.83765,0.054899,-0.259634,0.241703,-0.313072,0.15862,0.236943,-0.081587,0.505019,-0.011899,-0.191616,0.069462,-0.504152,0.386098,0.149416,1
0.998542,1.058033,0.399259,0.10036,0.265021,-0.258525,-0.397012,-0.504221,-0.318293,-0.083871,-0.818343,-0.356915,-0.398917,-0.432278,-0.094381,-0.122437,1
1.005865,0.933102,1.190263,0.120284,-0.383038,0.033763,-0.050687,-0.141522,0.222081,-0.127346,0.587919,-0.357956,0.460938,-0.358045,-0.343759,0.087607,1
1.005865,0.933102,1.190263,0.120284,-0.383038,0.033763,-0.050687,-0.141522,0.222081,-0.127346,0.587919,-0.357956,0.460938,-0.358045,-0.343759,0.087607,1
1.116919,1.414789,0.846754,0.142399,0.0799,-0.432496,-0.698272,-0.097338,0.281102,0.260594,0.968044,-0.612094,0.446419,-0.153806,-0.784716,-0.160242,1
1.125685,2.264028,1.181771,0.48613,-0.498638,-0.737658,-0.949041,-0.55065,0.630269,-1.033555,0.008627,-0.549641,0.463047,-0.041922,-0.6615,0.193132,1
1.10737,1.357572,1.012098,0.477145,-0.435178,-0.838551,-0.159996,-1.825308,-1.406861,-0.486327,-1.105295,1.0138,0.324121,-0.05971,0.134705,0.967633,1
1.200564,2.016138,0.147567,0.730746,-0.596636,-0.917157,-0.708827,-0.239481,-0.96855,0.754608,0.480601,-0.107384,-0.454264,0.885164,-0.640621,-0.953985,1
0.555797,-1.120144,-1.529746,-3.234741,-2.422368,2.233448,-3.007867,0.136668,-0.350456,0.220424,0.315454,0.213631,-0.580406,-0.571613,0.50536,0.31888,1
0.885488,0.351984,1.270557,-0.114159,-0.568315,1.096239,0.450725,0.90199,0.83718,-0.69776,-0.502706,0.700134,-0.977003,0.689332,-0.212758,-2.061015,1
0.903311,0.868964,0.04728,-0.158966,0.05844,0.049338,0.282417,0.163932,-0.47145,0.714158,0.417186,-0.074062,0.192137,-0.200951,0.035728,-0.175016,1
