@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S40

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_font numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_# numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,1.11,0,0,0,0,0,0,0,0,0.37,3.35,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.882,6.266,94,1
0.37,1.11,0,0,0,0.74,0,0,0.37,3.34,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.058,5.985,425,1
0.37,1.11,0,0,0,0.74,0,0,0.37,3.34,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.058,5.985,425,1
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,24,1
0,0.51,0,0.34,0.17,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,1.559,145,1
0,0.17,0.34,0.05,0.05,0.05,0.28,0.05,0,0,0.69,4.2,0.23,0.17,0,0,0,0,0,0,0,0,0,0,0,0.05,0.03,2.093,536,1
0,0,0,0,0.2,1.04,0,0,0,0,0,1.04,0,0,1.46,1.46,0,0,0,0,0,0,0,0,0,0.401,0,3.791,364,1
0.37,0,0.37,0.74,0.37,0.37,0.37,0,0,0.37,1.49,3.73,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.337,267,1
0,0.67,0.67,0.67,0.22,0.22,0,0,0,0.45,1.35,1.57,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,4.947,564,1
0.19,0.57,0.28,0.09,0.38,0.19,0.57,0,0,0.19,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,2.405,368,1
0,0.44,0.22,0,0,0,0,0.22,0,0,0,0.66,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.224,0.149,3.384,264,1
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,15,1
0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
0,0,0,2.2,0,0,0,0,0,2.94,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,48,1
0.92,0.92,0,0.46,0,1.85,0,0.46,0,0.46,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.083,49.866,748,1
0.94,0.94,0,0.47,0,1.88,0,0.47,0,0.47,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.084,57.23,744,1
0,0.9,0,0,0,0,0,0,0,0,0,5.45,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0.153,0.459,10.125,162,1
0.22,0.82,0,0,0.67,0.6,0.07,0,0.15,0,0.07,3.3,0.22,0,0,0,0,0,0,0,0.07,0,0,0,0,0.095,0.167,3.446,972,1
0,1.28,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.181,57,1
0,0.98,0,0,0,0.98,0,0,0,2.94,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.148,571,1
0.95,0.95,0,0.47,0,1.91,0,0.95,0,0.47,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.084,57.23,744,1
0.94,0.94,0,0.47,0,1.88,0,0.47,0,0.47,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.084,57.23,744,1
0,0.89,0.44,0,0,0,0,0,0,1.34,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,2.25,144,1
0,0.89,0.44,0,0,0,0,0,0,1.33,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,2.25,144,1
0,1.7,0,0,0.68,1.02,0,0,0,0,0,0.34,1.02,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,667,1334,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,3.476,73,1
0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,2.9,87,1
0,0,0,0,0,0,0,0,0,1.33,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,44,1
0,0,0,0,0,0,1.1,0,0,0.36,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,2.93,211,1
0,0,0.32,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.27,0,2,178,1
0.41,0.41,0.1,0.06,0.52,0.94,0.45,1.15,0.03,0.24,0.41,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.112,5.761,2224,1
0,0,0,0,0,0,0,0,0,0.31,0,3.76,0.31,0,0,0,0,0,0,0,0.31,0,0,0,0,0.055,0,2.358,125,1
0,1.13,0.56,0,0,0.56,0,0,0,3.97,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,11.685,409,1
0,0.14,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.067,0,2.227,294,1
0,0.55,0.55,0.27,0,0,0.27,0,0,1.1,0.27,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.582,2.309,291,1
0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,54,1
0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,54,1
0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,33,1
0,2.99,0,0,0,0,0,0,0,0.42,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,4.84,363,1
2.08,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,20,1
0.04,0.04,0.04,0.29,0.29,0.94,0.14,0,0.19,0.04,0.39,1.6,0.04,9.53,0,0,0,0,0,0,0,0.04,0,0,0,0.053,0.011,12.332,9163,1
0,0.76,0,0.5,0,1.01,1.52,0,0.76,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,2.441,249,1
0,0,0,2.5,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,3.545,78,1
0,0.63,0,0,0.42,0.1,0,0,0,0.53,0,1.7,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.169,0.075,2.847,447,1
0.75,0.37,0,0,0,0.37,0,0,0,1.87,0.37,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,9.584,508,1
1.96,0.98,0,0,0,0,0,0,0,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,2.888,52,1
0.43,0.29,0.03,0.18,0.54,0.62,0.65,1.2,0.03,0.21,0.43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.136,6.59,2333,1
0.4,0.4,0.4,0.2,1.43,0.61,0,0,0,0,0,2.66,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.029,11.96,909,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0.17,0,3.809,80,1
0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,54,1
0,0,0.54,0,0,0,0,0,0,0.54,2.73,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.592,70,1
0,0,0.65,1.3,0.65,0.65,0,0,0,0.65,2.61,1.3,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,249,1
0,0,0,0,2.35,0,0,0,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576,119,1
0,0.32,0.65,0.32,0,0,0.32,0,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1.494,139,1
0,0,0,0,0,0,0,0,0,0.25,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0.087,0.437,9.186,937,1
0,0.24,0,0.24,0,0.24,0,0,0,0.99,0.24,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.868,175,1
0,0.32,0.64,0.64,0,0,0.32,0,0,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1.494,139,1
0,0.32,0.64,0.64,0,0,0.32,0,0,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1.494,139,1
0,0.78,0,0,0,0,0,0,0,0.78,0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.627,113,1
0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0.133,1.068,10.578,603,1
0,0.78,0,0,0,0,0,0,0,1.57,0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555,115,1
0.75,0.37,0,0.37,0,0.37,0,0,0,0.75,0.37,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.937,93,1
0,0,0,0,0,0.48,0,0,0,1.44,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,2.586,150,1
0,0,0.43,0.43,0,0,0,0,0,0,0,0.87,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,1.121,7.983,495,1
0,0.78,0,0,0,0,0,0,0,1.57,0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.555,115,1
0.81,1.62,0,0,0,0.81,0,0,0,0.81,0,2.43,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,4.035,113,1
0.46,0.31,0.03,0.19,0.58,0.66,0.58,1.24,0.03,0.23,0.38,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.137,6.186,2227,1
0,0.87,0,0,0,0,0,0,0,0,0.43,4.38,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.145,0,3.35,134,1
0,0,0,0,0,0,0,0,0,1.23,1.23,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.176,71,1
0,1.58,0,0,0,0,0,0,0,1.58,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538,46,1
0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,2.9,87,1
0,0,0,0,0,0.32,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,10.585,434,1
0.47,0,0,0,0,0,0.47,0,0.47,0,0,1.89,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0.074,0,2.125,102,1
0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,2.9,87,1
0.05,0.4,0,0,0.57,0.05,0.11,0,0,0.17,0,1.15,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0.099,0.009,4.913,1312,1
0.05,0.4,0,0,0.57,0.05,0.11,0,0,0.17,0,1.04,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0.099,0.009,4.924,1310,1
0,0,0,0,0,0,0,0,0,0.86,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,2.75,55,1
0,0,0,0,0,0,0,0,0,0.86,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,2.75,55,1
0,1.9,0,0,0.38,0.38,0,0,0,0,0,0.38,0.76,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,295,1180,1
0,1.9,0,0,0.38,0.38,0,0,0,0,0,0.38,0.76,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,295,1180,1
0,1.9,0,0,0.38,0.38,0,0,0,0,0,0.38,0.76,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,589,1178,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.205,0,3.168,339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.204,0,2.588,277,1
0.65,0,0,0,0,0,0,0,0.65,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,71,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.205,0,3.168,339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.204,0,2.588,277,1
0,0.3,0.3,0.3,0,0,0,0,0,0.9,0.6,2.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.096,5.403,281,1
0,0.32,0.64,0.32,0,0,0.32,0,0,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1.494,139,1
0.08,0.76,1.02,0.17,0.59,0.08,0.17,0,2.22,0.25,0.08,1.62,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.013,7.497,1402,1
0,1.83,0,0,0,0.91,0,0,0,2.75,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,12.176,621,1
0,0,0,1.03,0,1.03,0,0,0,2.06,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,139,1
0,0,0,1.04,0,1.04,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,139,1
0,0,0,1.03,0,1.03,0,0,0,2.06,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,139,1
0.46,0.46,0,0,0,0,0,0,0,1.4,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,2.673,139,1
0,0,0,0,0,1.21,1.21,0,0,1.21,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.676,57,1
0,1.31,0,0.65,0,0,0,0,0,1.97,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,2.195,101,1
0,0,0,0,0,0,0,0,0,0,0,1.05,1.32,10.58,0,0,0,0,0,0,0,0,0,0,0,0.043,0.35,8.271,885,1
0,0,0,0,0,1.49,0,0,0,0.74,3.73,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,2.095,44,1
0,1.29,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,53,1
0.02,0.05,0,0.05,0,0.35,0,0,0,0.05,0.1,0.07,0.2,0,0.02,0,0,0,0,0,0,0,0,0,0,0.004,0.018,3.922,3271,1
0,1.33,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315,132,1
0,1.35,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315,132,1
0,0,0,0,0,0.53,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,2.333,119,1
0,0,0,0,0,0.27,0,0,0,0.27,0,1.09,1.36,10.38,0,0,0,0,0,0,0,0,0,0,0,0.047,0.381,2.353,273,1
0,0,0,0,0,0.53,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,2.333,119,1
0,0,0.46,0.15,0,0.61,1.07,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.144,4.33,446,1
0,0.71,0,0,0.23,0.23,0,0,0,0.23,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,4.022,543,1
0,0.23,0.23,0,0,0.23,0,0,0,0,0.71,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184,242,1
0,0.71,0,0,0.23,0.23,0,0,0,0.23,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,4.022,543,1
0,0.57,0,0.57,0,0,0,0,0,0.57,1.15,0.86,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.191,11.735,622,1
0,0,0,0,0,1.8,0,0,0,0.9,4.5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,2.15,43,1
0,0,0,0,0,1.49,0,0,0,0.74,3.73,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,2.15,43,1
0.16,0,0.16,1.14,1.3,0.32,0,0,0,1.95,0,0.81,0.48,2.93,0,0,0,0,0,0,0,0,0,0,0,0.35,0.026,5.216,1038,1
0.27,0.27,0,0.54,0,0.27,0,0,0,1.08,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,2.934,578,1
0,0.85,0.21,0,0,1.5,0,0,1.07,0,0.21,0.64,0.21,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0.969,9.052,869,1
0,0.64,0,0,0,0,0,0,0,0.64,0.64,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,2.511,113,1
0,0,0.54,0,0,0,0,0,0,0.54,2.73,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.592,70,1
0,0,0,0,0.52,0.52,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.073,2.34,103,1
1.32,0.56,0.94,0.18,0.37,0.75,0,0,0,0,0.37,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,2.548,237,1
0,1.07,0,0,0,0,0,0,0,0,0,3.22,0.53,8.06,0,0,0,0,0,0,0,0,0,0,0,0,1.151,11.066,332,1
0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,53,1
0,0,0.84,0,0,0,0,0,0,0,0,3.36,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,1.468,7,273,1
0,0.68,0,0,0,0,0.68,0,0,1.36,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.281,137,1
1.16,0.38,0,0,0,0.77,0,0,0,1.93,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,9.266,556,1
0,0.27,0.27,0.27,0,0,0,0,0,0.82,0.54,2.46,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.086,4.6,276,1
0,0.94,0,0,0.31,0,0,0,0,1.25,0.62,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.097,3.322,319,1
0,0,0,0,0,0,0,0,0,1.09,1.09,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,3.096,96,1
0.2,1.01,0.8,0,0.8,0.1,0.3,0,1.61,0.1,0,1.31,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.015,8.55,1351,1
0,0.81,0,0,0,0,0,0,0,0,0.81,3.27,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.651,13.5,189,1
0,0,0,0,0,0.62,0,0,0,0.62,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,12.904,271,1
0,0,0,1.25,0,0.41,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.125,0,1.477,65,1
0.41,0.41,0,0.82,0,0,0,0,0,2.47,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,15.892,445,1
0.41,0.41,0,0.82,0,0,0,0,0,2.47,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,15.892,445,1
0.41,0.41,0,0.82,0,0,0,0,0,2.47,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,15.892,445,1
0,0,0,0,0,0,0,0,0,1.29,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181,79,1
0.9,0.9,0,0.45,0,1.8,0,0.45,0,0.45,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.081,69.727,767,1
0.9,0.9,0,0.45,0,1.8,0,0.45,0,0.45,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.081,64.416,773,1
0.91,0.91,0,0.45,0,1.83,0,0.91,0,0.45,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.081,64.416,773,1
0,0.82,0,0.82,0.41,1.23,0,0,0,2.47,1.65,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,6.404,301,1
0.49,0.59,0.19,0,0.09,0.39,0.19,0,0,0,0.09,3.75,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,5.96,757,1
0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,53,1
0,1.31,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,53,1
0,0.6,0.6,0,0.6,0,0,0,0,0.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,1.932,201,1
0,0.94,0,0,0,0,0,0,0,0,0.47,4.24,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.073,0,5.918,219,1
0.72,1.81,0.36,0.36,0.72,1.08,0,0.36,0,0.36,0.36,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.066,18.4,736,1
0,0,0,0,0,1.47,1.47,0,0,7.35,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.294,107,1
0,0,0,0,0,1.47,1.47,0,0,7.35,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055,109,1
0,0.51,0.51,0,0,0,0,0,0,0,1.03,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.773,94,1
0,0.5,0.5,0,0,0,0,0,0,0,1.01,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,1.792,95,1
0.74,1.85,0.37,0.37,0.74,1.11,0,0.37,0,0.37,0.37,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0.067,18.4,736,1
0.49,0.59,0.19,0,0.09,0.39,0.19,0,0,0,0.09,3.75,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,5.96,757,1
0.72,1.81,0.36,0.36,0.72,1.08,0,0.36,0,0.36,0.36,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.066,18.4,736,1
0,0.15,0.15,0,0.9,0,0.15,0,0,0,0.3,2.26,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.1,0.025,2.271,427,1
0.15,0.3,0,0,0,0,0.15,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,1.54,208,1
0.19,0.7,0,0,0.57,0.5,0.06,0,0.19,0,0.06,3.82,0.19,0,0,0,0,0,0,0,0.06,0,0,0,0,0.102,0.143,3.29,1030,1
0,0,0,0,0,0,0.91,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,2.884,75,1
0.05,0.4,0,0,0.57,0.05,0.11,0,0,0.17,0,1.09,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0.099,0.009,4.906,1310,1
0,0,0,0,0,1.19,0,0,0,1.19,0,3.57,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,8.636,95,1
0,0.44,0,0,0,0,0,0,0,0.44,0.89,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,6.77,325,1
0,0,0,0,0,0,0,0,0,0.77,0.77,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,2.794,109,1
0.14,0.14,0,0,0.42,0,0,0,0,0,0.28,1.82,2.53,10.82,0,0,0,0,0,0,0,0,0,0,0,0,1.233,14.88,1622,1
0.2,1.01,0.8,0,0.8,0.1,0.3,0,1.61,0.1,0,1.31,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.015,8.55,1351,1
0,0,0,0,0,0,0,0,0,0.8,0.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,2.815,107,1
0,1.63,0,0,1.63,0,0,0,0,1.63,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,1
0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,183,1
0,0,0,1.04,0,0,0.52,0,0,1.04,0,3.66,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.787,272,1
0,0.32,0.65,0.32,0,0,0.32,0,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1.494,139,1
0,0.32,0.65,0.32,0,0,0.32,0,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1.494,139,1
0.08,0.76,1.02,0.17,0.59,0.08,0.17,0,2.21,0.25,0.08,1.62,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.013,7.561,1414,1
0,0.17,0.35,0.05,0.05,0.05,0.29,0.05,0,0,0.64,4.21,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,1.818,462,1
0,0.27,0,0,0,0,0.27,0,0,0,0.27,4.87,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.051,5.582,374,1
1.32,0,0.44,0,1.32,0,0,0.44,0,0.44,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.066,8.666,442,1
0,0,0,0,0,0,0,0,0,4.59,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0,8.461,110,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111,28,1
0,0,0,0.54,0,1.08,0,0,0,0,1.08,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,1.49,82,1
0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,2.9,87,1
0,0.7,0,0,0,0.7,0,0,0.35,0.7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021,95,1
0.68,0.68,0,0,0,0.68,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.472,89,1
0,0,0,0.27,0.27,0.27,0,0,0,0,1.11,0.55,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,19.482,1130,1
0,0.09,0.29,0,0.38,0,0.38,0,0,0,0.19,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.031,1.694,432,1
0,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,2.466,37,1
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0.97,0.97,0,0,0,0,0,0,0,0,0,0.167,1.342,3.5,77,1
