@relation 'spambase-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.2 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.348word_freq_857-0.348word_freq_415-0.32word_freq_direct-0.317word_freq_technology-0.312word_freq_telnet... numeric
@attribute 0.272word_freq_your+0.252capital_run_length_longest+0.248word_freq_000+0.236char_freq_$+0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute class {0,1}

@data
0.760213,-0.021604,0.714305,1
1.346414,2.872369,1.005211,1
0.762311,-0.02314,0.752617,1
1.355004,2.677078,0.272779,1
0.894302,0.332197,1.400942,1
0.470116,1.777764,1.653269,1
-0.014172,-0.316212,-0.257236,1
1.118468,1.372313,0.892116,1
0.628174,-1.045943,-1.671808,1
0.910561,1.020997,1.297576,1
1.267659,1.859227,1.811028,1
0.24747,-1.624917,-0.535059,1
0.931966,0.340202,0.742246,1
1.769769,4.78468,0.584268,1
0.800982,0.626117,0.832753,1
0.496927,0.432783,-0.1608,1
1.502185,4.848586,-3.020746,1
0.668834,-0.323315,-0.137199,1
1.116518,1.365831,0.880539,1
0.932003,-0.027895,1.966586,1
0.892753,0.591957,0.406074,1
0.607063,-0.041493,-0.312733,1
0.370381,0.900254,1.159685,1
0.108067,0.005139,0.04041,1
0.596779,-0.101103,-0.316194,1
0.886843,0.572076,0.375262,1
0.886843,0.572076,0.375262,1
1.01441,0.668515,1.760476,1
1.177512,1.502287,1.252799,1
1.497226,3.520333,-0.139655,1
0.03465,0.286013,-0.202759,1
1.351177,2.972522,-0.925207,1
0.915412,1.518673,0.117245,1
0.085869,0.637067,0.362903,1
0.890798,0.585557,0.397524,1
1.02907,1.494733,0.502901,1
0.885062,0.847003,1.158473,1
1.193599,1.632596,1.229203,1
1.105747,1.867895,0.057318,1
1.030364,1.574563,-0.067442,1
1.528856,5.225095,-3.343567,1
0.80482,0.382758,0.016135,1
0.890939,0.904121,-0.234409,1
0.758187,-0.00258,0.387809,1
1.423997,4.995629,-7.608144,1
0.262278,-0.813687,-0.702183,1
0.96062,1.436602,-0.520518,1
1.355809,3.361772,-1.022399,1
1.423753,4.993835,-7.604539,1
0.890798,0.585557,0.397524,1
1.528856,5.225095,-3.343567,1
0.888002,0.273434,1.154327,1
0.908004,0.667492,0.200162,1
0.585352,-0.141889,-0.252376,1
1.890342,5.340335,-2.42507,1
1.180863,2.050153,-0.08877,1
1.374162,2.487603,1.499274,1
1.362477,3.376922,-1.143509,1
1.321023,3.219048,-1.08301,1
0.893731,0.59717,0.398545,1
0.731499,-0.305037,0.805974,1
0.620012,-0.464085,-0.234475,1
0.734903,-0.294249,0.813016,1
1.66022,5.239793,-1.152157,1
0.884322,1.319932,-2.004879,1
0.493508,-0.446591,-0.046012,1
1.51099,3.446125,-1.11421,1
1.289341,1.775442,1.556062,1
2.225341,7.033039,1.135836,1
0.867728,0.605919,0.363032,1
0.85089,3.958595,-0.803798,1
0.852997,3.917749,-0.803952,1
0.77868,3.506788,-0.90726,1
0.854573,2.179266,-0.690255,1
1.337108,2.140127,2.307676,1
1.44406,3.53272,1.345969,1
0.872379,0.604132,1.553087,1
1.44406,3.53272,1.345969,1
1.024558,1.167176,1.233384,1
0.728158,0.027527,0.275959,1
1.377011,3.203049,-1.172541,1
0.607199,0.022065,-2.469395,1
0.612152,0.120763,-0.447348,1
1.612943,3.426405,1.93588,1
0.883133,0.162823,1.565973,1
1.354329,3.704176,-1.519828,1
1.085494,0.753744,1.834401,1
1.925126,6.183163,-2.613697,1
1.856112,5.870532,-2.768868,1
1.719677,5.935664,-3.323329,1
0.693171,-0.864265,0.963507,1
0.275164,-0.780695,-0.693296,1
1.382976,2.565841,1.578938,1
0.483809,-0.808998,0.340283,1
0.475837,-0.833855,0.322806,1
1.146848,1.614531,0.878279,1
0.45789,-1.208092,0.433753,1
1.324413,3.113118,-1.283295,1
0.657515,-0.07126,-0.225497,1
0.463714,-0.046447,-0.261489,1
1.452263,4.716271,-0.20555,1
1.505544,2.775536,1.881771,1
0.670941,-0.294582,-0.235578,1
0.95885,1.417661,0.365432,1
0.95885,1.417661,0.365432,1
0.781206,-0.42071,0.833919,1
0.570636,-0.537324,-0.054549,1
1.126582,1.430458,0.712056,1
0.045545,0.437562,-0.477982,1
0.791171,2.992361,1.16647,1
1.546546,3.418524,1.086072,1
0.780515,0.559504,-0.021906,1
0.050884,-0.423151,-0.098961,1
0.979401,0.091227,1.125967,1
0.568333,-1.041568,0.766276,1
1.360989,1.938479,2.441754,1
1.35893,3.351777,-0.991362,1
1.330748,3.258622,-1.07573,1
1.19638,1.440221,0.476664,1
1.032863,1.587481,-0.070981,1
1.128803,1.282036,1.579475,1
0.905247,0.475339,-0.166318,1
1.366236,3.391196,-1.143221,1
1.330885,3.257354,-1.075043,1
1.041275,0.893626,1.612553,1
1.038481,0.885021,1.604201,1
1.540848,5.960986,-9.634222,1
0.579554,-0.0354,-0.404225,1
0.677144,0.145999,0.011875,1
0.902177,0.161934,1.512631,1
0.785046,0.040757,0.742695,1
-1.151846,-0.56101,-0.258272,1
1.464222,3.306394,-1.280711,1
0.679851,0.235488,1.13016,1
1.149478,1.890022,0.334634,1
0.185437,-1.091075,-0.098533,1
1.150996,1.944848,1.02362,1
1.064736,1.048497,1.404615,1
1.064736,1.048497,1.404615,1
1.244501,1.316452,2.165577,1
1.173887,1.89997,1.272583,1
1.041196,1.39489,2.163683,1
1.867507,5.735906,-10.409502,1
0.876661,3.127709,0.248445,1
0.624936,0.021465,0.352821,1
0.727169,0.363409,-0.187917,1
0.958072,0.683615,0.270516,1
0.808392,0.070555,1.084667,1
1.604507,4.284805,-2.710124,1
1.144322,2.221298,-1.787737,1
-0.361755,-0.550481,-0.602168,1
1.064736,1.048497,1.404615,1
1.515588,2.733832,2.636572,1
0.960985,3.878939,0.734461,1
1.993178,5.202661,0.208291,1
1.007133,0.959501,1.18535,1
0.645083,-0.43657,-2.54244,1
0.77842,-0.073508,0.882418,1
1.027868,1.023521,1.22647,1
1.027868,1.023521,1.22647,1
1.199443,1.647613,1.17953,1
0.72086,0.103157,-2.038905,1
1.237133,1.738302,1.30021,1
1.133225,2.619999,2.830668,1
0.926857,0.702036,1.387432,1
0.778576,-0.376322,-1.550673,1
1.237133,1.738302,1.30021,1
0.906352,0.77875,0.967032,1
1.460046,3.305146,-1.313202,1
1.020692,2.044619,1.097256,1
1.012674,0.531352,1.795934,1
1.163896,0.982163,2.05824,1
0.729958,0.326537,0.162536,1
0.592513,-0.374093,-0.917759,1
-0.402465,0.212616,0.622753,1
0.677802,0.144501,0.013642,1
0.710098,0.351877,-0.878553,1
0.704787,0.339888,-0.89281,1
0.777911,0.330708,1.249322,1
0.794956,0.375305,1.267332,1
1.210509,3.569198,-5.689965,1
1.210345,3.568753,-5.690133,1
1.362239,4.82396,-8.329524,1
0.281416,-1.289656,-0.363943,1
0.276482,-1.317181,-0.320158,1
0.906156,0.437701,0.910897,1
0.281416,-1.289656,-0.363943,1
0.276482,-1.317181,-0.320158,1
1.336246,2.399791,1.431028,1
1.000912,0.915867,1.190809,1
1.531616,5.237753,-3.338865,1
1.102784,1.200449,-0.204454,1
1.064624,0.863939,1.693434,1
1.071379,0.885492,1.71196,1
1.064624,0.863939,1.693434,1
0.696289,0.101371,0.778445,1
1.005345,0.503998,1.358714,1
1.002351,1.004045,1.563314,1
0.773358,-0.315496,-2.331889,1
1.623174,3.503349,2.365148,1
1.05487,1.01459,1.381932,1
0.734726,0.75606,-2.961299,1
0.651593,-0.375588,0.427351,1
0.655445,-0.361527,0.434528,1
0.462238,-0.151175,0.337391,1
0.670957,-0.837701,-1.891922,1
0.461718,-0.150946,0.336312,1
1.246454,2.111762,0.213706,1
0.916096,0.715321,0.487528,1
1.064656,0.974354,1.352321,1
0.916096,0.715321,0.487528,1
1.123648,1.945318,-0.539693,1
1.887884,4.541805,2.860735,1
1.623133,3.503146,2.365457,1
1.132846,2.326469,-1.616522,1
0.758138,0.64128,-0.266163,1
1.327674,2.655989,-2.235785,1
1.169157,1.719186,1.333007,1
1.515588,2.733832,2.636572,1
0.99925,0.915993,1.107665,1
0.973039,0.961282,0.413054,1
0.90834,0.033136,-0.995693,1
1.065455,1.052362,1.401134,1
0.87913,-0.388678,-1.877707,1
1.554352,2.715664,1.63382,1
1.021683,1.088745,0.193299,1
1.289369,2.339187,1.382249,1
1.072065,1.526197,0.229151,1
0.633827,0.046429,0.882238,1
1.557358,4.969673,-2.983622,1
0.820214,0.069231,0.323611,1
0.976231,1.002837,0.593911,1
0.238712,-0.061249,0.388013,1
1.03169,1.425673,0.938612,1
1.03169,1.425673,0.938612,1
1.03169,1.425673,0.938612,1
0.855506,-0.06679,1.354108,1
1.343253,3.367176,-1.340469,1
1.331292,3.332315,-1.407297,1
1.364316,3.459942,-1.476118,1
1.9302,4.837611,2.236941,1
1.474111,2.383486,-0.455365,1
1.065246,1.051403,1.401547,1
1.065246,1.051403,1.401547,1
0.919793,0.766748,0.363322,1
1.062335,2.091182,0.964882,1
1.157972,2.991371,-1.825955,1
1.935626,3.839784,2.637729,1
1.935647,3.839507,2.638649,1
0.891005,0.675472,1.156073,1
0.880314,0.634474,1.13214,1
1.194155,3.113692,-1.776255,1
1.473247,2.380546,-0.454155,1
1.157972,2.991371,-1.825955,1
0.575862,0.852495,0.057021,1
0.560018,-0.407282,0.363096,1
1.072712,1.678564,0.123474,1
0.466376,-0.884735,0.040998,1
0.707676,0.346428,-0.885095,1
0.423774,0.009896,0.954996,1
1.12464,1.533294,0.563223,1
0.787252,0.51236,0.908181,1
1.547533,3.048098,-2.413978,1
1.557824,4.969295,-2.982598,1
0.724156,0.199411,1.126562,1
1.545129,2.971716,0.871247,1
0.904705,0.283652,1.280249,1
1.408592,2.502096,0.911297,1
1.004144,0.926183,1.19593,1
1.004144,0.926183,1.19593,1
1.533744,5.23849,-3.339121,1
1.117635,1.415344,0.84949,1
0.909715,0.323475,0.686357,1
1.255179,2.157417,0.104307,1
0.745928,0.602703,1.310034,1
1.276854,2.507444,-0.194708,1
0.813092,0.382223,0.923943,1
0.677911,0.144798,0.013754,1
1.315589,1.78507,1.707487,1
1.397739,2.04554,2.325054,1
0.969763,1.391231,-2.090246,1
0.763606,0.287748,0.012103,1
0.664513,-0.138273,0.672263,1
0.124517,-0.782141,-0.710852,1
1.140312,1.424752,1.042647,1
1.313767,2.923717,-0.574742,1
1.267098,1.859524,1.245725,1
1.065246,1.051403,1.401547,1
0.613132,0.329634,-0.271828,1
0.705528,0.342305,-0.893704,1
0.535025,-0.397339,-0.096085,1
0.983386,0.943494,1.117968,1
1.150432,1.545196,0.91198,1
-0.103712,-0.587655,-2.836768,1
1.107425,1.35772,1.012154,1
0.977311,1.364022,-2.487325,1
1.309815,2.891372,-0.587643,1
1.115433,1.142346,-3.129201,1
1.065246,1.051403,1.401547,1
0.280723,-0.535231,-1.107328,1
0.972952,0.533953,1.450143,1
0.642022,-0.356346,0.528991,1
0.892202,0.941335,-0.290312,1
0.801806,0.537247,0.601806,1
0.953103,2.414699,-0.590497,1
0.943751,0.470486,1.291302,1
1.268312,3.244076,1.385726,1
1.372217,1.970691,-0.331371,1
0.702666,-0.588045,0.745571,1
1.118269,1.368425,0.898145,1
0.640381,0.369335,0.75506,1
0.993741,0.628338,1.451172,1
1.083195,1.400015,0.907563,1
1.08329,1.400575,0.906554,1
1.005657,0.932142,1.190676,1
1.298281,1.724052,1.679319,1
0.738985,0.68365,-0.258732,1
1.069066,1.343647,0.897419,1
0.710205,0.438859,0.702286,1
0.459164,1.100868,-0.59554,1
0.5856,0.83765,0.054899,1
0.998542,1.058033,0.399259,1
1.005865,0.933102,1.190263,1
1.005865,0.933102,1.190263,1
1.116919,1.414789,0.846754,1
1.125685,2.264028,1.181771,1
1.10737,1.357572,1.012098,1
1.200564,2.016138,0.147567,1
0.555797,-1.120144,-1.529746,1
0.885488,0.351984,1.270557,1
0.903311,0.868964,0.04728,1
0.903311,0.868964,0.04728,1
1.280347,1.904897,1.677165,1
1.317631,2.306922,1.410201,1
0.72339,-0.59567,-1.479641,1
1.199374,1.933696,0.178642,1
1.287688,2.261998,0.124279,1
1.427473,5.899221,-3.214305,1
0.749193,0.128616,1.126279,1
0.197027,0.878998,0.527685,1
0.801444,0.220941,-0.395069,1
0.941309,0.744694,0.754201,1
1.480821,3.582118,1.954371,1
0.870352,0.979702,0.680712,1
1.435923,2.364456,1.175348,1
1.536022,5.866365,-2.635969,1
1.1338,1.617161,0.468208,1
0.719297,1.097431,1.517136,1
0.599793,-0.944348,0.756606,1
0.866194,-0.16115,-2.446509,1
0.897537,0.786969,0.321208,1
0.902177,0.161934,1.512631,1
1.342491,2.815469,-0.775846,1
0.896806,0.783757,0.317035,1
1.21493,1.567974,0.537935,1
0.074687,1.119066,0.912623,1
0.932781,1.012657,0.784913,1
0.930387,1.002388,0.78302,1
1.348878,1.992852,2.215886,1
1.718199,4.744909,-3.045663,1
1.21493,1.567974,0.537935,1
0.932712,1.012315,0.785464,1
0.932712,1.012315,0.785464,1
1.380835,2.66241,1.154703,1
-0.322189,0.592229,0.163444,1
0.920338,-0.134215,1.308735,1
0.540098,1.109342,0.300663,1
0.540098,1.109342,0.300663,1
1.18923,1.920061,0.173491,1
0.716484,1.326296,1.01673,1
0.720423,1.336983,1.020766,1
1.317631,2.306922,1.410201,1
0.764008,-0.230959,1.149798,1
1.094467,1.183593,1.298254,1
0.518752,0.696022,-0.896973,1
0.863381,0.660743,0.397555,1
0.485054,1.402112,-0.660799,1
1.719947,4.477912,-2.140864,1
1.017424,1.604479,0.232931,1
0.863381,0.660743,0.397555,1
1.629635,4.044056,2.138081,1
0.632885,-0.593339,-0.024983,1
1.562617,4.390719,-1.807284,1
0.959104,0.817952,1.300037,1
0.613233,-0.702878,0.701122,1
1.47711,2.381307,-0.437329,1
0.974023,0.530591,1.444629,1
1.321643,2.408899,0.23018,1
1.236074,1.628776,1.269422,1
0.974023,0.530591,1.444629,1
0.838988,0.390178,-0.026886,1
1.359706,2.579979,1.371092,1
0.790455,1.591648,1.945731,1
2.193599,6.592228,-1.376214,1
0.942746,1.306384,-0.966692,1
2.193599,6.592228,-1.376214,1
0.488733,-0.935897,0.150742,1
2.367318,7.165277,1.559575,1
1.216224,1.28104,1.869137,1
1.731863,4.521294,-2.106048,1
0.958002,0.61061,0.583489,1
1.447277,2.380713,1.20703,1
1.10737,1.357572,1.012098,1
1.311864,2.466197,1.628342,1
1.31233,2.465819,1.629366,1
1.5273,4.306444,-2.036324,1
1.404018,2.93428,0.926994,1
0.931057,2.129445,-0.306939,1
1.234102,1.771349,1.796754,1
1.724598,4.458497,-2.007324,1
0.758405,0.242511,0.725117,1
0.663296,-0.613565,0.763533,1
0.663734,-0.612378,0.763981,1
0.663844,-0.612081,0.764093,1
0.634074,0.026254,0.053879,1
1.29669,1.713483,1.674958,1
0.583402,-0.509538,-0.342396,1
0.273417,-0.537179,-1.249711,1
0.927787,2.116178,-0.302745,1
2.228781,6.52385,1.841516,1
1.500704,3.224258,1.041961,1
0.683342,0.540564,0.363297,1
0.521627,1.276495,0.280208,1
-0.606578,0.583066,0.792398,1
1.778162,5.599132,-0.48122,1
0.370506,0.863698,0.10605,1
0.660317,0.233494,0.700883,1
0.769684,-0.400065,0.988737,1
1.38003,2.766436,1.800792,1
1.414125,3.223372,-0.078421,1
0.786029,0.352919,0.782188,1
0.984363,1.007283,0.881568,1
0.786029,0.352919,0.782188,1
0.549317,1.185149,0.332041,1
1.110358,1.541268,0.801259,1
0.820388,0.1282,0.5758,1
0.756549,0.34053,0.362163,1
0.756549,0.34053,0.362163,1
1.613819,3.988496,-1.909927,1
0.734312,0.143052,0.634459,1
1.557824,4.969295,-2.982598,1
1.777759,5.596252,-0.475502,1
1.380443,2.759306,1.794817,1
0.70149,-0.588239,1.209561,1
0.782185,0.336714,0.773044,1
0.294152,-0.948384,0.064351,1
1.739064,4.523955,-2.002566,1
0.54773,-0.712488,0.372187,1
0.969787,1.517515,-0.461416,1
1.252675,2.08426,-0.635503,1
0.780431,0.315604,0.734335,1
0.728816,0.752698,0.282431,1
1.073163,1.334248,0.881688,1
0.990214,1.035107,0.904928,1
1.012404,1.101977,0.936472,1
1.31146,1.963206,2.249448,1
1.62557,4.044902,-1.932341,1
0.872516,0.176629,1.273113,1
0.98147,2.182615,0.802922,1
0.98147,2.182615,0.802922,1
0.98147,2.182615,0.802922,1
0.386767,-1.075842,-1.157341,1
1.297707,2.222824,0.705333,1
0.736361,-0.36662,1.154629,1
1.734266,4.51132,-2.013066,1
0.785185,0.343888,0.774003,1
-0.407758,4.042542,0.188857,1
1.477039,3.079369,2.070977,1
0.785185,0.343888,0.774003,1
0.700562,-0.366949,0.894358,1
0.875107,0.219085,0.077171,1
0.235053,-0.786972,-0.489351,1
0.537237,-0.345346,0.357358,1
0.622707,-0.507882,0.455469,1
1.318615,2.875574,0.055122,1
1.103155,1.340298,0.127484,1
1.267232,2.478719,1.139814,1
0.309957,-0.859405,-0.264232,1
1.128223,1.461548,0.907315,1
0.949935,0.997911,0.480113,1
0.949935,0.997911,0.480113,1
0.117797,1.112304,0.112819,1
0.786622,0.187971,0.231466,1
1.05957,0.940712,1.405309,1
-0.041519,-0.376313,0.46569,1
1.463033,2.044747,2.865048,1
1.420259,2.94042,1.898604,1
0.752019,0.587614,0.437916,1
0.889823,1.1567,0.366299,1
0.752019,0.587614,0.437916,1
1.3524,4.041427,-0.952342,1
1.332467,2.933308,-0.164397,1
1.118805,0.847075,2.109535,1
1.362611,2.060389,2.380447,1
0.80716,0.077713,0.898272,1
0.949119,0.696797,1.171163,1
1.808428,4.623531,1.203801,1
0.779596,0.443726,1.056008,1
1.423291,2.727125,0.112935,1
0.781812,0.681117,0.493237,1
1.423291,2.727125,0.112935,1
1.423291,2.727125,0.112935,1
1.423454,2.728018,0.111394,1
0.404457,-1.041671,0.128489,1
1.557824,4.969295,-2.982598,1
1.040819,1.158201,1.32091,1
1.557824,4.969295,-2.982598,1
0.701821,0.698435,-0.245054,1
1.210651,1.27847,0.780125,1
1.746607,3.57722,2.144784,1
1.118324,1.371568,0.893343,1
0.694136,0.630804,-0.056194,1
0.642204,-0.62994,0.834764,1
1.417678,4.664319,-2.846646,1
1.099394,1.474906,0.698489,1
0.917377,2.120767,-0.324343,1
0.919921,2.133321,-0.328338,1
1.513203,4.60538,-2.796239,1
1.577884,4.84534,-2.676699,1
-1.652735,0.045537,0.492087,1
0.599308,-0.142852,0.578623,1
1.118324,1.371568,0.893343,1
-0.015897,-0.195714,-0.015756,1
1.577181,4.886962,-2.736538,1
0.428164,1.043629,-0.659511,1
0.023994,-0.450443,0.23912,1
1.485045,2.41385,-0.450756,1
1.161788,1.532365,0.898843,1
0.190256,-0.331204,-0.048781,1
-1.549919,2.240202,0.584943,1
0.519738,-0.202937,0.097169,1
-0.038898,2.059604,-2.987579,1
0.666847,0.48567,-0.084355,1
0.948655,0.708277,0.771954,1
0.943637,0.659228,1.102093,1
0.713064,0.44029,0.39829,1
0.932999,0.555203,1.260545,1
1.272065,1.646409,1.445067,1
0.796546,0.460222,1.112425,1
0.797012,0.459844,1.113448,1
1.315612,3.10471,1.548562,1
1.590547,4.828497,-1.724944,1
1.280881,2.795298,-0.583723,1
-1.597091,0.349199,-4.186924,1
1.434035,4.777458,-2.882898,1
0.471988,0.685494,0.840213,1
0.215738,0.025781,1.2613,1
1.006724,1.07837,0.606756,1
1.080254,1.232034,1.711031,1
1.245046,2.38607,1.655189,1
0.107773,0.007997,0.039221,1
1.554481,3.849378,-1.947422,1
1.560797,3.87383,-1.956746,1
1.088846,3.19033,1.01045,1
-0.384505,-0.542212,-0.646364,1
0.772133,0.538982,-1.608925,1
1.197341,2.125215,-0.325168,1
1.040986,1.140221,0.724311,1
1.497483,3.518996,-0.138219,1
0.912367,0.314321,1.701387,1
1.395298,3.012887,-0.493766,1
0.55894,-0.260323,0.08136,1
0.838761,0.14297,0.981763,1
1.058721,1.340818,0.594376,1
0.665882,-0.873694,0.604409,1
0.552817,0.279043,-0.302565,1
1.052838,3.151025,0.983001,1
0.899712,0.881547,0.261019,1
0.731604,0.204117,0.032917,1
1.291799,1.495509,2.230435,1
0.731604,0.204117,0.032917,1
1.291799,1.495509,2.230435,1
0.731604,0.204117,0.032917,1
1.291799,1.495509,2.230435,1
0.636181,-0.016319,-0.283849,1
1.600709,3.237277,1.542388,1
0.044285,3.203774,1.258933,1
1.275878,2.128758,1.544584,1
0.831578,0.393111,-1.812333,1
0.659739,-0.45248,0.586769,1
0.59066,-0.730829,-0.096028,1
0.615183,0.011081,0.052871,1
0.893731,0.59717,0.398545,1
1.579625,3.233082,1.602012,1
1.579625,3.233082,1.602012,1
-0.346216,-0.447442,-0.639148,1
1.095724,1.453444,0.231949,1
0.868152,0.605045,0.365458,1
1.001917,0.851681,1.180165,1
-0.15594,-2.633794,-2.71509,1
0.85089,3.958595,-0.803798,1
0.899823,2.466161,-0.320326,1
0.755707,2.1353,0.727463,1
0.833237,0.415917,-3.444721,1
1.377011,3.203049,-1.172541,1
1.573943,4.028738,-2.343366,1
1.173167,3.455076,1.226495,1
1.377011,3.203049,-1.172541,1
1.527979,5.221251,-3.339774,1
1.463569,2.346462,-0.474622,1
0.807585,0.353246,0.927851,1
1.378905,3.210944,-1.181056,1
0.435177,-0.414744,0.157699,1
0.480164,-1.360803,-0.587935,1
0.872963,1.998413,-1.117106,1
0.870323,1.992543,-1.123929,1
1.461562,2.601076,0.749636,1
0.653316,0.57466,-0.261607,1
1.324058,3.110514,-1.283112,1
0.597867,0.066299,-0.443747,1
1.145306,1.604466,0.453546,1
0.940683,1.208606,0.088547,1
1.350645,3.025422,0.316476,1
1.461239,2.315285,1.778908,1
0.893955,0.243341,1.389597,1
1.223186,2.121827,0.218972,1
0.686708,1.5161,0.658326,1
1.048217,1.767924,-0.31101,1
0.617156,-0.022125,-0.263865,1
0.967313,1.042087,1.406868,1
0.655506,-0.647099,0.914659,1
0.818707,1.176854,0.429437,1
0.741332,0.367147,0.205079,1
1.414493,3.207345,-1.513027,1
0.600415,1.015589,1.116003,1
0.485981,2.1259,-4.617342,1
0.727834,-0.625013,1.118127,1
0.951495,0.015525,1.097376,1
0.790468,0.235678,0.269684,1
1.591562,3.317301,1.526762,1
0.928535,0.863222,0.903265,1
0.593338,-0.010755,0.107955,1
1.095819,1.354945,1.369426,1
-0.059252,0.423096,0.93857,1
0.403059,-0.066037,0.787946,1
1.117537,1.86519,0.489935,1
0.836185,3.027334,0.329918,1
0.903414,0.400579,1.650846,1
1.160317,0.748434,1.745406,1
0.738619,-0.741977,-3.936344,1
1.723027,3.936492,-1.094097,1
0.741268,0.001508,0.786386,1
1.268004,2.5786,0.277393,1
1.238349,2.11743,1.470921,1
0.946347,0.505958,1.533229,1
0.872156,3.172778,0.224457,1
1.323742,1.896282,1.097928,1
0.623066,0.0286,0.343865,1
1.717745,4.443766,-2.115184,1
0.654961,-0.191673,0.672073,1
0.638663,-0.651621,0.460586,1
-0.362012,-0.549143,-0.603605,1
0.62038,-0.593386,0.606874,1
0.318111,-0.101617,0.827595,1
-0.390973,0.001084,-2.869252,1
1.557506,4.968039,-2.982298,1
-0.394105,0.274973,-0.694297,1
0.676648,-0.661458,0.64531,1
1.241219,2.472906,0.354827,1
0.972938,3.731511,0.219544,1
1.013447,1.229755,-0.628379,1
1.527979,5.221251,-3.339774,1
0.529099,-1.036428,0.451067,1
1.210288,1.71061,1.624754,1
1.751645,4.4474,-1.964993,1
1.141643,3.452219,1.162181,1
1.463569,2.346462,-0.474622,1
0.675492,-0.40212,0.969177,1
0.727254,-0.278331,0.895409,1
1.424951,2.806117,1.812545,1
1.04937,1.326989,0.300768,1
-0.343608,-0.502845,-0.579369,1
1.203195,1.727363,0.877633,1
0.856687,0.360127,0.730595,1
0.492208,0.425362,-1.719857,1
1.277296,2.924487,0.029197,1
1.656096,5.106844,-2.012264,1
0.824331,0.459412,0.941711,1
0.870059,0.410816,0.751262,1
1.48675,4.327701,-2.639313,1
0.73114,-0.265832,0.904952,1
1.110668,1.430656,0.68223,1
1.586289,3.296919,1.532024,1
1.014936,2.089697,0.324136,1
0.788129,-0.312633,1.334982,1
1.48077,3.370289,-1.23267,1
1.438984,3.203399,-0.278773,1
0.690977,-0.057351,0.269427,1
1.318039,2.872599,0.059837,1
0.119157,-0.218751,0.844409,1
1.665775,4.624828,-0.949348,1
0.571688,0.433609,0.59023,1
0.746415,0.332138,0.125347,1
0.596921,-0.255072,0.571712,1
0.483405,1.293715,0.685537,1
0.811595,-0.375339,1.286068,1
0.741971,-0.404674,0.945489,1
1.505708,3.158729,1.46789,1
1.280527,1.601352,2.091446,1
1.013806,0.754233,1.669858,1
0.522849,-1.060637,0.249671,1
-0.43548,0.583833,0.470557,1
1.42951,3.210899,-0.567998,1
1.230947,1.468148,2.063244,1
1.108078,1.343623,0.090209,1
0.468459,1.477458,-0.133835,1
0.560456,0.332091,0.270443,1
1.219853,2.717501,-0.424248,1
1.205655,2.050174,0.636027,1
1.005153,1.011838,0.636789,1
1.284942,1.616469,0.418621,1
0.546235,1.431959,-0.148995,1
1.313341,2.052338,1.251905,1
1.575099,5.010605,-3.015623,1
0.66195,2.03409,1.2478,1
0.754531,-0.250263,0.798905,1
0.212852,-1.218662,0.15268,1
1.167297,2.853823,-0.712022,1
0.839526,3.147643,-1.366959,1
1.121886,1.377575,1.251277,1
0.916562,0.714943,0.488552,1
0.782922,0.04704,0.890482,1
0.465096,-0.727194,-0.816638,1
0.758166,0.631646,-0.258934,1
1.123265,1.522461,0.632126,1
1.05471,1.012824,1.385987,1
1.734715,5.27398,-9.223301,1
1.250815,2.324069,1.397294,1
0.845881,0.545758,0.182249,1
0.238712,-0.061249,0.388013,1
0.642199,1.844321,0.480172,1
0.657512,0.169947,0.752352,1
1.044711,2.020507,-1.971683,1
1.06734,1.492085,0.256192,1
0.804918,0.014129,0.78637,1
1.394434,2.77496,2.089144,1
1.333563,2.141088,1.020885,1
1.032741,1.023748,1.033107,1
1.395095,2.186421,1.224758,1
1.005626,1.129778,0.130741,1
1.545448,2.972973,0.870947,1
0.806141,0.175701,0.389464,1
0.903952,0.350781,1.140473,1
1.018146,3.432398,0.606048,1
0.392298,-0.963349,-0.426572,1
0.698519,0.26971,-0.199208,1
0.697113,0.693698,0.191715,1
1.140257,1.424603,1.04259,1
1.265879,1.855973,1.240412,1
0.427069,-0.961263,-0.103255,1
0.839939,-0.468101,-2.0876,1
0.992465,0.831589,1.808936,1
-0.312373,1.308353,-1.157879,1
1.142746,1.81289,0.670556,1
0.678833,0.072361,-0.023857,1
-0.746462,-1.021256,-0.16865,1
0.793826,0.840136,-0.900269,1
0.284595,-0.517638,-1.110192,1
0.859383,0.346074,1.149622,1
0.429047,-1.301041,0.362882,1
-0.770881,-1.025663,-0.153293,1
1.20984,2.417668,0.352313,1
0.859383,0.346074,1.149622,1
0.752208,-0.101605,0.095257,1
0.460879,-1.261821,-0.243929,1
0.839622,-0.083737,0.549386,1
1.156851,1.664254,0.167991,1
1.083235,1.400426,0.906498,1
-0.084092,0.664896,-0.074337,1
1.032277,1.257947,0.360952,1
2.019366,6.945271,-2.5853,1
0.298627,-1.290443,-0.247088,1
1.203877,2.161064,0.150993,1
1.155719,1.183224,2.568895,1
0.70282,2.151726,1.529834,1
1.155719,1.183224,2.568895,1
0.742581,1.034302,1.148394,1
1.746299,4.258593,-1.365907,1
0.530701,-0.997963,-1.045366,1
1.093623,1.251465,1.10283,1
