@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S27

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_our numeric
@attribute word_freq_internet numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute char_freq_! numeric
@attribute class {0,1}

@data
0,0,0,0,0,2.2,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0.088,1
0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979,1
0,0,0,0,0,2.22,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0.088,1
0.71,0,0.47,0.59,0,0.11,0.47,0,1.66,1.9,1.07,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0.127,0.418,1
0,0,0,0,0,0.73,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1
0.68,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1.001,1
0.5,0.4,0.13,0.1,1.15,0.27,0.03,0,1.42,0.37,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.445,1
0.67,0.16,1.01,0,0,0.33,0.16,0,1.35,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.123,1
0,0,2.38,2.38,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,1
0.18,0,0.36,0.36,0.36,0,0,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,1
0,0,0.53,0.53,0,0,0.53,0,2.65,1.59,0,0,0,0,0,0,0,0,0,0,0,0.53,0.53,0,0,0,0,0.191,0.095,1
0,0,0.52,0.52,0,0,0.52,0,2.64,1.58,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,0,0,0,0,0.19,0.095,1
0,0,0.51,0.51,0,0,0.51,0,2.56,1.53,0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0,0,0,0,0.189,0.094,1
0,0.1,1.05,0.31,0.1,2,0.21,0.31,0.31,0.52,0.1,0,0,0,0,0,0,0,0.31,0,0,0,0.1,0,0,0,0,0.054,0.384,1
0,0,0,0,0,2.22,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.138,1
0.31,0,0.47,0.79,0,0,0,1.58,3.95,0.15,0.47,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.076,1.3,1
0,0,0,0,0,0.91,1.83,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.455,1
0.31,0,0.47,0.79,0,0,0,1.58,3.95,0.15,0.47,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.076,1.3,1
0,0,0.64,0.32,0,0.32,0.32,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,1
0,0,1.26,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0,0.4,0,0.6,0.91,0,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0.336,1
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.016,1
0,0,0,1.12,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.424,1
0.59,0,0,0.59,0,0,0,2.36,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06,0.65,0.39,0.19,0,0.13,1.1,0,1.04,0.52,0.19,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0.085,0.287,1
1.23,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,1
0,1.5,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.224,1
0,1.51,0.75,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249,1
0.1,0.2,0.31,0.62,0,0,1.45,0.2,1.25,1.14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.334,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.441,1
0,0,0.31,0.31,0,0.95,0.31,2.54,3.5,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.102,1
0,0,0,0,0,2.04,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.174,1
0,0,0,0,0,1.96,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.173,1
0,0.39,0.39,0,0,3.51,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.864,1
0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.09,0,0.39,0,0.58,0.87,0,4.1,1.66,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.326,1
0.1,0,0.1,0.52,0.2,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.016,1
0.14,0,0.09,0.04,0.09,0,0,0.04,0.28,0.38,0.14,0,0,0,0,0,0,0,0.19,0,0,0,0.04,0,0.04,0,0,0.061,0.007,1
0.36,0.27,0.82,0.36,0,1.18,2.1,0,2.83,0.09,0.27,0,0,0,0,0,0,0,0.09,0,0,0,0.09,0,0,0,0,0.101,0.611,1
0,0,1.11,0,0,0,0,2.98,2.61,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368,1
0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,1
0,0.37,0.37,0,0,3.34,0,0,1.48,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.878,1
0,0.37,0.37,0,0,3.34,0,0,1.48,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0.878,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733,1
0.17,0,0.17,0.34,0.34,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,1
0.17,0,1.43,0.05,0.05,0,0.05,0.23,1.03,0.74,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.02,1
0,0,1.46,0,0,0,1.46,0,0.2,0.2,0,1.46,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.401,0.182,1
0,0.37,0.37,0.74,0,0.37,0,2.61,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,1.199,1
0.45,0,0.22,0.67,0,0.45,0.22,1.57,3.37,0.22,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,1.599,1
0,0.19,0.09,0.09,0,0.19,0,0,1.43,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.088,1
0,0,0.88,0,0.22,0,0,0,0.44,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.44,0,0,0.224,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2.2,0,2.94,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.46,0.92,0.46,0.46,0.46,0.46,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,1.663,1
0.47,0.94,0.47,0.47,0.47,0.47,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,1.687,1
0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,2.143,1
0.07,0.22,0.52,0,0,0,0,0.22,1.87,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.131,1
0,0,0,0,0,0,0,0,6.41,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,1
0.47,0.95,0.47,0.47,0.95,0.47,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,1.683,1
0.47,0.94,0.47,0.47,0.47,0.47,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,1.68,1
0,0,1.79,0,0,1.34,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,1
0,0,1.78,0,0,1.33,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,1
0.34,0,1.02,0,0,0,0,1.02,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,1
0,0,0,1.08,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,1
0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.572,1
0,0,0,0,0,1.33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326,1
0,0,0.73,0,0,0.36,0,0,0.73,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.238,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0.32,0,0,0,0,0,0.27,0,1
0.41,0.41,0.13,0.06,1.15,0.24,0.03,0,1.25,0.34,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.425,1
0.31,0,0.94,0,0,0.31,0.31,0.31,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.055,1
0,0,1.13,0,0,3.97,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.768,1
0,0,0.29,0,0,0.14,0,0,0,0.14,0,0,0,0,0,0,0,0.44,0.29,0,0,0,0,0,0,0,0,0.067,0,1
0,0,0,0.27,0,1.1,0.83,0,3.04,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.582,1
0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,1
0,0,0.42,0,0,0.42,1.28,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.819,1
0,2.08,3.12,0,0,0,4.16,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,1
0.29,0.04,0.14,0.29,0,0.04,0.19,0.04,0.79,0.69,0.47,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0.053,0.356,1
0,0,0.76,0.5,0,0,1.52,0,1.52,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.078,0.433,1
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,1
0.31,0,0.21,0,0,0.53,0,0,1.06,0,0.21,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.169,0.358,1
0,0.75,0,0,0,1.87,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,1
0,1.96,0,0,0,0.98,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,1.011,1
0.51,0.43,0.14,0.18,1.2,0.21,0.03,0,1.35,0.51,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.454,1
0.2,0.4,0,0.2,0,0,0,0.2,2.04,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.298,1
0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0.17,0.17,1
0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.54,0.54,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.3,0,0.65,0.65,3.26,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,1.154,1
2.35,0,0,0,0,1.17,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,1
0,0,0.65,0.32,0,0.32,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1
0,0,0,0,0,0.25,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.174,1
0,0,0.49,0.24,0,0.99,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,1
0,0,0.64,0.64,0,0.32,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1
0,0,0.64,0.64,0,0.32,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1
0.78,0,1.56,0,0,0.78,0,0,2.34,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792,1
0,0,0,0.4,0,0,0.4,0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.601,1
0.78,0,1.57,0,0,1.57,0,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,1
0,0.75,1.51,0.37,0,0.75,1.13,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0.415,1
0,0,0.96,0,0,1.44,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0.149,1
0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,1
0.78,0,1.57,0,0,1.57,0,0,2.36,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,1
0,0.81,2.43,0,0,0.81,0.81,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.121,1
0.38,0.46,0.15,0.19,1.24,0.23,0,0,1.32,0.46,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0.36,1
0.43,0,0.87,0,0,0,0.43,0,1.31,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,1.021,1
0,0,0,0,0,1.23,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,1
0,0,1.58,0,0,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,1
0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0.559,1
0,0,0,0,0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.185,1
0,0.47,0.94,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0.074,0,1
0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.565,1
0.05,0.05,0.34,0,0,0.17,0,0.05,0.92,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.089,1
0.05,0.05,0.34,0,0,0.17,0,0.05,0.92,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.089,1
0,0,0,0,0,0.86,1.73,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.457,1
0,0,0,0,0,0.86,1.73,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.759,1
0.38,0,1.14,0,0,0,0,0.76,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,1
0.38,0,1.14,0,0,0,0,0.76,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,1
0.38,0,1.14,0,0,0,0,0.76,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,1
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.034,1
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.034,1
0,0.65,0.65,0,0,0,0,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,1
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.034,1
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.034,1
0,0,0.3,0.3,0,0.9,0.3,2.7,3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.144,1
0,0,0.64,0.32,0,0.32,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1
0.08,0.08,0.85,0.17,0,0.25,0.94,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0,0.065,0.435,1
0,0,0,0,0,2.75,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077,1
0,0,3.09,1.03,0,2.06,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.12,1.04,0,2.08,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.09,1.03,0,2.06,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.46,2.8,0,0,1.4,1.4,0,0.46,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0.148,0.74,1
0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.63,0.65,0,1.97,0,0,2.63,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.198,1
0,0,0,0,0,0,0,1.32,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.175,1
0.74,0,0,0,0,0.74,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,1
0,0,0,0,0,0,0,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.02,0.02,0.05,0,0.05,0.38,0.2,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.112,1
0,0,0.66,0,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,1
0,0,0.67,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,1
0,0,0.53,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,1
0,0,0,0,0,0.27,0,1.36,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.142,1
0,0,0.53,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,1
1.23,0,0,0.15,0,0,0,0,0.92,0.76,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0.52,1
0,0,0.23,0,0,0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,1.046,1
0.95,0,0.23,0,0,0,0,0,1.9,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,1
0,0,0.23,0,0,0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,1.046,1
0,0,0.28,0.57,0,0.57,0,2.31,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,1.147,1
0.9,0,0,0,0,0.9,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,1
0.74,0,0,0,0,0.74,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,1
0,0.16,0.16,1.14,0,1.95,0.32,0.48,1.46,0.16,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.134,1
0.27,0.27,0,0.54,0,1.08,0.27,0,0.27,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0.458,1
0,0,0.85,0,0,0,0,0.21,1.71,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,1
0.64,0,1.29,0,0,0.64,0,0,3.22,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.522,1
0,0,0,0,0,0.54,0.54,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.367,1
0,1.32,0,0.18,0,0,0,0,0.94,0,0.18,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.31,1
0,0,0.53,0,0,0,0,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,1
0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587,1
1.36,0,0,0,0,1.36,0,0,2.05,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.706,1
0,1.16,0,0,0,1.93,0.38,0,1.16,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0.198,1
0,0,0.27,0.27,0,0.82,1.09,2.46,2.73,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.13,1
0,0,0.31,0,0,1.25,0,0,1.25,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.39,1
0,0,0,0,0,1.09,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0.371,1
0.1,0.2,0.8,0,0,0.1,1.11,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.111,0.491,1
0,0,0.81,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,1
1.24,0,0,0,0,0.62,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.105,1
0,0,0,1.25,0,0.41,1.67,0,0.41,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.125,0.312,1
0,0.41,2.06,0.82,0,2.47,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.199,1
0,0.41,2.06,0.82,0,2.47,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.199,1
0,0.41,2.06,0.82,0,2.47,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.199,1
0,0,0,0,0,1.29,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,1
0.45,0.9,0.45,0.45,0.45,0.45,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,1.626,1
0.45,0.9,0.45,0.45,0.45,0.45,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,1.631,1
0.45,0.91,0.45,0.45,0.91,0.45,0,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,1.633,1
0.82,0,0.41,0.82,0,2.47,0,1.23,2.06,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,1
0.09,0.49,0.39,0,0,0,0,0.09,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,5.848,1
0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.3,0,0,1.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.189,1
0.47,0,0.94,0,0,0,0,0,0.94,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,1.254,1
0,0.72,0,0.36,0.36,0.36,0.36,0,2.53,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0.334,1.203,1
1.47,0,0,0,0,7.35,0,0,1.47,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,1
